ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u1	ParlaMint-SI-en_2007-11-28-SDZ4-Izredna-30	u	English	-	-	-	11	193	217	16	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1.1	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u1	s	English	Positive	mixed positive	3.685	1	5	6	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1.2	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u1	s	English	Neutral	neutral positive	3.178	1	15	16	1	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg2.1	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u1	s	English	Neutral	neutral negative	1.700	1	46	56	10	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg3.1	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u1	s	English	Neutral	neutral positive	3.080	1	19	22	1	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg3.2	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u1	s	English	Neutral	neutral negative	2.440	1	21	23	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg4.1	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u1	s	English	Neutral	neutral positive	3.203	1	24	26	1	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg5.1	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u1	s	English	Neutral	neutral positive	3.223	1	25	26	1	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg5.2	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u1	s	English	Neutral	neutral positive	3.180	1	16	17	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg5.3	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u1	s	English	Positive	mixed positive	3.807	1	7	8	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg5.4	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u1	s	English	Neutral	neutral positive	3.025	1	12	13	2	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg5.5	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u1	s	English	Neutral	neutral positive	3.427	1	3	4	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u2	ParlaMint-SI-en_2007-11-28-SDZ4-Izredna-30	u	English	-	-	-	12	262	294	8	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg6.1	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u2	s	English	Positive	mixed positive	3.701	1	5	6	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg6.2	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u2	s	English	Positive	mixed positive	4.041	1	9	12	1	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg6.3	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u2	s	English	Positive	positive	4.513	1	12	14	1	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg6.4	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u2	s	English	Positive	positive	4.691	1	52	59	2	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg6.5	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u2	s	English	Positive	mixed positive	4.499	1	22	25	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg6.6	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u2	s	English	Neutral	neutral negative	2.200	1	35	37	1	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg6.7	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u2	s	English	Positive	mixed positive	4.101	1	17	19	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg6.8	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u2	s	English	Positive	mixed positive	3.986	1	31	36	3	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg7.1	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u2	s	English	Positive	positive	4.621	1	13	14	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg7.2	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u2	s	English	Positive	mixed positive	4.466	1	13	14	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg7.3	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u2	s	English	Positive	positive	4.763	1	29	32	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg7.4	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u2	s	English	Positive	positive	4.876	1	24	26	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u716	ParlaMint-SI-en_2007-11-28-SDZ4-Izredna-30	u	English	-	-	-	14	209	245	5	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1772.1	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u716	s	English	Negative	negative	0.265	1	13	19	2	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1772.2	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u716	s	English	Negative	mixed negative	0.839	1	8	10	1	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1772.3	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u716	s	English	Negative	mixed negative	1.048	1	3	4	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1772.4	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u716	s	English	Negative	negative	0.087	1	6	7	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1772.5	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u716	s	English	Negative	negative	0.078	1	47	52	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1772.6	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u716	s	English	Negative	negative	0.236	1	13	15	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1772.7	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u716	s	English	Neutral	neutral positive	3.410	1	4	5	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1772.8	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u716	s	English	Negative	negative	0.076	1	28	31	1	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1772.9	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u716	s	English	Negative	negative	0.187	1	7	8	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1772.10	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u716	s	English	Negative	negative	0.147	1	25	28	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1772.11	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u716	s	English	Negative	negative	-0.030	1	18	23	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1772.12	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u716	s	English	Negative	negative	0.088	1	17	20	1	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1772.13	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u716	s	English	Negative	negative	0.151	1	6	7	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1772.14	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u716	s	English	Negative	mixed negative	0.512	1	14	16	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u717	ParlaMint-SI-en_2007-11-28-SDZ4-Izredna-30	u	English	-	-	-	6	47	54	1	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1773.1	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u717	s	English	Positive	positive	4.511	1	2	3	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1773.2	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u717	s	English	Neutral	neutral positive	3.326	1	3	4	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1773.3	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u717	s	English	Neutral	neutral positive	3.208	1	11	13	0	
ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.seg1775.1	ParlaMint-SI_2007-11-28-SDZ4-Izredna-30.ana.u717	s	English	Positive	mixed positive	3.676	1	8	9	0	
