ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-LV_2021-02-11-PT13-2193-U1	ParlaMint-LV_2021-02-11-PT13-2193	u	latvian	-	-	-	6	56	73	2	
ParlaMint-LV_2021-02-11-PT13-2193-U1-P1.1	ParlaMint-LV_2021-02-11-PT13-2193-U1	s	latvian	Positive	mixed positive	3.897	1	2	3	0	
ParlaMint-LV_2021-02-11-PT13-2193-U1-P1.2	ParlaMint-LV_2021-02-11-PT13-2193-U1	s	latvian	Neutral	neutral postive	3.192	1	8	9	0	
ParlaMint-LV_2021-02-11-PT13-2193-U1-P1.3	ParlaMint-LV_2021-02-11-PT13-2193-U1	s	latvian	Neutral	neutral postive	3.069	1	1	2	0	
ParlaMint-LV_2021-02-11-PT13-2193-U1-P1.4	ParlaMint-LV_2021-02-11-PT13-2193-U1	s	latvian	Negative	mixed negative	1.322	1	31	37	1	
ParlaMint-LV_2021-02-11-PT13-2193-U1-P1.5	ParlaMint-LV_2021-02-11-PT13-2193-U1	s	latvian	Neutral	neutral postive	3.433	1	5	6	0	
ParlaMint-LV_2021-02-11-PT13-2193-U1-P1.6	ParlaMint-LV_2021-02-11-PT13-2193-U1	s	latvian	Neutral	neutral negative	2.264	1	9	16	1	
ParlaMint-LV_2021-02-11-PT13-2193-U2	ParlaMint-LV_2021-02-11-PT13-2193	u	latvian	-	-	-	1	3	6	0	
ParlaMint-LV_2021-02-11-PT13-2193-U2-P1.1	ParlaMint-LV_2021-02-11-PT13-2193-U2	s	latvian	Negative	negative	0.335	1	3	6	0	
ParlaMint-LV_2021-02-11-PT13-2193-U68	ParlaMint-LV_2021-02-11-PT13-2193	u	latvian	-	-	-	5	117	140	1	
ParlaMint-LV_2021-02-11-PT13-2193-U68-P1.1	ParlaMint-LV_2021-02-11-PT13-2193-U68	s	latvian	Neutral	neutral negative	2.195	1	57	69	1	
ParlaMint-LV_2021-02-11-PT13-2193-U68-P1.2	ParlaMint-LV_2021-02-11-PT13-2193-U68	s	latvian	Neutral	neutral negative	2.095	1	7	8	0	
ParlaMint-LV_2021-02-11-PT13-2193-U68-P1.3	ParlaMint-LV_2021-02-11-PT13-2193-U68	s	latvian	Neutral	neutral negative	2.201	1	46	54	0	
ParlaMint-LV_2021-02-11-PT13-2193-U68-P1.4	ParlaMint-LV_2021-02-11-PT13-2193-U68	s	latvian	Positive	positive	4.859	1	6	7	0	
ParlaMint-LV_2021-02-11-PT13-2193-U68-P1.5	ParlaMint-LV_2021-02-11-PT13-2193-U68	s	latvian	Positive	positive	4.555	1	1	2	0	
ParlaMint-LV_2021-02-11-PT13-2193-U69	ParlaMint-LV_2021-02-11-PT13-2193	u	latvian	-	-	-	8	55	72	5	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.1	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	latvian	Neutral	neutral negative	2.325	1	35	43	5	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.2	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	latvian	Neutral	neutral postive	2.692	1	5	6	0	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.3	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	latvian	Positive	positive	4.555	1	1	2	0	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.4	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	latvian	Neutral	neutral postive	3.059	1	4	5	0	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.5	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	latvian	Neutral	neutral postive	2.906	1	3	4	0	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.6	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	latvian	Positive	positive	4.585	1	4	5	0	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.7	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	latvian	Neutral	neutral postive	3.084	1	2	3	0	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.8	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	latvian	Neutral	neutral postive	3.202	1	1	4	0	
