ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-LV_2021-02-11-PT13-2193-U1	ParlaMint-LV-en_2021-02-11-PT13-2193	u	English	-	-	-	6	79	91	5	
ParlaMint-LV_2021-02-11-PT13-2193-U1-P1.1	ParlaMint-LV_2021-02-11-PT13-2193-U1	s	English	Positive	mixed positive	3.897	1	2	3	0	
ParlaMint-LV_2021-02-11-PT13-2193-U1-P1.2	ParlaMint-LV_2021-02-11-PT13-2193-U1	s	English	Neutral	neutral positive	3.192	1	11	12	0	
ParlaMint-LV_2021-02-11-PT13-2193-U1-P1.3	ParlaMint-LV_2021-02-11-PT13-2193-U1	s	English	Neutral	neutral positive	3.069	1	1	2	0	
ParlaMint-LV_2021-02-11-PT13-2193-U1-P1.4	ParlaMint-LV_2021-02-11-PT13-2193-U1	s	English	Negative	mixed negative	1.322	1	49	54	4	
ParlaMint-LV_2021-02-11-PT13-2193-U1-P1.5	ParlaMint-LV_2021-02-11-PT13-2193-U1	s	English	Neutral	neutral positive	3.433	1	7	8	0	
ParlaMint-LV_2021-02-11-PT13-2193-U1-P1.6	ParlaMint-LV_2021-02-11-PT13-2193-U1	s	English	Neutral	neutral negative	2.264	1	9	12	1	
ParlaMint-LV_2021-02-11-PT13-2193-U2	ParlaMint-LV-en_2021-02-11-PT13-2193	u	English	-	-	-	1	4	7	0	
ParlaMint-LV_2021-02-11-PT13-2193-U2-P1.1	ParlaMint-LV_2021-02-11-PT13-2193-U2	s	English	Negative	negative	0.335	1	4	7	0	
ParlaMint-LV_2021-02-11-PT13-2193-U68	ParlaMint-LV-en_2021-02-11-PT13-2193	u	English	-	-	-	5	151	168	1	
ParlaMint-LV_2021-02-11-PT13-2193-U68-P1.1	ParlaMint-LV_2021-02-11-PT13-2193-U68	s	English	Neutral	neutral negative	2.195	1	70	78	1	
ParlaMint-LV_2021-02-11-PT13-2193-U68-P1.2	ParlaMint-LV_2021-02-11-PT13-2193-U68	s	English	Neutral	neutral negative	2.095	1	11	12	0	
ParlaMint-LV_2021-02-11-PT13-2193-U68-P1.3	ParlaMint-LV_2021-02-11-PT13-2193-U68	s	English	Neutral	neutral negative	2.201	1	57	63	0	
ParlaMint-LV_2021-02-11-PT13-2193-U68-P1.4	ParlaMint-LV_2021-02-11-PT13-2193-U68	s	English	Positive	positive	4.859	1	11	12	0	
ParlaMint-LV_2021-02-11-PT13-2193-U68-P1.5	ParlaMint-LV_2021-02-11-PT13-2193-U68	s	English	Positive	positive	4.555	1	2	3	0	
ParlaMint-LV_2021-02-11-PT13-2193-U69	ParlaMint-LV-en_2021-02-11-PT13-2193	u	English	-	-	-	8	74	90	7	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.1	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	English	Neutral	neutral negative	2.325	1	43	50	6	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.2	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	English	Neutral	neutral positive	2.692	1	10	11	1	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.3	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	English	Positive	positive	4.555	1	2	3	0	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.4	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	English	Neutral	neutral positive	3.059	1	4	6	0	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.5	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	English	Neutral	neutral positive	2.906	1	3	4	0	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.6	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	English	Positive	positive	4.585	1	6	7	0	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.7	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	English	Neutral	neutral positive	3.084	1	5	6	0	
ParlaMint-LV_2021-02-11-PT13-2193-U69-P1.8	ParlaMint-LV_2021-02-11-PT13-2193-U69	s	English	Neutral	neutral positive	3.202	1	1	3	0	
