ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
u2016-12-07-0	ParlaMint-HU-en_2016-12-07	u	English	-	-	-	13	215	240	8	
ParlaMint-HU_2016-12-07.seg1.1	u2016-12-07-0	s	English	Positive	mixed positive	3.810	1	6	7	0	
ParlaMint-HU_2016-12-07.seg1.2	u2016-12-07-0	s	English	Positive	mixed positive	4.043	1	3	4	0	
ParlaMint-HU_2016-12-07.seg1.3	u2016-12-07-0	s	English	Positive	positive	5.126	1	6	7	0	
ParlaMint-HU_2016-12-07.seg1.4	u2016-12-07-0	s	English	Neutral	neutral positive	3.192	1	13	14	0	
ParlaMint-HU_2016-12-07.seg1.5	u2016-12-07-0	s	English	Neutral	neutral positive	3.146	1	19	20	2	
ParlaMint-HU_2016-12-07.seg2.1	u2016-12-07-0	s	English	Positive	positive	5.053	1	21	23	0	
ParlaMint-HU_2016-12-07.seg3.1	u2016-12-07-0	s	English	Neutral	neutral positive	2.739	1	52	55	2	
ParlaMint-HU_2016-12-07.seg3.2	u2016-12-07-0	s	English	Neutral	neutral positive	2.763	1	32	36	2	
ParlaMint-HU_2016-12-07.seg4.1	u2016-12-07-0	s	English	Neutral	neutral positive	2.933	1	23	29	2	
ParlaMint-HU_2016-12-07.seg4.2	u2016-12-07-0	s	English	Neutral	neutral positive	3.085	1	22	23	0	
ParlaMint-HU_2016-12-07.seg4.3	u2016-12-07-0	s	English	Positive	mixed positive	3.835	1	9	10	0	
ParlaMint-HU_2016-12-07.seg4.4	u2016-12-07-0	s	English	Positive	positive	4.897	1	5	7	0	
ParlaMint-HU_2016-12-07.seg4.5	u2016-12-07-0	s	English	Positive	mixed positive	3.585	1	4	5	0	
u2016-12-07-1	ParlaMint-HU-en_2016-12-07	u	English	-	-	-	84	2491	2763	61	
ParlaMint-HU_2016-12-07.seg5.1	u2016-12-07-1	s	English	Positive	mixed positive	4.466	1	2	3	0	
ParlaMint-HU_2016-12-07.seg5.2	u2016-12-07-1	s	English	Positive	mixed positive	4.409	1	2	3	0	
ParlaMint-HU_2016-12-07.seg5.3	u2016-12-07-1	s	English	Negative	negative	0.215	1	29	31	0	
ParlaMint-HU_2016-12-07.seg5.4	u2016-12-07-1	s	English	Negative	mixed negative	1.038	1	45	52	0	
ParlaMint-HU_2016-12-07.seg5.5	u2016-12-07-1	s	English	Neutral	neutral positive	2.915	1	144	192	0	
ParlaMint-HU_2016-12-07.seg6.1	u2016-12-07-1	s	English	Neutral	neutral positive	2.892	1	34	36	4	
ParlaMint-HU_2016-12-07.seg6.2	u2016-12-07-1	s	English	Negative	mixed negative	0.865	1	15	17	2	
ParlaMint-HU_2016-12-07.seg6.3	u2016-12-07-1	s	English	Negative	negative	0.153	1	29	30	1	
ParlaMint-HU_2016-12-07.seg6.4	u2016-12-07-1	s	English	Negative	negative	0.234	1	22	24	1	
ParlaMint-HU_2016-12-07.seg6.5	u2016-12-07-1	s	English	Negative	negative	0.122	1	72	81	2	
ParlaMint-HU_2016-12-07.seg6.6	u2016-12-07-1	s	English	Negative	negative	0.238	1	22	26	0	
ParlaMint-HU_2016-12-07.seg7.1	u2016-12-07-1	s	English	Positive	mixed positive	4.409	1	2	3	0	
ParlaMint-HU_2016-12-07.seg7.2	u2016-12-07-1	s	English	Negative	mixed negative	0.647	1	57	61	0	
ParlaMint-HU_2016-12-07.seg7.3	u2016-12-07-1	s	English	Neutral	neutral positive	3.027	1	56	62	0	
ParlaMint-HU_2016-12-07.seg8.1	u2016-12-07-1	s	English	Negative	negative	0.316	1	42	44	2	
ParlaMint-HU_2016-12-07.seg8.2	u2016-12-07-1	s	English	Positive	positive	4.860	1	9	10	0	
ParlaMint-HU_2016-12-07.seg9.1	u2016-12-07-1	s	English	Positive	mixed positive	4.216	1	28	29	1	
ParlaMint-HU_2016-12-07.seg9.2	u2016-12-07-1	s	English	Positive	mixed positive	3.730	1	66	71	2	
