ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-EE_2022-06-17_U1	ParlaMint-EE_2022-06-17	u	eesti	-	-	-	13	187	214	14	
ParlaMint-EE_2022-06-17_U1-P1.1	ParlaMint-EE_2022-06-17_U1	s	eesti	Neutral	neutral postive	3.489	1	4	6	1	
ParlaMint-EE_2022-06-17_U1-P1.2	ParlaMint-EE_2022-06-17_U1	s	eesti	Positive	positive	4.568	1	2	3	0	
ParlaMint-EE_2022-06-17_U1-P1.3	ParlaMint-EE_2022-06-17_U1	s	eesti	Neutral	neutral postive	2.975	1	11	11	1	
ParlaMint-EE_2022-06-17_U1-P1.4	ParlaMint-EE_2022-06-17_U1	s	eesti	Neutral	neutral negative	2.425	1	36	40	4	
ParlaMint-EE_2022-06-17_U1-P2.1	ParlaMint-EE_2022-06-17_U1	s	eesti	Neutral	neutral postive	2.629	1	5	6	0	
ParlaMint-EE_2022-06-17_U1-P2.2	ParlaMint-EE_2022-06-17_U1	s	eesti	Neutral	neutral negative	2.296	1	24	26	2	
ParlaMint-EE_2022-06-17_U1-P2.3	ParlaMint-EE_2022-06-17_U1	s	eesti	Neutral	neutral postive	2.780	1	17	19	0	
ParlaMint-EE_2022-06-17_U1-P2.4	ParlaMint-EE_2022-06-17_U1	s	eesti	Neutral	neutral postive	3.389	1	5	6	0	
ParlaMint-EE_2022-06-17_U1-P2.5	ParlaMint-EE_2022-06-17_U1	s	eesti	Neutral	neutral negative	2.224	1	18	21	0	
ParlaMint-EE_2022-06-17_U1-P2.6	ParlaMint-EE_2022-06-17_U1	s	eesti	Neutral	neutral negative	2.013	1	32	35	2	
ParlaMint-EE_2022-06-17_U1-P2.7	ParlaMint-EE_2022-06-17_U1	s	eesti	Negative	mixed negative	0.799	1	15	19	1	
ParlaMint-EE_2022-06-17_U1-P3.1	ParlaMint-EE_2022-06-17_U1	s	eesti	Neutral	neutral postive	2.606	1	15	17	2	
ParlaMint-EE_2022-06-17_U1-P3.2	ParlaMint-EE_2022-06-17_U1	s	eesti	Neutral	neutral postive	3.032	1	3	5	1	
ParlaMint-EE_2022-06-17_U2	ParlaMint-EE_2022-06-17	u	eesti	-	-	-	11	137	158	7	
ParlaMint-EE_2022-06-17_U2-P1.1	ParlaMint-EE_2022-06-17_U2	s	eesti	Positive	mixed positive	4.469	1	3	4	1	
ParlaMint-EE_2022-06-17_U2-P1.2	ParlaMint-EE_2022-06-17_U2	s	eesti	Positive	mixed positive	4.113	1	3	4	1	
ParlaMint-EE_2022-06-17_U2-P1.3	ParlaMint-EE_2022-06-17_U2	s	eesti	Neutral	neutral negative	2.319	1	5	6	0	
ParlaMint-EE_2022-06-17_U2-P1.4	ParlaMint-EE_2022-06-17_U2	s	eesti	Neutral	neutral negative	1.781	1	10	13	0	
ParlaMint-EE_2022-06-17_U2-P1.5	ParlaMint-EE_2022-06-17_U2	s	eesti	Neutral	neutral negative	2.037	1	14	16	1	
ParlaMint-EE_2022-06-17_U2-P1.6	ParlaMint-EE_2022-06-17_U2	s	eesti	Neutral	neutral postive	2.875	1	23	25	2	
ParlaMint-EE_2022-06-17_U2-P1.7	ParlaMint-EE_2022-06-17_U2	s	eesti	Neutral	neutral postive	2.796	1	11	12	1	
ParlaMint-EE_2022-06-17_U2-P2.1	ParlaMint-EE_2022-06-17_U2	s	eesti	Neutral	neutral postive	3.101	1	21	24	0	
ParlaMint-EE_2022-06-17_U2-P2.2	ParlaMint-EE_2022-06-17_U2	s	eesti	Neutral	neutral postive	2.647	1	38	42	0	
ParlaMint-EE_2022-06-17_U2-P2.3	ParlaMint-EE_2022-06-17_U2	s	eesti	Positive	positive	4.984	1	1	2	0	
ParlaMint-EE_2022-06-17_U2-P2.4	ParlaMint-EE_2022-06-17_U2	s	eesti	Positive	positive	5.135	1	8	10	1	
ParlaMint-EE_2022-06-17_U13	ParlaMint-EE_2022-06-17	u	eesti	-	-	-	13	129	151	6	
ParlaMint-EE_2022-06-17_U13-P1.1	ParlaMint-EE_2022-06-17_U13	s	eesti	Positive	positive	4.984	1	1	2	0	
ParlaMint-EE_2022-06-17_U13-P1.2	ParlaMint-EE_2022-06-17_U13	s	eesti	Negative	mixed negative	0.685	1	5	6	0	
ParlaMint-EE_2022-06-17_U13-P1.3	ParlaMint-EE_2022-06-17_U13	s	eesti	Negative	negative	0.450	1	21	25	1	
ParlaMint-EE_2022-06-17_U13-P2.1	ParlaMint-EE_2022-06-17_U13	s	eesti	Neutral	neutral negative	2.362	1	6	8	0	
ParlaMint-EE_2022-06-17_U13-P2.2	ParlaMint-EE_2022-06-17_U13	s	eesti	Neutral	neutral postive	2.574	1	27	30	2	
ParlaMint-EE_2022-06-17_U13-P2.3	ParlaMint-EE_2022-06-17_U13	s	eesti	Positive	mixed positive	3.665	1	8	9	0	
ParlaMint-EE_2022-06-17_U13-P2.4	ParlaMint-EE_2022-06-17_U13	s	eesti	Neutral	neutral negative	2.485	1	17	20	3	
ParlaMint-EE_2022-06-17_U13-P2.5	ParlaMint-EE_2022-06-17_U13	s	eesti	Neutral	neutral postive	3.417	1	4	4	0	
ParlaMint-EE_2022-06-17_U13-P2.6	ParlaMint-EE_2022-06-17_U13	s	eesti	Neutral	neutral negative	2.018	1	15	17	0	
ParlaMint-EE_2022-06-17_U13-P2.7	ParlaMint-EE_2022-06-17_U13	s	eesti	Neutral	neutral postive	3.400	1	6	6	0	
ParlaMint-EE_2022-06-17_U13-P2.8	ParlaMint-EE_2022-06-17_U13	s	eesti	Neutral	neutral negative	1.593	1	11	13	0	
ParlaMint-EE_2022-06-17_U13-P2.9	ParlaMint-EE_2022-06-17_U13	s	eesti	Neutral	neutral postive	2.647	1	6	8	0	
ParlaMint-EE_2022-06-17_U13-P2.10	ParlaMint-EE_2022-06-17_U13	s	eesti	Neutral	neutral postive	2.951	1	2	3	0	
ParlaMint-EE_2022-06-17_U14	ParlaMint-EE_2022-06-17	u	eesti	-	-	-	3	29	35	2	
ParlaMint-EE_2022-06-17_U14-P1.1	ParlaMint-EE_2022-06-17_U14	s	eesti	Neutral	neutral postive	2.693	1	7	8	1	
ParlaMint-EE_2022-06-17_U14-P1.2	ParlaMint-EE_2022-06-17_U14	s	eesti	Neutral	neutral negative	1.519	1	20	24	1	
ParlaMint-EE_2022-06-17_U14-P1.3	ParlaMint-EE_2022-06-17_U14	s	eesti	Positive	positive	4.982	1	2	3	0	
