ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-EE_2014-12-02_U1	ParlaMint-EE-en_2014-12-02	u	English	-	-	-	3	15	20	2	
ParlaMint-EE_2014-12-02_U1-P1.1	ParlaMint-EE_2014-12-02_U1	s	English	Positive	mixed positive	4.115	1	4	6	1	
ParlaMint-EE_2014-12-02_U1-P1.2	ParlaMint-EE_2014-12-02_U1	s	English	Neutral	neutral positive	2.843	1	8	9	0	
ParlaMint-EE_2014-12-02_U1-P1.3	ParlaMint-EE_2014-12-02_U1	s	English	Positive	mixed positive	3.542	1	3	5	1	
ParlaMint-EE_2014-12-02_U2	ParlaMint-EE-en_2014-12-02	u	English	-	-	-	10	182	204	6	
ParlaMint-EE_2014-12-02_U2-P1.1	ParlaMint-EE_2014-12-02_U2	s	English	Positive	mixed positive	4.392	1	3	4	0	
ParlaMint-EE_2014-12-02_U2-P1.2	ParlaMint-EE_2014-12-02_U2	s	English	Neutral	neutral positive	2.637	1	10	11	2	
ParlaMint-EE_2014-12-02_U2-P1.3	ParlaMint-EE_2014-12-02_U2	s	English	Neutral	neutral negative	2.248	1	17	19	1	
ParlaMint-EE_2014-12-02_U2-P1.4	ParlaMint-EE_2014-12-02_U2	s	English	Neutral	neutral negative	2.476	1	21	24	0	
ParlaMint-EE_2014-12-02_U2-P1.5	ParlaMint-EE_2014-12-02_U2	s	English	Neutral	neutral positive	2.689	1	9	10	0	
ParlaMint-EE_2014-12-02_U2-P1.6	ParlaMint-EE_2014-12-02_U2	s	English	Negative	mixed negative	0.809	1	23	25	1	
ParlaMint-EE_2014-12-02_U2-P1.7	ParlaMint-EE_2014-12-02_U2	s	English	Neutral	neutral positive	3.251	1	33	36	2	
ParlaMint-EE_2014-12-02_U2-P1.8	ParlaMint-EE_2014-12-02_U2	s	English	Neutral	neutral positive	3.257	1	60	67	0	
ParlaMint-EE_2014-12-02_U2-P1.9	ParlaMint-EE_2014-12-02_U2	s	English	Neutral	neutral positive	2.685	1	4	5	0	
ParlaMint-EE_2014-12-02_U2-P1.10	ParlaMint-EE_2014-12-02_U2	s	English	Positive	positive	4.984	1	2	3	0	
ParlaMint-EE_2014-12-02_U63	ParlaMint-EE-en_2014-12-02	u	English	-	-	-	13	279	305	16	
ParlaMint-EE_2014-12-02_U63-P1.1	ParlaMint-EE_2014-12-02_U63	s	English	Positive	positive	4.514	1	2	3	0	
ParlaMint-EE_2014-12-02_U63-P1.2	ParlaMint-EE_2014-12-02_U63	s	English	Positive	positive	4.579	1	3	4	0	
ParlaMint-EE_2014-12-02_U63-P1.3	ParlaMint-EE_2014-12-02_U63	s	English	Neutral	neutral positive	2.677	1	28	29	3	
ParlaMint-EE_2014-12-02_U63-P1.4	ParlaMint-EE_2014-12-02_U63	s	English	Neutral	neutral positive	2.680	1	16	17	2	
ParlaMint-EE_2014-12-02_U63-P1.5	ParlaMint-EE_2014-12-02_U63	s	English	Neutral	neutral positive	2.833	1	24	27	2	
ParlaMint-EE_2014-12-02_U63-P1.6	ParlaMint-EE_2014-12-02_U63	s	English	Negative	mixed negative	0.595	1	25	28	0	
ParlaMint-EE_2014-12-02_U63-P1.7	ParlaMint-EE_2014-12-02_U63	s	English	Negative	mixed negative	0.783	1	23	25	0	
ParlaMint-EE_2014-12-02_U63-P1.8	ParlaMint-EE_2014-12-02_U63	s	English	Neutral	neutral negative	2.171	1	56	62	5	
ParlaMint-EE_2014-12-02_U63-P1.9	ParlaMint-EE_2014-12-02_U63	s	English	Neutral	neutral negative	2.062	1	27	29	0	
ParlaMint-EE_2014-12-02_U63-P1.10	ParlaMint-EE_2014-12-02_U63	s	English	Neutral	neutral positive	3.387	1	12	13	1	
ParlaMint-EE_2014-12-02_U63-P2.1	ParlaMint-EE_2014-12-02_U63	s	English	Neutral	neutral positive	2.603	1	54	57	2	
ParlaMint-EE_2014-12-02_U63-P2.2	ParlaMint-EE_2014-12-02_U63	s	English	Neutral	neutral positive	2.700	1	7	8	1	
ParlaMint-EE_2014-12-02_U63-P2.3	ParlaMint-EE_2014-12-02_U63	s	English	Positive	positive	4.984	1	2	3	0	
ParlaMint-EE_2014-12-02_U64	ParlaMint-EE-en_2014-12-02	u	English	-	-	-	10	58	69	1	
ParlaMint-EE_2014-12-02_U64-P1.1	ParlaMint-EE_2014-12-02_U64	s	English	Positive	positive	4.984	1	2	3	0	
ParlaMint-EE_2014-12-02_U64-P1.2	ParlaMint-EE_2014-12-02_U64	s	English	Neutral	neutral positive	2.598	1	5	6	0	
ParlaMint-EE_2014-12-02_U64-P1.3	ParlaMint-EE_2014-12-02_U64	s	English	Neutral	neutral negative	1.634	1	4	6	0	
ParlaMint-EE_2014-12-02_U64-P1.4	ParlaMint-EE_2014-12-02_U64	s	English	Neutral	neutral positive	2.857	1	4	5	0	
ParlaMint-EE_2014-12-02_U64-P1.5	ParlaMint-EE_2014-12-02_U64	s	English	Neutral	neutral positive	2.880	1	4	5	0	
ParlaMint-EE_2014-12-02_U64-P1.6	ParlaMint-EE_2014-12-02_U64	s	English	Neutral	neutral positive	2.643	1	7	8	1	
ParlaMint-EE_2014-12-02_U64-P1.7	ParlaMint-EE_2014-12-02_U64	s	English	Neutral	neutral positive	2.565	1	16	17	0	
ParlaMint-EE_2014-12-02_U64-P1.8	ParlaMint-EE_2014-12-02_U64	s	English	Neutral	neutral positive	2.901	1	4	5	0	
ParlaMint-EE_2014-12-02_U64-P1.9	ParlaMint-EE_2014-12-02_U64	s	English	Neutral	neutral positive	3.122	1	5	6	0	
ParlaMint-EE_2014-12-02_U64-P2.1	ParlaMint-EE_2014-12-02_U64	s	English	Neutral	neutral positive	2.849	1	7	8	0	
