ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-ES-GA_2019-10-08-DSPG130.u1	ParlaMint-ES-GA_2019-10-08-DSPG130	u	galego	-	-	-	7	103	112	5	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u1	s	galego	Positivo	positivo mixto	4.418	1	2	3	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg2.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u1	s	galego	Positivo	positivo mixto	4.131	1	7	8	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg3.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u1	s	galego	Positivo	positivo mixto	3.707	1	7	9	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg4.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u1	s	galego	Neutro	neutro negativo	2.372	1	28	30	3	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg5.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u1	s	galego	Neutro	neutro negativo	2.240	1	10	11	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg6.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u1	s	galego	Neutro	neutro positivo	3.088	1	18	20	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg7.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u1	s	galego	Neutro	neutro positivo	2.699	1	31	31	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.u2	ParlaMint-ES-GA_2019-10-08-DSPG130	u	galego	-	-	-	2	64	68	8	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg8.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u2	s	galego	Negativo	negativo mixto	1.446	1	42	44	4	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg9.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u2	s	galego	Neutro	neutro positivo	2.817	1	22	24	4	
ParlaMint-ES-GA_2019-10-08-DSPG130.u461	ParlaMint-ES-GA_2019-10-08-DSPG130	u	galego	-	-	-	29	511	601	24	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1556.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Negativo	negativo	0.162	1	28	37	3	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1556.s2	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Negativo	negativo	0.106	1	25	27	2	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1556.s3	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Negativo	negativo	0.134	1	24	29	3	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1557.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Neutro	neutro positivo	2.894	1	9	12	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1557.s2	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Positivo	positivo mixto	4.078	1	16	17	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1557.s3	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Positivo	positivo mixto	4.076	1	40	44	2	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1557.s4	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Positivo	positivo mixto	4.003	1	16	17	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1557.s5	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Negativo	negativo mixto	0.630	1	9	13	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1557.s6	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Neutro	neutro negativo	1.625	1	10	13	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1557.s7	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Negativo	negativo mixto	0.502	1	10	11	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1557.s8	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Negativo	negativo	0.462	1	6	8	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1557.s9	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Neutro	neutro positivo	3.057	1	2	4	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1557.s10	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Positivo	positivo	4.923	1	10	11	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1558.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Negativo	negativo	0.192	1	7	10	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1558.s2	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Negativo	negativo	0.352	1	6	8	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1558.s3	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Neutro	neutro negativo	2.264	1	8	16	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1558.s4	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Neutro	neutro positivo	2.522	1	6	9	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1558.s5	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Neutro	neutro negativo	2.149	1	1	2	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1558.s6	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Neutro	neutro negativo	2.434	1	19	20	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1558.s7	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Positivo	positivo	4.777	1	34	39	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1558.s8	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Negativo	negativo	0.141	1	30	39	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1559.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Neutro	neutro positivo	2.748	1	9	12	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1559.s2	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Negativo	negativo mixto	0.797	1	21	23	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1559.s3	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Positivo	positivo	4.662	1	39	43	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1559.s4	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Positivo	positivo mixto	3.703	1	14	16	2	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1559.s5	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Positivo	positivo	4.626	1	64	66	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1559.s6	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Negativo	negativo	0.183	1	8	11	2	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1560.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Negativo	negativo	0.095	1	35	38	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1561.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u461	s	galego	Positivo	positivo mixto	3.818	1	5	6	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.u462	ParlaMint-ES-GA_2019-10-08-DSPG130	u	galego	-	-	-	2	15	18	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1562.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u462	s	galego	Neutro	neutro positivo	3.458	1	4	6	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1563.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u462	s	galego	Neutro	neutro negativo	2.227	1	11	12	0	
