ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-ES-GA_2019-10-08-DSPG130.u1	ParlaMint-ES-GA-en_2019-10-08-DSPG130	u	English	-	-	-	7	75	85	2	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg1.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u1	s	English	Positive	mixed positive	4.418	1	2	3	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg2.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u1	s	English	Positive	mixed positive	4.131	1	5	6	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg3.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u1	s	English	Positive	mixed positive	3.707	1	6	8	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg4.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u1	s	English	Neutral	neutral negative	2.372	1	21	23	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg5.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u1	s	English	Neutral	neutral negative	2.240	1	11	13	1	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg6.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u1	s	English	Neutral	neutral positive	3.088	1	13	15	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg7.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u1	s	English	Neutral	neutral positive	2.699	1	17	17	0	
ParlaMint-ES-GA_2019-10-08-DSPG130.u2	ParlaMint-ES-GA-en_2019-10-08-DSPG130	u	English	-	-	-	2	51	57	6	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg8.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u2	s	English	Negative	mixed negative	1.446	1	32	34	4	
ParlaMint-ES-GA_2019-10-08-DSPG130.seg9.s1	ParlaMint-ES-GA_2019-10-08-DSPG130.u2	s	English	Neutral	neutral positive	2.817	1	19	23	2	
ParlaMint-ES-GA_2019-10-08-DSPG130.u461	ParlaMint-ES-GA-en_2019-10-08-DSPG130	u	English	-	-	-	29	463	541	19	
