ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-ES-CT_2020-09-09-6001.1.0	ParlaMint-ES-CT-en_2020-09-09-6001	u	English	-	-	-	10	295	326	19	
ParlaMint-ES-CT_2020-09-09-6001.1.0.0.1	ParlaMint-ES-CT_2020-09-09-6001.1.0	s	English	Positive	mixed positive	3.637	1	5	8	0	
ParlaMint-ES-CT_2020-09-09-6001.1.0.1.1	ParlaMint-ES-CT_2020-09-09-6001.1.0	s	English	Neutral	neutral positive	2.883	1	17	18	2	
ParlaMint-ES-CT_2020-09-09-6001.1.0.1.2	ParlaMint-ES-CT_2020-09-09-6001.1.0	s	English	Neutral	neutral positive	2.676	1	30	32	2	
ParlaMint-ES-CT_2020-09-09-6001.1.0.2.1	ParlaMint-ES-CT_2020-09-09-6001.1.0	s	English	Negative	negative	0.096	1	44	50	4	
ParlaMint-ES-CT_2020-09-09-6001.1.0.3.1	ParlaMint-ES-CT_2020-09-09-6001.1.0	s	English	Negative	mixed negative	1.157	1	33	35	0	
ParlaMint-ES-CT_2020-09-09-6001.1.0.4.1	ParlaMint-ES-CT_2020-09-09-6001.1.0	s	English	Neutral	neutral negative	1.839	1	46	50	4	
ParlaMint-ES-CT_2020-09-09-6001.1.0.5.1	ParlaMint-ES-CT_2020-09-09-6001.1.0	s	English	Negative	mixed negative	0.738	1	61	66	5	
ParlaMint-ES-CT_2020-09-09-6001.1.0.6.1	ParlaMint-ES-CT_2020-09-09-6001.1.0	s	English	Neutral	neutral positive	2.927	1	22	24	0	
ParlaMint-ES-CT_2020-09-09-6001.1.0.7.1	ParlaMint-ES-CT_2020-09-09-6001.1.0	s	English	Neutral	neutral positive	2.560	1	33	38	2	
ParlaMint-ES-CT_2020-09-09-6001.1.0.7.2	ParlaMint-ES-CT_2020-09-09-6001.1.0	s	English	Positive	mixed positive	3.589	1	4	5	0	
ParlaMint-ES-CT_2020-09-09-6001.2.0	ParlaMint-ES-CT-en_2020-09-09-6001	u	English	-	-	-	2	24	28	0	
ParlaMint-ES-CT_2020-09-09-6001.2.0.0.1	ParlaMint-ES-CT_2020-09-09-6001.2.0	s	English	Positive	mixed positive	4.395	1	3	5	0	
ParlaMint-ES-CT_2020-09-09-6001.2.0.0.2	ParlaMint-ES-CT_2020-09-09-6001.2.0	s	English	Neutral	neutral positive	2.834	1	21	23	0	
ParlaMint-ES-CT_2020-09-09-6001.244.0	ParlaMint-ES-CT-en_2020-09-09-6001	u	English	-	-	-	33	678	787	9	
