ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-NO_2022-05-10.ana.ud496e62	ParlaMint-NO-en_2022-05-10	u	English	-	-	-	6	114	129	14	
ParlaMint-NO_2022-05-10.ana.segd496e63.1	ParlaMint-NO_2022-05-10.ana.ud496e62	s	English	Neutral	neutral positive	2.896	1	21	24	4	
ParlaMint-NO_2022-05-10.ana.segd496e79.1	ParlaMint-NO_2022-05-10.ana.ud496e62	s	English	Neutral	neutral positive	2.704	1	12	15	2	
ParlaMint-NO_2022-05-10.ana.segd496e84.1	ParlaMint-NO_2022-05-10.ana.ud496e62	s	English	Neutral	neutral negative	2.284	1	43	46	5	
ParlaMint-NO_2022-05-10.ana.segd496e89.1	ParlaMint-NO_2022-05-10.ana.ud496e62	s	English	Neutral	neutral positive	3.048	1	10	12	0	
ParlaMint-NO_2022-05-10.ana.segd496e93.1	ParlaMint-NO_2022-05-10.ana.ud496e62	s	English	Positive	mixed positive	3.914	1	12	13	0	
ParlaMint-NO_2022-05-10.ana.segd496e96.1	ParlaMint-NO_2022-05-10.ana.ud496e62	s	English	Neutral	neutral positive	2.640	1	16	19	3	
ParlaMint-NO_2022-05-10.ana.ud496e107	ParlaMint-NO-en_2022-05-10	u	English	-	-	-	1	12	15	1	
ParlaMint-NO_2022-05-10.ana.segd496e108.1	ParlaMint-NO_2022-05-10.ana.ud496e107	s	English	Neutral	neutral positive	2.605	1	12	15	1	
ParlaMint-NO_2022-05-10.ana.ud496e2502	ParlaMint-NO-en_2022-05-10	u	English	-	-	-	5	89	97	6	
ParlaMint-NO_2022-05-10.ana.segd496e2503.1	ParlaMint-NO_2022-05-10.ana.ud496e2502	s	English	Neutral	neutral negative	2.378	1	13	14	2	
ParlaMint-NO_2022-05-10.ana.segd496e2503.2	ParlaMint-NO_2022-05-10.ana.ud496e2502	s	English	Positive	mixed positive	3.502	1	5	6	0	
ParlaMint-NO_2022-05-10.ana.segd496e2508.1	ParlaMint-NO_2022-05-10.ana.ud496e2502	s	English	Neutral	neutral negative	2.275	1	50	53	2	
ParlaMint-NO_2022-05-10.ana.segd496e2510.1	ParlaMint-NO_2022-05-10.ana.ud496e2502	s	English	Neutral	neutral negative	2.419	1	13	15	1	
ParlaMint-NO_2022-05-10.ana.segd496e2512.1	ParlaMint-NO_2022-05-10.ana.ud496e2502	s	English	Neutral	neutral positive	2.797	1	8	9	1	
ParlaMint-NO_2022-05-10.ana.ud496e2557	ParlaMint-NO-en_2022-05-10	u	English	-	-	-	3	22	27	0	
ParlaMint-NO_2022-05-10.ana.segd496e2558.1	ParlaMint-NO_2022-05-10.ana.ud496e2557	s	English	Neutral	neutral positive	3.039	1	7	9	0	
ParlaMint-NO_2022-05-10.ana.segd496e2558.2	ParlaMint-NO_2022-05-10.ana.ud496e2557	s	English	Neutral	neutral negative	2.441	1	10	11	0	
ParlaMint-NO_2022-05-10.ana.segd496e2558.3	ParlaMint-NO_2022-05-10.ana.ud496e2557	s	English	Neutral	neutral positive	3.018	1	5	7	0	
