ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-PL_2022-06-23-sejm-57-2.u1	ParlaMint-PL-en_2022-06-23-sejm-57-2	u	English	-	-	-	5	64	72	8	
seg963379.1	ParlaMint-PL_2022-06-23-sejm-57-2.u1	s	English	Positive	mixed positive	4.049	1	2	3	0	
seg963380.1	ParlaMint-PL_2022-06-23-sejm-57-2.u1	s	English	Neutral	neutral positive	3.239	1	22	25	4	
seg963381.1	ParlaMint-PL_2022-06-23-sejm-57-2.u1	s	English	Neutral	neutral positive	2.934	1	16	18	2	
seg963382.1	ParlaMint-PL_2022-06-23-sejm-57-2.u1	s	English	Neutral	neutral positive	3.306	1	16	17	2	
seg963383.1	ParlaMint-PL_2022-06-23-sejm-57-2.u1	s	English	Neutral	neutral positive	3.499	1	8	9	0	
ParlaMint-PL_2022-06-23-sejm-57-2.u2	ParlaMint-PL-en_2022-06-23-sejm-57-2	u	English	-	-	-	23	178	254	21	
seg963384.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	3.025	1	15	16	1	
seg963385.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.869	1	6	10	1	
seg963386.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.528	1	4	8	1	
seg963387.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.891	1	3	6	0	
seg963388.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.880	1	5	8	1	
seg963389.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.932	1	3	7	0	
seg963390.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.856	1	5	8	1	
seg963391.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.936	1	7	10	1	
seg963392.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	3.266	1	6	10	1	
seg963393.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.958	1	7	10	1	
seg963394.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.909	1	8	11	1	
seg963395.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.988	1	7	11	1	
seg963396.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.992	1	8	11	1	
seg963397.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.594	1	4	8	1	
seg963398.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.788	1	13	16	1	
seg963399.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.806	1	4	7	0	
seg963400.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.836	1	4	8	0	
seg963401.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral negative	2.403	1	4	8	1	
seg963402.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.823	1	5	8	1	
seg963403.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.600	1	9	14	1	
seg963404.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	2.989	1	7	11	1	
seg963405.1	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Neutral	neutral positive	3.154	1	42	45	4	
seg963405.2	ParlaMint-PL_2022-06-23-sejm-57-2.u2	s	English	Positive	positive	4.600	1	2	3	0	
ParlaMint-PL_2022-06-23-sejm-57-2.u393	ParlaMint-PL-en_2022-06-23-sejm-57-2	u	English	-	-	-	2	88	104	2	
seg965343.1	ParlaMint-PL_2022-06-23-sejm-57-2.u393	s	English	Negative	mixed negative	1.134	1	66	80	2	
seg965344.1	ParlaMint-PL_2022-06-23-sejm-57-2.u393	s	English	Neutral	neutral negative	1.775	1	22	24	0	
ParlaMint-PL_2022-06-23-sejm-57-2.u394	ParlaMint-PL-en_2022-06-23-sejm-57-2	u	English	-	-	-	14	312	361	31	
seg965345.1	ParlaMint-PL_2022-06-23-sejm-57-2.u394	s	English	Positive	mixed positive	4.071	1	2	3	1	
seg965345.2	ParlaMint-PL_2022-06-23-sejm-57-2.u394	s	English	Positive	mixed positive	3.696	1	38	45	5	
seg965345.3	ParlaMint-PL_2022-06-23-sejm-57-2.u394	s	English	Positive	mixed positive	3.976	1	16	18	1	
seg965346.1	ParlaMint-PL_2022-06-23-sejm-57-2.u394	s	English	Positive	mixed positive	4.035	1	6	8	0	
seg965346.2	ParlaMint-PL_2022-06-23-sejm-57-2.u394	s	English	Positive	mixed positive	3.661	1	14	17	1	
seg965346.3	ParlaMint-PL_2022-06-23-sejm-57-2.u394	s	English	Neutral	neutral positive	3.254	1	39	50	9	
seg965346.4	ParlaMint-PL_2022-06-23-sejm-57-2.u394	s	English	Negative	mixed negative	1.265	1	38	44	5	
seg965347.1	ParlaMint-PL_2022-06-23-sejm-57-2.u394	s	English	Positive	mixed positive	4.035	1	6	8	0	
seg965347.2	ParlaMint-PL_2022-06-23-sejm-57-2.u394	s	English	Negative	mixed negative	0.863	1	11	13	1	
seg965347.3	ParlaMint-PL_2022-06-23-sejm-57-2.u394	s	English	Neutral	neutral negative	2.457	1	22	23	1	
seg965347.4	ParlaMint-PL_2022-06-23-sejm-57-2.u394	s	English	Negative	negative	0.383	1	14	15	1	
seg965348.1	ParlaMint-PL_2022-06-23-sejm-57-2.u394	s	English	Positive	mixed positive	4.444	1	2	3	0	
seg965348.2	ParlaMint-PL_2022-06-23-sejm-57-2.u394	s	English	Neutral	neutral positive	2.953	1	32	33	2	
seg965348.3	ParlaMint-PL_2022-06-23-sejm-57-2.u394	s	English	Negative	negative	0.183	1	72	81	4	
