ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-GR_2017-06-09-S1-commons.u1	ParlaMint-GR_2017-06-09-S1-commons	u	Ελληνικά	-	-	-	26	752	859	63	
ParlaMint-GR_2017-06-09-S1-commons.seg1.1	ParlaMint-GR_2017-06-09-S1-commons.u1	s	Ελληνικά	Θετικό	μικτό θετικό	3.670	1	7	9	0	
ParlaMint-GR_2017-06-09-S1-commons.seg2.1	ParlaMint-GR_2017-06-09-S1-commons.u1	s	Ελληνικά	Ουδέτερο	ουδέτερα θετικό	3.207	1	18	19	0	
ParlaMint-GR_2017-06-09-S1-commons.seg3.1	ParlaMint-GR_2017-06-09-S1-commons.u1	s	Ελληνικά	Ουδέτερο	ουδέτερα αρνητικό	2.376	1	15	17	1	
ParlaMint-GR_2017-06-09-S1-commons.seg4.1	ParlaMint-GR_2017-06-09-S1-commons.u1	s	Ελληνικά	Αρνητικό	μικτό αρνητικό	1.034	1	39	46	4	
ParlaMint-GR_2017-06-09-S1-commons.seg5.1	ParlaMint-GR_2017-06-09-S1-commons.u1	s	Ελληνικά	Ουδέτερο	ουδέτερα αρνητικό	2.169	1	32	37	3	
ParlaMint-GR_2017-06-09-S1-commons.seg6.1	ParlaMint-GR_2017-06-09-S1-commons.u1	s	Ελληνικά	Ουδέτερο	ουδέτερα αρνητικό	2.138	1	32	39	3	
ParlaMint-GR_2017-06-09-S1-commons.seg7.1	ParlaMint-GR_2017-06-09-S1-commons.u1	s	Ελληνικά	Αρνητικό	μικτό αρνητικό	1.299	1	49	56	4	
ParlaMint-GR_2017-06-09-S1-commons.seg8.1	ParlaMint-GR_2017-06-09-S1-commons.u1	s	Ελληνικά	Αρνητικό	μικτό αρνητικό	1.309	1	27	29	2	
ParlaMint-GR_2017-06-09-S1-commons.seg9.1	ParlaMint-GR_2017-06-09-S1-commons.u1	s	Ελληνικά	Ουδέτερο	ουδέτερα αρνητικό	1.915	1	25	29	3	
ParlaMint-GR_2017-06-09-S1-commons.seg10.1	ParlaMint-GR_2017-06-09-S1-commons.u1	s	Ελληνικά	Ουδέτερο	ουδέτερα αρνητικό	2.395	1	15	17	1	
ParlaMint-GR_2017-06-09-S1-commons.seg11.1	ParlaMint-GR_2017-06-09-S1-commons.u1	s	Ελληνικά	Αρνητικό	μικτό αρνητικό	1.202	1	32	37	3	
ParlaMint-GR_2017-06-09-S1-commons.seg12.1	ParlaMint-GR_2017-06-09-S1-commons.u1	s	Ελληνικά	Ουδέτερο	ουδέτερα αρνητικό	1.945	1	36	43	3	
ParlaMint-GR_2017-06-09-S1-commons.seg13.1	ParlaMint-GR_2017-06-09-S1-commons.u1	s	Ελληνικά	Ουδέτερο	ουδέτερα αρνητικό	2.065	1	34	37	5	
ParlaMint-GR_2017-06-09-S1-commons.seg14.1	ParlaMint-GR_2017-06-09-S1-commons.u1	s	Ελληνικά	Ουδέτερο	ουδέτερα αρνητικό	2.023	1	30	34	4	
