ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-ES_2017-11-28-CD171128.u1	ParlaMint-ES-en_2017-11-28-CD171128	u	English	-	-	-	5	151	166	6	
ParlaMint-ES_2017-11-28-CD171128.u1.p1.s1	ParlaMint-ES_2017-11-28-CD171128.u1	s	English	Positive	mixed positive	3.670	1	6	7	0	
ParlaMint-ES_2017-11-28-CD171128.u1.p2.s1	ParlaMint-ES_2017-11-28-CD171128.u1	s	English	Neutral	neutral positive	2.601	1	88	95	4	
ParlaMint-ES_2017-11-28-CD171128.u1.p2.s2	ParlaMint-ES_2017-11-28-CD171128.u1	s	English	Neutral	neutral positive	2.924	1	5	6	1	
ParlaMint-ES_2017-11-28-CD171128.u1.p2.s3	ParlaMint-ES_2017-11-28-CD171128.u1	s	English	Positive	mixed positive	3.976	1	8	9	0	
ParlaMint-ES_2017-11-28-CD171128.u1.p3.s1	ParlaMint-ES_2017-11-28-CD171128.u1	s	English	Neutral	neutral negative	2.061	1	44	49	1	
ParlaMint-ES_2017-11-28-CD171128.u2	ParlaMint-ES-en_2017-11-28-CD171128	u	English	-	-	-	2	56	66	4	
ParlaMint-ES_2017-11-28-CD171128.u2.p1.s1	ParlaMint-ES_2017-11-28-CD171128.u2	s	English	Neutral	neutral positive	2.772	1	40	46	3	
ParlaMint-ES_2017-11-28-CD171128.u2.p1.s2	ParlaMint-ES_2017-11-28-CD171128.u2	s	English	Neutral	neutral positive	3.060	1	16	20	1	
ParlaMint-ES_2017-11-28-CD171128.u157	ParlaMint-ES-en_2017-11-28-CD171128	u	English	-	-	-	1	6	8	0	
ParlaMint-ES_2017-11-28-CD171128.u157.p1.s1	ParlaMint-ES_2017-11-28-CD171128.u157	s	English	Positive	mixed positive	4.451	1	6	8	0	
ParlaMint-ES_2017-11-28-CD171128.u158	ParlaMint-ES-en_2017-11-28-CD171128	u	English	-	-	-	3	22	25	0	
ParlaMint-ES_2017-11-28-CD171128.u158.p1.s1	ParlaMint-ES_2017-11-28-CD171128.u158	s	English	Positive	positive	4.807	1	4	5	0	
ParlaMint-ES_2017-11-28-CD171128.u158.p2.s1	ParlaMint-ES_2017-11-28-CD171128.u158	s	English	Neutral	neutral negative	2.163	1	9	10	0	
ParlaMint-ES_2017-11-28-CD171128.u158.p3.s1	ParlaMint-ES_2017-11-28-CD171128.u158	s	English	Neutral	neutral negative	2.140	1	9	10	0	
