ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-HR_2011-05-05-0.u72491	ParlaMint-HR-en_2011-05-05-0	u	English	-	-	-	7	252	265	9	
ParlaMint-HR_2011-05-05-0.u72491.seg0.1	ParlaMint-HR_2011-05-05-0.u72491	s	English	Neutral	neutral positive	3.161	1	36	37	1	
ParlaMint-HR_2011-05-05-0.u72491.seg0.2	ParlaMint-HR_2011-05-05-0.u72491	s	English	Positive	mixed positive	3.718	1	27	28	1	
ParlaMint-HR_2011-05-05-0.u72491.seg0.3	ParlaMint-HR_2011-05-05-0.u72491	s	English	Neutral	neutral negative	2.257	1	26	28	2	
ParlaMint-HR_2011-05-05-0.u72491.seg0.4	ParlaMint-HR_2011-05-05-0.u72491	s	English	Neutral	neutral negative	2.390	1	30	32	2	
ParlaMint-HR_2011-05-05-0.u72491.seg0.5	ParlaMint-HR_2011-05-05-0.u72491	s	English	Neutral	neutral positive	3.299	1	73	75	0	
ParlaMint-HR_2011-05-05-0.u72491.seg0.6	ParlaMint-HR_2011-05-05-0.u72491	s	English	Positive	mixed positive	4.475	1	56	60	3	
ParlaMint-HR_2011-05-05-0.u72491.seg0.7	ParlaMint-HR_2011-05-05-0.u72491	s	English	Positive	mixed positive	4.441	1	4	5	0	
ParlaMint-HR_2011-05-05-0.u72492	ParlaMint-HR-en_2011-05-05-0	u	English	-	-	-	5	30	37	4	
ParlaMint-HR_2011-05-05-0.u72492.seg0.1	ParlaMint-HR_2011-05-05-0.u72492	s	English	Positive	positive	4.511	1	2	3	0	
ParlaMint-HR_2011-05-05-0.u72492.seg0.2	ParlaMint-HR_2011-05-05-0.u72492	s	English	Neutral	neutral positive	3.116	1	10	11	1	
ParlaMint-HR_2011-05-05-0.u72492.seg0.3	ParlaMint-HR_2011-05-05-0.u72492	s	English	Positive	mixed positive	4.026	1	1	2	0	
ParlaMint-HR_2011-05-05-0.u72492.seg0.4	ParlaMint-HR_2011-05-05-0.u72492	s	English	Neutral	neutral positive	3.396	1	14	17	3	
ParlaMint-HR_2011-05-05-0.u72492.seg0.5	ParlaMint-HR_2011-05-05-0.u72492	s	English	Neutral	neutral positive	3.427	1	3	4	0	
ParlaMint-HR_2011-05-05-0.u72652	ParlaMint-HR-en_2011-05-05-0	u	English	-	-	-	9	130	148	1	
ParlaMint-HR_2011-05-05-0.u72652.seg0.1	ParlaMint-HR_2011-05-05-0.u72652	s	English	Positive	mixed positive	4.368	1	5	7	0	
ParlaMint-HR_2011-05-05-0.u72652.seg0.2	ParlaMint-HR_2011-05-05-0.u72652	s	English	Neutral	neutral positive	3.397	1	24	27	0	
ParlaMint-HR_2011-05-05-0.u72652.seg0.3	ParlaMint-HR_2011-05-05-0.u72652	s	English	Positive	mixed positive	3.744	1	19	21	0	
ParlaMint-HR_2011-05-05-0.u72652.seg0.4	ParlaMint-HR_2011-05-05-0.u72652	s	English	Neutral	neutral positive	3.483	1	14	15	0	
ParlaMint-HR_2011-05-05-0.u72652.seg0.5	ParlaMint-HR_2011-05-05-0.u72652	s	English	Positive	positive	4.665	1	18	20	0	
ParlaMint-HR_2011-05-05-0.u72652.seg0.6	ParlaMint-HR_2011-05-05-0.u72652	s	English	Neutral	neutral positive	3.284	1	11	15	0	
ParlaMint-HR_2011-05-05-0.u72652.seg0.7	ParlaMint-HR_2011-05-05-0.u72652	s	English	Neutral	neutral positive	3.367	1	22	24	1	
ParlaMint-HR_2011-05-05-0.u72652.seg0.8	ParlaMint-HR_2011-05-05-0.u72652	s	English	Positive	positive	4.875	1	11	12	0	
ParlaMint-HR_2011-05-05-0.u72652.seg0.9	ParlaMint-HR_2011-05-05-0.u72652	s	English	Positive	mixed positive	3.855	1	6	7	0	
ParlaMint-HR_2011-05-05-0.u72653	ParlaMint-HR-en_2011-05-05-0	u	English	-	-	-	17	272	303	17	
ParlaMint-HR_2011-05-05-0.u72653.seg0.1	ParlaMint-HR_2011-05-05-0.u72653	s	English	Neutral	neutral positive	3.159	1	39	42	5	
ParlaMint-HR_2011-05-05-0.u72653.seg0.2	ParlaMint-HR_2011-05-05-0.u72653	s	English	Positive	mixed positive	3.554	1	13	15	1	
ParlaMint-HR_2011-05-05-0.u72653.seg0.3	ParlaMint-HR_2011-05-05-0.u72653	s	English	Neutral	neutral positive	3.282	1	44	48	2	
ParlaMint-HR_2011-05-05-0.u72653.seg0.4	ParlaMint-HR_2011-05-05-0.u72653	s	English	Neutral	neutral positive	3.355	1	3	4	0	
ParlaMint-HR_2011-05-05-0.u72653.seg0.5	ParlaMint-HR_2011-05-05-0.u72653	s	English	Neutral	neutral positive	3.387	1	32	33	2	
ParlaMint-HR_2011-05-05-0.u72653.seg0.6	ParlaMint-HR_2011-05-05-0.u72653	s	English	Positive	mixed positive	3.777	1	7	9	0	
ParlaMint-HR_2011-05-05-0.u72653.seg0.7	ParlaMint-HR_2011-05-05-0.u72653	s	English	Neutral	neutral positive	3.486	1	2	3	0	
ParlaMint-HR_2011-05-05-0.u72653.seg0.8	ParlaMint-HR_2011-05-05-0.u72653	s	English	Positive	positive	4.531	1	9	10	0	
ParlaMint-HR_2011-05-05-0.u72653.seg1.1	ParlaMint-HR_2011-05-05-0.u72653	s	English	Neutral	neutral positive	3.201	1	0	1	0	
ParlaMint-HR_2011-05-05-0.u72653.seg1.2	ParlaMint-HR_2011-05-05-0.u72653	s	English	Neutral	neutral positive	3.393	1	58	62	3	
ParlaMint-HR_2011-05-05-0.u72653.seg1.3	ParlaMint-HR_2011-05-05-0.u72653	s	English	Neutral	neutral positive	2.685	1	6	7	0	
ParlaMint-HR_2011-05-05-0.u72653.seg1.4	ParlaMint-HR_2011-05-05-0.u72653	s	English	Neutral	neutral positive	3.242	1	6	7	0	
