ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
tbmm-2014-12-11sit01spe0001par0001	ParlaMint-TR-en_2014-12-11-tbmm-T24	u	English	-	-	-	52	723	835	101	
tbmm-2014-12-11sit01spe0001par0001-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	3.350	1	13	14	1	
tbmm-2014-12-11sit01spe0001par0002-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	3.249	1	11	13	0	
tbmm-2014-12-11sit01spe0001par0003-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.919	1	25	28	2	
tbmm-2014-12-11sit01spe0001par0004-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	3.038	1	12	14	0	
tbmm-2014-12-11sit01spe0001par0005-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.271	1	70	83	12	
tbmm-2014-12-11sit01spe0001par0011-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.631	1	6	7	1	
tbmm-2014-12-11sit01spe0001par0012-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.438	1	8	9	1	
tbmm-2014-12-11sit01spe0001par0014-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.733	1	11	12	2	
tbmm-2014-12-11sit01spe0001par0015-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.473	1	12	13	2	
tbmm-2014-12-11sit01spe0001par0017-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.415	1	8	9	1	
tbmm-2014-12-11sit01spe0001par0018-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.301	1	12	13	2	
tbmm-2014-12-11sit01spe0001par0020-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.457	1	9	10	1	
tbmm-2014-12-11sit01spe0001par0021-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.327	1	11	12	1	
tbmm-2014-12-11sit01spe0001par0023-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.467	1	8	9	1	
tbmm-2014-12-11sit01spe0001par0024-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.447	1	10	11	1	
tbmm-2014-12-11sit01spe0001par0026-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.502	1	8	9	1	
tbmm-2014-12-11sit01spe0001par0027-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.329	1	9	10	1	
tbmm-2014-12-11sit01spe0001par0029-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.452	1	11	12	1	
tbmm-2014-12-11sit01spe0001par0030-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.345	1	11	12	1	
tbmm-2014-12-11sit01spe0001par0032-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.685	1	7	8	0	
tbmm-2014-12-11sit01spe0001par0033-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.461	1	13	14	1	
tbmm-2014-12-11sit01spe0001par0034-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.624	1	7	7	0	
tbmm-2014-12-11sit01spe0001par0035-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.397	1	10	11	2	
tbmm-2014-12-11sit01spe0001par0036-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.308	1	7	7	1	
tbmm-2014-12-11sit01spe0001par0038-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.383	1	10	11	1	
tbmm-2014-12-11sit01spe0001par0039-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.293	1	13	14	2	
tbmm-2014-12-11sit01spe0001par0041-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.465	1	13	15	2	
tbmm-2014-12-11sit01spe0001par0042-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.380	1	13	14	2	
tbmm-2014-12-11sit01spe0001par0044-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.526	1	9	10	2	
tbmm-2014-12-11sit01spe0001par0045-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.369	1	12	12	1	
tbmm-2014-12-11sit01spe0001par0047-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.527	1	10	11	1	
tbmm-2014-12-11sit01spe0001par0048-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.316	1	13	14	2	
tbmm-2014-12-11sit01spe0001par0049-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	3.129	1	1	2	1	
tbmm-2014-12-11sit01spe0001par0049-000020	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	3.256	1	1	2	0	
tbmm-2014-12-11sit01spe0001par0050-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	1.946	1	1	2	0	
tbmm-2014-12-11sit01spe0001par0050-000020	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	3.256	1	1	2	0	
tbmm-2014-12-11sit01spe0001par0051-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.220	1	27	30	0	
tbmm-2014-12-11sit01spe0001par0052-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.548	1	19	21	0	
tbmm-2014-12-11sit01spe0001par0052-000020	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	3.056	1	21	23	0	
tbmm-2014-12-11sit01spe0001par0052-000030	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.700	1	8	9	0	
tbmm-2014-12-11sit01spe0001par0052-000040	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	3.437	1	7	8	0	
tbmm-2014-12-11sit01spe0001par0052-000050	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	3.071	1	5	6	0	
tbmm-2014-12-11sit01spe0001par0053-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.821	1	20	22	0	
tbmm-2014-12-11sit01spe0001par0054-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.760	1	27	33	7	
tbmm-2014-12-11sit01spe0001par0055-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.684	1	49	61	13	
tbmm-2014-12-11sit01spe0001par0056-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.899	1	26	33	7	
tbmm-2014-12-11sit01spe0001par0057-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral negative	2.425	1	57	74	18	
tbmm-2014-12-11sit01spe0001par0058-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.600	1	16	18	3	
tbmm-2014-12-11sit01spe0001par0059-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	3.440	1	12	14	1	
tbmm-2014-12-11sit01spe0001par0060-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	3.122	1	15	17	2	
tbmm-2014-12-11sit01spe0001par0061-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Positive	mixed positive	3.746	1	3	4	0	
tbmm-2014-12-11sit01spe0001par0063-000010	tbmm-2014-12-11sit01spe0001par0001	s	English	Neutral	neutral positive	2.856	1	5	6	0	
tbmm-2014-12-11sit01spe0002par0064	ParlaMint-TR-en_2014-12-11-tbmm-T24	u	English	-	-	-	48	1489	1673	45	
tbmm-2014-12-11sit01spe0002par0064-000010	tbmm-2014-12-11sit01spe0002par0064	s	English	Neutral	neutral positive	3.083	1	20	22	1	
tbmm-2014-12-11sit01spe0002par0064-000020	tbmm-2014-12-11sit01spe0002par0064	s	English	Positive	mixed positive	4.374	1	5	6	1	
tbmm-2014-12-11sit01spe0002par0064-000030	tbmm-2014-12-11sit01spe0002par0064	s	English	Positive	positive	4.903	1	18	20	0	
tbmm-2014-12-11sit01spe0002par0065-000010	tbmm-2014-12-11sit01spe0002par0064	s	English	Negative	mixed negative	1.204	1	39	42	0	
tbmm-2014-12-11sit01spe0002par0065-000020	tbmm-2014-12-11sit01spe0002par0064	s	English	Negative	negative	0.157	1	42	46	1	
tbmm-2014-12-11sit01spe0002par0066-000010	tbmm-2014-12-11sit01spe0002par0064	s	English	Neutral	neutral negative	1.746	1	47	55	4	
tbmm-2014-12-11sit01spe0002par0066-000020	tbmm-2014-12-11sit01spe0002par0064	s	English	Negative	mixed negative	0.966	1	25	29	0	
tbmm-2014-12-11sit01spe0002par0066-000030	tbmm-2014-12-11sit01spe0002par0064	s	English	Negative	negative	0.400	1	37	41	2	
tbmm-2014-12-11sit01spe0002par0066-000040	tbmm-2014-12-11sit01spe0002par0064	s	English	Negative	negative	0.337	1	26	28	2	
tbmm-2014-12-11sit01spe0002par0067-000010	tbmm-2014-12-11sit01spe0002par0064	s	English	Neutral	neutral positive	3.226	1	17	19	0	
tbmm-2014-12-11sit01spe0002par0067-000020	tbmm-2014-12-11sit01spe0002par0064	s	English	Neutral	neutral positive	3.020	1	33	36	0	
tbmm-2014-12-11sit01spe0002par0067-000030	tbmm-2014-12-11sit01spe0002par0064	s	English	Negative	mixed negative	0.885	1	19	20	1	
tbmm-2014-12-11sit01spe0002par0067-000040	tbmm-2014-12-11sit01spe0002par0064	s	English	Negative	negative	0.119	1	67	76	0	
tbmm-2014-12-11sit01spe0002par0068-000010	tbmm-2014-12-11sit01spe0002par0064	s	English	Negative	negative	0.310	1	78	96	6	
