ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-FR_2020-10-01-O1003.u1	ParlaMint-FR_2020-10-01-O1003	u	français	-	-	-	1	35	39	0	
ParlaMint-FR_2020-10-01-O1003.s1	ParlaMint-FR_2020-10-01-O1003.u1	s	français	Neutral	neutral negative	2.420	1	35	39	0	
ParlaMint-FR_2020-10-01-O1003.u2	ParlaMint-FR_2020-10-01-O1003	u	français	-	-	-	1	29	32	1	
ParlaMint-FR_2020-10-01-O1003.s2	ParlaMint-FR_2020-10-01-O1003.u2	s	français	Neutral	neutral negative	2.276	1	29	32	1	
ParlaMint-FR_2020-10-01-O1003.u431	ParlaMint-FR_2020-10-01-O1003	u	français	-	-	-	6	25	26	0	
ParlaMint-FR_2020-10-01-O1003.s1208	ParlaMint-FR_2020-10-01-O1003.u431	s	français	Neutral	neutral postive	2.809	1	7	8	0	
ParlaMint-FR_2020-10-01-O1003.s1209	ParlaMint-FR_2020-10-01-O1003.u431	s	français	Neutral	neutral postive	2.935	1	4	4	0	
ParlaMint-FR_2020-10-01-O1003.s1210	ParlaMint-FR_2020-10-01-O1003.u431	s	français	Neutral	neutral negative	2.437	1	5	5	0	
ParlaMint-FR_2020-10-01-O1003.s1211	ParlaMint-FR_2020-10-01-O1003.u431	s	français	Neutral	neutral postive	2.660	1	3	3	0	
ParlaMint-FR_2020-10-01-O1003.s1212	ParlaMint-FR_2020-10-01-O1003.u431	s	français	Positive	mixed positive	3.961	1	4	4	0	
ParlaMint-FR_2020-10-01-O1003.s1213	ParlaMint-FR_2020-10-01-O1003.u431	s	français	Neutral	neutral negative	2.111	1	2	2	0	
ParlaMint-FR_2020-10-01-O1003.u432	ParlaMint-FR_2020-10-01-O1003	u	français	-	-	-	3	28	31	0	
ParlaMint-FR_2020-10-01-O1003.s1214	ParlaMint-FR_2020-10-01-O1003.u432	s	français	Neutral	neutral negative	2.258	1	5	6	0	
ParlaMint-FR_2020-10-01-O1003.s1215	ParlaMint-FR_2020-10-01-O1003.u432	s	français	Neutral	neutral postive	2.585	1	19	20	0	
ParlaMint-FR_2020-10-01-O1003.s1216	ParlaMint-FR_2020-10-01-O1003.u432	s	français	Neutral	neutral postive	2.851	1	4	5	0	
