ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-BA_2022-06-30-0.u3743	ParlaMint-BA-en_2022-06-30-0	u	English	-	-	-	9	241	269	22	
ParlaMint-BA_2022-06-30-0.u3743.seg0.1	ParlaMint-BA_2022-06-30-0.u3743	s	English	Positive	mixed positive	4.487	1	27	29	1	
ParlaMint-BA_2022-06-30-0.u3743.seg0.2	ParlaMint-BA_2022-06-30-0.u3743	s	English	Neutral	neutral positive	3.351	1	43	46	4	
ParlaMint-BA_2022-06-30-0.u3743.seg0.3	ParlaMint-BA_2022-06-30-0.u3743	s	English	Neutral	neutral positive	3.071	1	23	26	3	
ParlaMint-BA_2022-06-30-0.u3743.seg0.4	ParlaMint-BA_2022-06-30-0.u3743	s	English	Neutral	neutral positive	2.520	1	37	41	4	
ParlaMint-BA_2022-06-30-0.u3743.seg0.5	ParlaMint-BA_2022-06-30-0.u3743	s	English	Neutral	neutral positive	3.210	1	74	84	8	
ParlaMint-BA_2022-06-30-0.u3743.seg0.6	ParlaMint-BA_2022-06-30-0.u3743	s	English	Positive	mixed positive	3.597	1	20	22	1	
ParlaMint-BA_2022-06-30-0.u3743.seg0.7	ParlaMint-BA_2022-06-30-0.u3743	s	English	Positive	mixed positive	3.570	1	8	9	0	
ParlaMint-BA_2022-06-30-0.u3743.seg0.8	ParlaMint-BA_2022-06-30-0.u3743	s	English	Neutral	neutral positive	3.405	1	6	7	0	
ParlaMint-BA_2022-06-30-0.u3743.seg0.9	ParlaMint-BA_2022-06-30-0.u3743	s	English	Positive	mixed positive	3.521	1	3	5	1	
ParlaMint-BA_2022-06-30-0.u3744	ParlaMint-BA-en_2022-06-30-0	u	English	-	-	-	8	294	331	11	
ParlaMint-BA_2022-06-30-0.u3744.seg0.1	ParlaMint-BA_2022-06-30-0.u3744	s	English	Negative	negative	-0.130	1	45	52	3	
ParlaMint-BA_2022-06-30-0.u3744.seg0.2	ParlaMint-BA_2022-06-30-0.u3744	s	English	Negative	negative	-0.002	1	11	13	0	
ParlaMint-BA_2022-06-30-0.u3744.seg0.3	ParlaMint-BA_2022-06-30-0.u3744	s	English	Negative	negative	0.023	1	45	48	2	
ParlaMint-BA_2022-06-30-0.u3744.seg0.4	ParlaMint-BA_2022-06-30-0.u3744	s	English	Neutral	neutral negative	2.204	1	26	29	0	
ParlaMint-BA_2022-06-30-0.u3744.seg0.5	ParlaMint-BA_2022-06-30-0.u3744	s	English	Negative	negative	0.080	1	25	29	0	
ParlaMint-BA_2022-06-30-0.u3744.seg0.6	ParlaMint-BA_2022-06-30-0.u3744	s	English	Neutral	neutral negative	2.214	1	50	55	1	
ParlaMint-BA_2022-06-30-0.u3744.seg0.7	ParlaMint-BA_2022-06-30-0.u3744	s	English	Neutral	neutral positive	2.979	1	57	63	2	
ParlaMint-BA_2022-06-30-0.u3744.seg0.8	ParlaMint-BA_2022-06-30-0.u3744	s	English	Negative	negative	0.274	1	35	42	3	
ParlaMint-BA_2022-06-30-0.u3837	ParlaMint-BA-en_2022-06-30-0	u	English	-	-	-	3	92	100	1	
ParlaMint-BA_2022-06-30-0.u3837.seg0.1	ParlaMint-BA_2022-06-30-0.u3837	s	English	Negative	negative	0.026	1	48	52	0	
ParlaMint-BA_2022-06-30-0.u3837.seg0.2	ParlaMint-BA_2022-06-30-0.u3837	s	English	Negative	negative	0.226	1	22	25	0	
ParlaMint-BA_2022-06-30-0.u3837.seg0.3	ParlaMint-BA_2022-06-30-0.u3837	s	English	Negative	negative	-0.153	1	22	23	1	
ParlaMint-BA_2022-06-30-0.u3838	ParlaMint-BA-en_2022-06-30-0	u	English	-	-	-	9	124	142	6	
ParlaMint-BA_2022-06-30-0.u3838.seg0.1	ParlaMint-BA_2022-06-30-0.u3838	s	English	Positive	mixed positive	4.288	1	5	6	1	
ParlaMint-BA_2022-06-30-0.u3838.seg0.2	ParlaMint-BA_2022-06-30-0.u3838	s	English	Neutral	neutral positive	3.036	1	8	10	0	
ParlaMint-BA_2022-06-30-0.u3838.seg0.3	ParlaMint-BA_2022-06-30-0.u3838	s	English	Positive	mixed positive	3.556	1	23	26	1	
ParlaMint-BA_2022-06-30-0.u3838.seg0.4	ParlaMint-BA_2022-06-30-0.u3838	s	English	Neutral	neutral positive	2.567	1	2	3	0	
ParlaMint-BA_2022-06-30-0.u3838.seg0.5	ParlaMint-BA_2022-06-30-0.u3838	s	English	Positive	mixed positive	4.326	1	41	47	3	
ParlaMint-BA_2022-06-30-0.u3838.seg0.6	ParlaMint-BA_2022-06-30-0.u3838	s	English	Positive	mixed positive	4.078	1	20	22	1	
ParlaMint-BA_2022-06-30-0.u3838.seg0.7	ParlaMint-BA_2022-06-30-0.u3838	s	English	Positive	mixed positive	3.620	1	16	18	0	
ParlaMint-BA_2022-06-30-0.u3838.seg0.8	ParlaMint-BA_2022-06-30-0.u3838	s	English	Positive	positive	4.711	1	4	5	0	
ParlaMint-BA_2022-06-30-0.u3838.seg0.9	ParlaMint-BA_2022-06-30-0.u3838	s	English	Neutral	neutral positive	3.340	1	5	5	0	
