ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u1	ParlaMint-IT-en_2015-06-10-LEG17-Senato-sed-462	u	English	-	-	-	3	24	31	1	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.seg1.1	ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u1	s	English	Positive	mixed positive	3.678	1	6	9	0	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.seg1.2	ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u1	s	English	Neutral	neutral positive	2.730	1	5	6	0	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.seg1.3	ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u1	s	English	Neutral	neutral positive	2.770	1	13	16	1	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u2	ParlaMint-IT-en_2015-06-10-LEG17-Senato-sed-462	u	English	-	-	-	1	5	6	0	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.seg2.1	ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u2	s	English	Neutral	neutral positive	2.888	1	5	6	0	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u199	ParlaMint-IT-en_2015-06-10-LEG17-Senato-sed-462	u	English	-	-	-	8	278	315	13	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.seg288.1	ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u199	s	English	Neutral	neutral positive	2.743	1	5	11	4	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.seg288.2	ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u199	s	English	Negative	negative	0.036	1	39	45	0	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.seg288.3	ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u199	s	English	Negative	negative	0.089	1	34	38	3	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.seg288.4	ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u199	s	English	Negative	negative	0.148	1	71	76	2	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.seg288.5	ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u199	s	English	Neutral	neutral negative	1.578	1	23	25	1	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.seg288.6	ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u199	s	English	Negative	negative	0.147	1	49	56	2	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.seg288.7	ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u199	s	English	Negative	negative	0.119	1	22	24	1	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.seg288.8	ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u199	s	English	Negative	negative	0.017	1	35	40	0	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u200	ParlaMint-IT-en_2015-06-10-LEG17-Senato-sed-462	u	English	-	-	-	3	44	49	1	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.seg289.1	ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u200	s	English	Neutral	neutral negative	2.185	1	19	21	0	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.seg290.1	ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u200	s	English	Neutral	neutral negative	2.290	1	18	21	1	
ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.seg291.1	ParlaMint-IT_2015-06-10-LEG17-Senato-sed-462.ana.u200	s	English	Neutral	neutral positive	3.042	1	7	7	0	
