ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2019-12-17-48.u1	ParlaMint-IS-en_2019-12-17-48	u	English	-	-	-	4	66	71	0	
ParlaMint-IS_2019-12-17-48.seg1.1	ParlaMint-IS_2019-12-17-48.u1	s	English	Neutral	neutral positive	2.939	1	16	18	0	
ParlaMint-IS_2019-12-17-48.seg1.2	ParlaMint-IS_2019-12-17-48.u1	s	English	Neutral	neutral positive	2.976	1	10	11	0	
ParlaMint-IS_2019-12-17-48.seg1.3	ParlaMint-IS_2019-12-17-48.u1	s	English	Neutral	neutral positive	2.923	1	16	17	0	
ParlaMint-IS_2019-12-17-48.seg1.4	ParlaMint-IS_2019-12-17-48.u1	s	English	Neutral	neutral negative	2.417	1	24	25	0	
ParlaMint-IS_2019-12-17-48.u2	ParlaMint-IS-en_2019-12-17-48	u	English	-	-	-	59	1687	1870	33	
ParlaMint-IS_2019-12-17-48.seg2.1	ParlaMint-IS_2019-12-17-48.u2	s	English	Neutral	neutral positive	3.179	1	2	3	0	
ParlaMint-IS_2019-12-17-48.seg2.2	ParlaMint-IS_2019-12-17-48.u2	s	English	Positive	mixed positive	3.862	1	34	38	0	
ParlaMint-IS_2019-12-17-48.seg2.3	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	mixed negative	1.416	1	49	57	2	
ParlaMint-IS_2019-12-17-48.seg2.4	ParlaMint-IS_2019-12-17-48.u2	s	English	Neutral	neutral positive	2.573	1	17	20	1	
ParlaMint-IS_2019-12-17-48.seg2.5	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	mixed negative	0.692	1	32	35	0	
ParlaMint-IS_2019-12-17-48.seg3.1	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	mixed negative	0.628	1	45	48	2	
ParlaMint-IS_2019-12-17-48.seg3.2	ParlaMint-IS_2019-12-17-48.u2	s	English	Neutral	neutral negative	1.592	1	38	43	0	
ParlaMint-IS_2019-12-17-48.seg4.1	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	negative	0.253	1	17	19	0	
ParlaMint-IS_2019-12-17-48.seg4.2	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	negative	0.223	1	11	15	0	
ParlaMint-IS_2019-12-17-48.seg4.3	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	negative	0.268	1	14	16	0	
ParlaMint-IS_2019-12-17-48.seg4.4	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	negative	0.254	1	32	37	0	
ParlaMint-IS_2019-12-17-48.seg4.5	ParlaMint-IS_2019-12-17-48.u2	s	English	Positive	positive	4.850	1	62	71	1	
ParlaMint-IS_2019-12-17-48.seg4.6	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	negative	0.354	1	30	33	0	
ParlaMint-IS_2019-12-17-48.seg5.1	ParlaMint-IS_2019-12-17-48.u2	s	English	Neutral	neutral negative	1.766	1	36	42	3	
ParlaMint-IS_2019-12-17-48.seg5.2	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	mixed negative	1.209	1	18	21	0	
ParlaMint-IS_2019-12-17-48.seg5.3	ParlaMint-IS_2019-12-17-48.u2	s	English	Neutral	neutral positive	2.906	1	26	28	0	
ParlaMint-IS_2019-12-17-48.seg5.4	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	mixed negative	0.966	1	32	36	1	
ParlaMint-IS_2019-12-17-48.seg6.1	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	mixed negative	1.038	1	10	11	1	
ParlaMint-IS_2019-12-17-48.seg6.2	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	mixed negative	0.887	1	19	22	2	
ParlaMint-IS_2019-12-17-48.seg6.3	ParlaMint-IS_2019-12-17-48.u2	s	English	Neutral	neutral positive	3.489	1	20	23	1	
ParlaMint-IS_2019-12-17-48.seg6.4	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	mixed negative	0.726	1	30	32	2	
ParlaMint-IS_2019-12-17-48.seg6.5	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	negative	0.346	1	9	12	0	
ParlaMint-IS_2019-12-17-48.seg6.6	ParlaMint-IS_2019-12-17-48.u2	s	English	Positive	mixed positive	4.106	1	27	30	0	
ParlaMint-IS_2019-12-17-48.seg6.7	ParlaMint-IS_2019-12-17-48.u2	s	English	Neutral	neutral negative	2.032	1	14	17	0	
ParlaMint-IS_2019-12-17-48.seg6.8	ParlaMint-IS_2019-12-17-48.u2	s	English	Positive	positive	4.759	1	10	11	0	
ParlaMint-IS_2019-12-17-48.seg7.1	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	negative	0.174	1	25	28	0	
ParlaMint-IS_2019-12-17-48.seg7.2	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	negative	0.478	1	35	40	2	
ParlaMint-IS_2019-12-17-48.seg7.3	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	negative	0.493	1	9	10	0	
ParlaMint-IS_2019-12-17-48.seg7.4	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	mixed negative	0.744	1	41	46	0	
ParlaMint-IS_2019-12-17-48.seg7.5	ParlaMint-IS_2019-12-17-48.u2	s	English	Neutral	neutral positive	2.980	1	17	19	2	
ParlaMint-IS_2019-12-17-48.seg7.6	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	mixed negative	0.928	1	33	35	2	
ParlaMint-IS_2019-12-17-48.seg7.7	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	negative	0.409	1	30	32	0	
ParlaMint-IS_2019-12-17-48.seg8.1	ParlaMint-IS_2019-12-17-48.u2	s	English	Negative	mixed negative	0.687	1	31	33	1	
