ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-ES-CT_2022-07-20-3601.1.0	ParlaMint-ES-CT_2022-07-20-3601	u	Català	-	-	-	21	540	603	19	
ParlaMint-ES-CT_2022-07-20-3601.1.0.0.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Positiu	positiu	4.620	1	2	3	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.0.2	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Positiu	positiu mixt	3.703	1	3	4	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.1.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Neutre	positiu neutre	2.742	1	23	24	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.1.2	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Neutre	positiu neutre	2.665	1	33	35	1	
ParlaMint-ES-CT_2022-07-20-3601.1.0.2.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Negatiu	negatiu	-0.081	1	37	40	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.3.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Negatiu	negatiu	0.249	1	27	29	2	
ParlaMint-ES-CT_2022-07-20-3601.1.0.3.2	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Negatiu	negatiu mixt	0.954	1	41	45	1	
ParlaMint-ES-CT_2022-07-20-3601.1.0.4.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Neutre	negatiu neutre	2.062	1	55	59	4	
ParlaMint-ES-CT_2022-07-20-3601.1.0.5.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Negatiu	negatiu mixt	0.817	1	67	72	5	
ParlaMint-ES-CT_2022-07-20-3601.1.0.6.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Negatiu	negatiu	-0.073	1	32	34	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.6.2	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Positiu	positiu mixt	3.717	1	30	34	1	
ParlaMint-ES-CT_2022-07-20-3601.1.0.6.3	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Negatiu	negatiu mixt	1.231	1	8	9	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.6.4	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Negatiu	negatiu	0.328	1	18	19	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.6.5	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Positiu	positiu	4.560	1	43	58	3	
ParlaMint-ES-CT_2022-07-20-3601.1.0.6.6	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Positiu	positiu	5.038	1	10	12	1	
ParlaMint-ES-CT_2022-07-20-3601.1.0.7.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Positiu	positiu	4.904	1	5	6	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.7.2	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Neutre	positiu neutre	2.988	1	23	24	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.7.3	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	Catalán	Negatiu	negatiu	0.214	1	9	11	0	
