ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-ES-CT_2022-07-20-3601.1.0	ParlaMint-ES-CT-en_2022-07-20-3601	u	English	-	-	-	21	503	567	14	
ParlaMint-ES-CT_2022-07-20-3601.1.0.0.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Positive	positive	4.620	1	2	3	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.0.2	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Positive	mixed positive	3.703	1	3	4	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.1.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Neutral	neutral positive	2.742	1	21	22	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.1.2	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Neutral	neutral positive	2.665	1	34	36	2	
ParlaMint-ES-CT_2022-07-20-3601.1.0.2.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Negative	negative	-0.081	1	37	42	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.3.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Negative	negative	0.249	1	23	25	2	
ParlaMint-ES-CT_2022-07-20-3601.1.0.3.2	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Negative	mixed negative	0.954	1	36	40	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.4.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Neutral	neutral negative	2.062	1	41	45	2	
ParlaMint-ES-CT_2022-07-20-3601.1.0.5.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Negative	mixed negative	0.817	1	63	68	5	
ParlaMint-ES-CT_2022-07-20-3601.1.0.6.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Negative	negative	-0.073	1	27	29	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.6.2	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Positive	mixed positive	3.717	1	36	39	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.6.3	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Negative	mixed negative	1.231	1	6	7	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.6.4	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Negative	negative	0.328	1	15	16	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.6.5	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Positive	positive	4.560	1	43	58	2	
ParlaMint-ES-CT_2022-07-20-3601.1.0.6.6	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Positive	positive	5.038	1	11	13	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.7.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Positive	positive	4.904	1	7	8	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.7.2	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Neutral	neutral positive	2.988	1	15	16	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.7.3	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Negative	negative	0.214	1	9	11	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.7.4	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Negative	mixed negative	0.992	1	4	5	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.7.5	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Negative	mixed negative	1.405	1	46	50	0	
ParlaMint-ES-CT_2022-07-20-3601.1.0.8.1	ParlaMint-ES-CT_2022-07-20-3601.1.0	s	English	Neutral	neutral positive	3.033	1	24	30	1	
ParlaMint-ES-CT_2022-07-20-3601.2.0	ParlaMint-ES-CT-en_2022-07-20-3601	u	English	-	-	-	2	24	29	1	
