ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-FR_2022-06-28-O1169.u1	ParlaMint-FR_2022-06-28-O1169	u	French	-	-	-	1	10	11	1	
ParlaMint-FR_2022-06-28-O1169.s1	ParlaMint-FR_2022-06-28-O1169.u1	s	French	Neutral	neutral postive	2.686	1	10	11	1	
ParlaMint-FR_2022-06-28-O1169.u2	ParlaMint-FR_2022-06-28-O1169	u	French	-	-	-	4	61	69	8	
ParlaMint-FR_2022-06-28-O1169.s2	ParlaMint-FR_2022-06-28-O1169.u2	s	French	Neutral	neutral negative	2.264	1	34	36	0	
ParlaMint-FR_2022-06-28-O1169.s3	ParlaMint-FR_2022-06-28-O1169.u2	s	French	Neutral	neutral postive	3.260	1	3	3	1	
ParlaMint-FR_2022-06-28-O1169.s4	ParlaMint-FR_2022-06-28-O1169.u2	s	French	Neutral	neutral postive	2.931	1	14	19	6	
ParlaMint-FR_2022-06-28-O1169.s5	ParlaMint-FR_2022-06-28-O1169.u2	s	French	Neutral	neutral postive	2.604	1	10	11	1	
ParlaMint-FR_2022-06-28-O1169.u17	ParlaMint-FR_2022-06-28-O1169	u	French	-	-	-	87	1646	1893	44	
ParlaMint-FR_2022-06-28-O1169.s94	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	2.832	1	37	42	1	
ParlaMint-FR_2022-06-28-O1169.s95	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	3.113	1	7	8	0	
ParlaMint-FR_2022-06-28-O1169.s96	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	3.713	1	45	51	0	
ParlaMint-FR_2022-06-28-O1169.s97	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	3.324	1	0	1	0	
ParlaMint-FR_2022-06-28-O1169.s98	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	3.997	1	14	16	0	
ParlaMint-FR_2022-06-28-O1169.s99	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	4.304	1	40	45	0	
ParlaMint-FR_2022-06-28-O1169.s100	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	2.772	1	15	16	0	
ParlaMint-FR_2022-06-28-O1169.s101	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	positive	4.656	1	19	21	2	
ParlaMint-FR_2022-06-28-O1169.s102	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	4.461	1	15	16	0	
ParlaMint-FR_2022-06-28-O1169.s103	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	4.015	1	11	13	2	
ParlaMint-FR_2022-06-28-O1169.s104	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	positive	4.817	1	21	23	1	
ParlaMint-FR_2022-06-28-O1169.s105	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	3.501	1	30	32	2	
ParlaMint-FR_2022-06-28-O1169.s106	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	3.042	1	31	35	2	
ParlaMint-FR_2022-06-28-O1169.s107	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Negative	negative	0.301	1	20	22	1	
ParlaMint-FR_2022-06-28-O1169.s108	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Negative	negative	0.359	1	41	44	1	
ParlaMint-FR_2022-06-28-O1169.s109	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	2.971	1	11	12	1	
ParlaMint-FR_2022-06-28-O1169.s110	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	2.820	1	6	8	1	
ParlaMint-FR_2022-06-28-O1169.s111	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Negative	negative	0.397	1	28	34	0	
ParlaMint-FR_2022-06-28-O1169.s112	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Negative	mixed negative	0.807	1	26	29	0	
ParlaMint-FR_2022-06-28-O1169.s113	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Negative	negative	0.479	1	13	14	0	
ParlaMint-FR_2022-06-28-O1169.s114	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Negative	mixed negative	0.518	1	14	15	0	
ParlaMint-FR_2022-06-28-O1169.s115	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Negative	mixed negative	0.696	1	31	32	0	
ParlaMint-FR_2022-06-28-O1169.s116	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	positive	4.741	1	8	9	0	
ParlaMint-FR_2022-06-28-O1169.s117	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	2.715	1	20	21	1	
ParlaMint-FR_2022-06-28-O1169.s118	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	3.226	1	27	31	1	
ParlaMint-FR_2022-06-28-O1169.s119	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	3.345	1	20	21	0	
ParlaMint-FR_2022-06-28-O1169.s120	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Negative	negative	0.479	1	21	25	2	
ParlaMint-FR_2022-06-28-O1169.s121	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	4.224	1	24	27	2	
ParlaMint-FR_2022-06-28-O1169.s122	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	3.758	1	44	55	0	
ParlaMint-FR_2022-06-28-O1169.s123	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Negative	negative	0.227	1	31	35	2	
ParlaMint-FR_2022-06-28-O1169.s124	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral negative	2.183	1	5	6	0	
ParlaMint-FR_2022-06-28-O1169.s125	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Negative	mixed negative	0.719	1	17	19	1	
ParlaMint-FR_2022-06-28-O1169.s126	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	3.850	1	8	10	0	
ParlaMint-FR_2022-06-28-O1169.s127	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	3.963	1	24	27	0	
ParlaMint-FR_2022-06-28-O1169.s128	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	3.564	1	25	29	0	
ParlaMint-FR_2022-06-28-O1169.s129	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	positive	4.611	1	16	20	0	
ParlaMint-FR_2022-06-28-O1169.s130	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	2.667	1	19	21	0	
ParlaMint-FR_2022-06-28-O1169.s131	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	2.650	1	22	25	1	
ParlaMint-FR_2022-06-28-O1169.s132	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	3.824	1	7	9	0	
ParlaMint-FR_2022-06-28-O1169.s133	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral negative	2.258	1	23	26	1	
ParlaMint-FR_2022-06-28-O1169.s134	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	3.302	1	11	14	2	
ParlaMint-FR_2022-06-28-O1169.s135	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	3.893	1	14	16	0	
ParlaMint-FR_2022-06-28-O1169.s136	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	positive	5.204	1	6	7	0	
ParlaMint-FR_2022-06-28-O1169.s137	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	4.202	1	33	39	1	
ParlaMint-FR_2022-06-28-O1169.s138	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Negative	mixed negative	0.854	1	30	34	1	
ParlaMint-FR_2022-06-28-O1169.s139	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	4.402	1	21	23	0	
ParlaMint-FR_2022-06-28-O1169.s140	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	2.548	1	24	28	0	
ParlaMint-FR_2022-06-28-O1169.s141	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	3.949	1	28	30	2	
ParlaMint-FR_2022-06-28-O1169.s142	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Negative	negative	0.351	1	16	17	0	
ParlaMint-FR_2022-06-28-O1169.s143	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	3.759	1	35	38	0	
ParlaMint-FR_2022-06-28-O1169.s144	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	2.632	1	23	25	1	
ParlaMint-FR_2022-06-28-O1169.s145	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	3.992	1	16	20	0	
ParlaMint-FR_2022-06-28-O1169.s146	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Positive	mixed positive	4.246	1	23	27	0	
ParlaMint-FR_2022-06-28-O1169.s147	ParlaMint-FR_2022-06-28-O1169.u17	s	French	Neutral	neutral postive	3.324	1	0	1	0	
