ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-ES-GA_2017-05-24-DSPG030.u1	ParlaMint-ES-GA-en_2017-05-24-DSPG030	u	English	-	-	-	3	72	78	6	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg1.s1	ParlaMint-ES-GA_2017-05-24-DSPG030.u1	s	English	Positive	mixed positive	4.283	1	7	9	0	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg2.s1	ParlaMint-ES-GA_2017-05-24-DSPG030.u1	s	English	Neutral	neutral positive	2.942	1	22	24	1	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg3.s1	ParlaMint-ES-GA_2017-05-24-DSPG030.u1	s	English	Neutral	neutral negative	1.977	1	43	45	5	
ParlaMint-ES-GA_2017-05-24-DSPG030.u2	ParlaMint-ES-GA-en_2017-05-24-DSPG030	u	English	-	-	-	1	7	8	1	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg4.s1	ParlaMint-ES-GA_2017-05-24-DSPG030.u2	s	English	Neutral	neutral positive	3.325	1	7	8	1	
ParlaMint-ES-GA_2017-05-24-DSPG030.u375	ParlaMint-ES-GA-en_2017-05-24-DSPG030	u	English	-	-	-	1	3	4	0	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg1156.s1	ParlaMint-ES-GA_2017-05-24-DSPG030.u375	s	English	Neutral	neutral positive	3.022	1	3	4	0	
ParlaMint-ES-GA_2017-05-24-DSPG030.u376	ParlaMint-ES-GA-en_2017-05-24-DSPG030	u	English	-	-	-	11	131	156	4	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg1157.s1	ParlaMint-ES-GA_2017-05-24-DSPG030.u376	s	English	Neutral	neutral positive	2.696	1	2	4	0	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg1157.s2	ParlaMint-ES-GA_2017-05-24-DSPG030.u376	s	English	Neutral	neutral negative	2.112	1	3	6	0	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg1157.s3	ParlaMint-ES-GA_2017-05-24-DSPG030.u376	s	English	Neutral	neutral negative	2.162	1	30	35	0	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg1157.s4	ParlaMint-ES-GA_2017-05-24-DSPG030.u376	s	English	Positive	mixed positive	3.601	1	33	36	2	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg1157.s5	ParlaMint-ES-GA_2017-05-24-DSPG030.u376	s	English	Neutral	neutral positive	2.849	1	4	5	0	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg1157.s6	ParlaMint-ES-GA_2017-05-24-DSPG030.u376	s	English	Negative	mixed negative	0.591	1	25	27	2	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg1157.s7	ParlaMint-ES-GA_2017-05-24-DSPG030.u376	s	English	Neutral	neutral positive	3.155	1	10	12	0	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg1157.s8	ParlaMint-ES-GA_2017-05-24-DSPG030.u376	s	English	Positive	mixed positive	3.716	1	3	4	0	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg1158.s1	ParlaMint-ES-GA_2017-05-24-DSPG030.u376	s	English	Negative	mixed negative	0.601	1	13	17	0	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg1159.s1	ParlaMint-ES-GA_2017-05-24-DSPG030.u376	s	English	Neutral	neutral negative	2.134	1	5	6	0	
ParlaMint-ES-GA_2017-05-24-DSPG030.seg1160.s1	ParlaMint-ES-GA_2017-05-24-DSPG030.u376	s	English	Positive	mixed positive	3.727	1	3	4	0	
