ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-GR_2019-12-04-S1-commons.u1	ParlaMint-GR-en_2019-12-04-S1-commons	u	English	-	-	-	18	536	633	50	
ParlaMint-GR_2019-12-04-S1-commons.seg1.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Positive	mixed positive	3.670	1	6	8	0	
ParlaMint-GR_2019-12-04-S1-commons.seg2.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Neutral	neutral positive	3.019	1	15	17	0	
ParlaMint-GR_2019-12-04-S1-commons.seg3.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Neutral	neutral negative	2.290	1	19	27	2	
ParlaMint-GR_2019-12-04-S1-commons.seg4.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Neutral	neutral negative	1.505	1	40	46	4	
ParlaMint-GR_2019-12-04-S1-commons.seg5.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Neutral	neutral negative	2.045	1	36	45	5	
ParlaMint-GR_2019-12-04-S1-commons.seg6.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Neutral	neutral negative	2.270	1	35	41	3	
ParlaMint-GR_2019-12-04-S1-commons.seg7.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Neutral	neutral negative	1.961	1	43	51	4	
ParlaMint-GR_2019-12-04-S1-commons.seg8.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Neutral	neutral negative	2.349	1	20	28	1	
ParlaMint-GR_2019-12-04-S1-commons.seg9.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Neutral	neutral negative	2.154	1	33	38	2	
ParlaMint-GR_2019-12-04-S1-commons.seg10.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Neutral	neutral negative	1.666	1	53	61	5	
ParlaMint-GR_2019-12-04-S1-commons.seg11.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Neutral	neutral negative	1.906	1	39	45	4	
ParlaMint-GR_2019-12-04-S1-commons.seg12.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Neutral	neutral negative	1.564	1	51	61	6	
ParlaMint-GR_2019-12-04-S1-commons.seg13.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Negative	mixed negative	1.187	1	42	52	4	
ParlaMint-GR_2019-12-04-S1-commons.seg14.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Positive	mixed positive	3.514	1	12	13	1	
ParlaMint-GR_2019-12-04-S1-commons.seg15.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Neutral	neutral positive	2.932	1	46	50	4	
ParlaMint-GR_2019-12-04-S1-commons.seg16.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Positive	mixed positive	4.196	1	11	12	1	
ParlaMint-GR_2019-12-04-S1-commons.seg16.2	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Neutral	neutral negative	2.424	1	31	33	3	
ParlaMint-GR_2019-12-04-S1-commons.seg17.1	ParlaMint-GR_2019-12-04-S1-commons.u1	s	English	Positive	mixed positive	4.007	1	4	5	1	
ParlaMint-GR_2019-12-04-S1-commons.u2	ParlaMint-GR-en_2019-12-04-S1-commons	u	English	-	-	-	4	31	37	6	
ParlaMint-GR_2019-12-04-S1-commons.seg18.1	ParlaMint-GR_2019-12-04-S1-commons.u2	s	English	Positive	positive	4.559	1	4	5	1	
ParlaMint-GR_2019-12-04-S1-commons.seg19.1	ParlaMint-GR_2019-12-04-S1-commons.u2	s	English	Positive	mixed positive	4.068	1	11	13	3	
ParlaMint-GR_2019-12-04-S1-commons.seg20.1	ParlaMint-GR_2019-12-04-S1-commons.u2	s	English	Neutral	neutral negative	1.556	1	7	8	1	
ParlaMint-GR_2019-12-04-S1-commons.seg21.1	ParlaMint-GR_2019-12-04-S1-commons.u2	s	English	Neutral	neutral positive	3.367	1	9	11	1	
ParlaMint-GR_2019-12-04-S1-commons.u51	ParlaMint-GR-en_2019-12-04-S1-commons	u	English	-	-	-	2	23	26	1	
ParlaMint-GR_2019-12-04-S1-commons.seg212.1	ParlaMint-GR_2019-12-04-S1-commons.u51	s	English	Positive	mixed positive	4.224	1	7	8	1	
ParlaMint-GR_2019-12-04-S1-commons.seg213.1	ParlaMint-GR_2019-12-04-S1-commons.u51	s	English	Neutral	neutral positive	2.528	1	16	18	0	
ParlaMint-GR_2019-12-04-S1-commons.u52	ParlaMint-GR-en_2019-12-04-S1-commons	u	English	-	-	-	1	65	80	3	
ParlaMint-GR_2019-12-04-S1-commons.seg214.1	ParlaMint-GR_2019-12-04-S1-commons.u52	s	English	Neutral	neutral positive	2.968	1	65	80	3	
