ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-RS_2008-07-18-0.u1393	ParlaMint-RS-en_2008-07-18-0	u	English	-	-	-	2	54	58	1	
ParlaMint-RS_2008-07-18-0.u1393.seg0.1	ParlaMint-RS_2008-07-18-0.u1393	s	English	Positive	mixed positive	3.709	1	25	27	1	
ParlaMint-RS_2008-07-18-0.u1393.seg0.2	ParlaMint-RS_2008-07-18-0.u1393	s	English	Positive	mixed positive	3.821	1	29	31	0	
ParlaMint-RS_2008-07-18-0.u1394	ParlaMint-RS-en_2008-07-18-0	u	English	-	-	-	16	284	331	25	
ParlaMint-RS_2008-07-18-0.u1394.seg0.1	ParlaMint-RS_2008-07-18-0.u1394	s	English	Negative	mixed negative	0.932	1	25	29	4	
ParlaMint-RS_2008-07-18-0.u1394.seg0.2	ParlaMint-RS_2008-07-18-0.u1394	s	English	Neutral	neutral positive	3.051	1	59	64	4	
ParlaMint-RS_2008-07-18-0.u1394.seg0.3	ParlaMint-RS_2008-07-18-0.u1394	s	English	Positive	mixed positive	3.613	1	8	9	0	
ParlaMint-RS_2008-07-18-0.u1394.seg0.4	ParlaMint-RS_2008-07-18-0.u1394	s	English	Neutral	neutral positive	2.909	1	3	4	0	
ParlaMint-RS_2008-07-18-0.u1394.seg0.5	ParlaMint-RS_2008-07-18-0.u1394	s	English	Neutral	neutral positive	3.245	1	9	11	0	
ParlaMint-RS_2008-07-18-0.u1394.seg0.6	ParlaMint-RS_2008-07-18-0.u1394	s	English	Neutral	neutral positive	3.382	1	9	10	0	
ParlaMint-RS_2008-07-18-0.u1394.seg0.7	ParlaMint-RS_2008-07-18-0.u1394	s	English	Neutral	neutral positive	3.264	1	16	20	2	
ParlaMint-RS_2008-07-18-0.u1394.seg0.8	ParlaMint-RS_2008-07-18-0.u1394	s	English	Neutral	neutral positive	3.276	1	3	5	0	
ParlaMint-RS_2008-07-18-0.u1394.seg0.9	ParlaMint-RS_2008-07-18-0.u1394	s	English	Positive	mixed positive	3.553	1	7	8	0	
ParlaMint-RS_2008-07-18-0.u1394.seg0.10	ParlaMint-RS_2008-07-18-0.u1394	s	English	Neutral	neutral positive	3.371	1	6	8	0	
ParlaMint-RS_2008-07-18-0.u1394.seg0.12	ParlaMint-RS_2008-07-18-0.u1394	s	English	Positive	mixed positive	3.598	1	15	16	0	
ParlaMint-RS_2008-07-18-0.u1394.seg0.13	ParlaMint-RS_2008-07-18-0.u1394	s	English	Positive	mixed positive	3.524	1	11	13	0	
ParlaMint-RS_2008-07-18-0.u1394.seg0.14	ParlaMint-RS_2008-07-18-0.u1394	s	English	Positive	mixed positive	4.167	1	12	13	0	
ParlaMint-RS_2008-07-18-0.u1394.seg0.15	ParlaMint-RS_2008-07-18-0.u1394	s	English	Neutral	neutral positive	3.202	1	85	102	13	
ParlaMint-RS_2008-07-18-0.u1394.seg0.16	ParlaMint-RS_2008-07-18-0.u1394	s	English	Positive	mixed positive	3.705	1	7	8	0	
