ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-UA_2008-09-30-m0.u1	ParlaMint-UA_2008-09-30-m0	u	Українська	-	-	-	15	107	139	5	
ParlaMint-UA_2008-09-30-m0.u1.p1.lang1.s1	ParlaMint-UA_2008-09-30-m0.u1	s	Українська	Позитивна	змішана позитивна	4.026	1	2	3	0	
ParlaMint-UA_2008-09-30-m0.u1.p1.lang1.s2	ParlaMint-UA_2008-09-30-m0.u1	s	Українська	Позитивна	змішана позитивна	4.031	1	2	4	0	
ParlaMint-UA_2008-09-30-m0.u1.p2.lang1.s1	ParlaMint-UA_2008-09-30-m0.u1	s	Українська	Позитивна	змішана позитивна	3.633	1	2	3	0	
ParlaMint-UA_2008-09-30-m0.u1.p3.lang1.s1	ParlaMint-UA_2008-09-30-m0.u1	s	Українська	Позитивна	змішана позитивна	3.638	1	7	8	1	
ParlaMint-UA_2008-09-30-m0.u1.p3.lang1.s2	ParlaMint-UA_2008-09-30-m0.u1	s	Українська	Нейтральна	нейтральна позитивна	3.167	1	7	8	1	
ParlaMint-UA_2008-09-30-m0.u1.p4.lang1.s1	ParlaMint-UA_2008-09-30-m0.u1	s	Українська	Позитивна	змішана позитивна	3.605	1	20	25	0	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s1	ParlaMint-UA_2008-09-30-m0.u1	s	Українська	Позитивна	змішана позитивна	3.876	1	6	8	0	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s2	ParlaMint-UA_2008-09-30-m0.u1	s	Українська	Негативна	негативна	0.217	1	24	26	0	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s3	ParlaMint-UA_2008-09-30-m0.u1	s	Українська	Позитивна	змішана позитивна	3.663	1	1	2	0	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s4	ParlaMint-UA_2008-09-30-m0.u1	s	Українська	Нейтральна	нейтральна негативна	2.107	1	10	12	0	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s5	ParlaMint-UA_2008-09-30-m0.u1	s	Українська	Нейтральна	нейтральна позитивна	3.243	1	2	3	0	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s6	ParlaMint-UA_2008-09-30-m0.u1	s	Українська	Негативна	негативна	0.346	1	11	16	1	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s7	ParlaMint-UA_2008-09-30-m0.u1	s	Українська	Нейтральна	нейтральна позитивна	3.201	1	4	6	0	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s8	ParlaMint-UA_2008-09-30-m0.u1	s	Українська	Позитивна	змішана позитивна	4.384	1	2	3	0	
ParlaMint-UA_2008-09-30-m0.u1.p6.lang1.s1	ParlaMint-UA_2008-09-30-m0.u1	s	Українська	Позитивна	змішана позитивна	3.820	1	7	12	2	
ParlaMint-UA_2008-09-30-m0.u2	ParlaMint-UA_2008-09-30-m0	u	Українська	-	-	-	34	619	746	48	
ParlaMint-UA_2008-09-30-m0.u2.p1.lang1.s1	ParlaMint-UA_2008-09-30-m0.u2	s	Українська	Позитивна	змішана позитивна	3.859	1	6	11	2	
