ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-UA_2008-09-30-m0.u1	ParlaMint-UA-en_2008-09-30-m0	u	English	-	-	-	15	147	178	7	
ParlaMint-UA_2008-09-30-m0.u1.p1.lang1.s1	ParlaMint-UA_2008-09-30-m0.u1	s	English	Positive	mixed positive	4.026	1	2	3	0	
ParlaMint-UA_2008-09-30-m0.u1.p1.lang1.s2	ParlaMint-UA_2008-09-30-m0.u1	s	English	Positive	mixed positive	4.031	1	4	6	0	
ParlaMint-UA_2008-09-30-m0.u1.p2.lang1.s1	ParlaMint-UA_2008-09-30-m0.u1	s	English	Positive	mixed positive	3.633	1	2	3	0	
ParlaMint-UA_2008-09-30-m0.u1.p3.lang1.s1	ParlaMint-UA_2008-09-30-m0.u1	s	English	Positive	mixed positive	3.638	1	10	11	1	
ParlaMint-UA_2008-09-30-m0.u1.p3.lang1.s2	ParlaMint-UA_2008-09-30-m0.u1	s	English	Neutral	neutral positive	3.167	1	11	12	1	
ParlaMint-UA_2008-09-30-m0.u1.p4.lang1.s1	ParlaMint-UA_2008-09-30-m0.u1	s	English	Positive	mixed positive	3.605	1	26	31	0	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s1	ParlaMint-UA_2008-09-30-m0.u1	s	English	Positive	mixed positive	3.876	1	9	11	0	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s2	ParlaMint-UA_2008-09-30-m0.u1	s	English	Negative	negative	0.217	1	26	28	1	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s3	ParlaMint-UA_2008-09-30-m0.u1	s	English	Positive	mixed positive	3.663	1	4	5	0	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s4	ParlaMint-UA_2008-09-30-m0.u1	s	English	Neutral	neutral negative	2.107	1	13	15	0	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s5	ParlaMint-UA_2008-09-30-m0.u1	s	English	Neutral	neutral positive	3.243	1	3	4	0	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s6	ParlaMint-UA_2008-09-30-m0.u1	s	English	Negative	negative	0.346	1	15	19	1	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s7	ParlaMint-UA_2008-09-30-m0.u1	s	English	Neutral	neutral positive	3.201	1	6	8	0	
ParlaMint-UA_2008-09-30-m0.u1.p5.lang1.s8	ParlaMint-UA_2008-09-30-m0.u1	s	English	Positive	mixed positive	4.384	1	5	6	0	
ParlaMint-UA_2008-09-30-m0.u1.p6.lang1.s1	ParlaMint-UA_2008-09-30-m0.u1	s	English	Positive	mixed positive	3.820	1	11	16	3	
ParlaMint-UA_2008-09-30-m0.u2	ParlaMint-UA-en_2008-09-30-m0	u	English	-	-	-	34	779	896	51	
ParlaMint-UA_2008-09-30-m0.u2.p1.lang1.s1	ParlaMint-UA_2008-09-30-m0.u2	s	English	Positive	mixed positive	3.859	1	7	13	3	
ParlaMint-UA_2008-09-30-m0.u2.p2.lang1.s1	ParlaMint-UA_2008-09-30-m0.u2	s	English	Positive	mixed positive	3.702	1	12	15	1	
ParlaMint-UA_2008-09-30-m0.u2.p2.lang1.s2	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.077	1	24	27	2	
ParlaMint-UA_2008-09-30-m0.u2.p2.lang1.s3	ParlaMint-UA_2008-09-30-m0.u2	s	English	Neutral	neutral positive	2.849	1	6	7	0	
ParlaMint-UA_2008-09-30-m0.u2.p2.lang1.s4	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.099	1	26	32	2	
ParlaMint-UA_2008-09-30-m0.u2.p2.lang1.s5	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.157	1	35	37	0	
ParlaMint-UA_2008-09-30-m0.u2.p2.lang1.s6	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.073	1	19	20	1	
ParlaMint-UA_2008-09-30-m0.u2.p3.lang1.s1	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.055	1	55	60	3	
ParlaMint-UA_2008-09-30-m0.u2.p4.lang1.s1	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.081	1	46	49	4	
ParlaMint-UA_2008-09-30-m0.u2.p4.lang1.s2	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.179	1	19	20	0	
ParlaMint-UA_2008-09-30-m0.u2.p5.lang1.s1	ParlaMint-UA_2008-09-30-m0.u2	s	English	Neutral	neutral positive	2.922	1	1	2	0	
ParlaMint-UA_2008-09-30-m0.u2.p5.lang1.s2	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.157	1	32	38	4	
ParlaMint-UA_2008-09-30-m0.u2.p5.lang1.s3	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.136	1	21	24	0	
ParlaMint-UA_2008-09-30-m0.u2.p5.lang1.s4	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.106	1	10	11	1	
ParlaMint-UA_2008-09-30-m0.u2.p6.lang1.s1	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.070	1	29	31	0	
ParlaMint-UA_2008-09-30-m0.u2.p6.lang1.s2	ParlaMint-UA_2008-09-30-m0.u2	s	English	Neutral	neutral positive	3.157	1	27	30	2	
ParlaMint-UA_2008-09-30-m0.u2.p6.lang1.s3	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	mixed negative	0.805	1	65	72	6	
ParlaMint-UA_2008-09-30-m0.u2.p6.lang1.s4	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.097	1	48	51	6	
ParlaMint-UA_2008-09-30-m0.u2.p6.lang1.s5	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.075	1	40	45	1	
ParlaMint-UA_2008-09-30-m0.u2.p6.lang1.s6	ParlaMint-UA_2008-09-30-m0.u2	s	English	Positive	positive	4.723	1	24	27	1	
ParlaMint-UA_2008-09-30-m0.u2.p7.lang1.s1	ParlaMint-UA_2008-09-30-m0.u2	s	English	Neutral	neutral positive	3.402	1	1	2	0	
ParlaMint-UA_2008-09-30-m0.u2.p7.lang1.s2	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	mixed negative	1.310	1	19	22	0	
ParlaMint-UA_2008-09-30-m0.u2.p7.lang1.s3	ParlaMint-UA_2008-09-30-m0.u2	s	English	Positive	mixed positive	3.820	1	13	15	0	
ParlaMint-UA_2008-09-30-m0.u2.p7.lang1.s4	ParlaMint-UA_2008-09-30-m0.u2	s	English	Neutral	neutral positive	3.402	1	1	2	0	
ParlaMint-UA_2008-09-30-m0.u2.p7.lang1.s5	ParlaMint-UA_2008-09-30-m0.u2	s	English	Neutral	neutral positive	3.420	1	33	50	4	
ParlaMint-UA_2008-09-30-m0.u2.p8.lang1.s1	ParlaMint-UA_2008-09-30-m0.u2	s	English	Neutral	neutral positive	2.539	1	3	4	0	
ParlaMint-UA_2008-09-30-m0.u2.p8.lang1.s2	ParlaMint-UA_2008-09-30-m0.u2	s	English	Neutral	neutral positive	2.778	1	18	20	0	
ParlaMint-UA_2008-09-30-m0.u2.p8.lang1.s3	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.069	1	47	49	2	
ParlaMint-UA_2008-09-30-m0.u2.p9.lang1.s1	ParlaMint-UA_2008-09-30-m0.u2	s	English	Neutral	neutral positive	3.067	1	1	2	0	
ParlaMint-UA_2008-09-30-m0.u2.p9.lang1.s2	ParlaMint-UA_2008-09-30-m0.u2	s	English	Positive	mixed positive	3.923	1	28	37	4	
ParlaMint-UA_2008-09-30-m0.u2.p9.lang1.s3	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.125	1	20	22	1	
ParlaMint-UA_2008-09-30-m0.u2.p9.lang1.s4	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	negative	0.065	1	15	19	0	
ParlaMint-UA_2008-09-30-m0.u2.p10.lang1.s1	ParlaMint-UA_2008-09-30-m0.u2	s	English	Neutral	neutral positive	3.394	1	3	4	0	
ParlaMint-UA_2008-09-30-m0.u2.p10.lang1.s2	ParlaMint-UA_2008-09-30-m0.u2	s	English	Negative	mixed negative	0.688	1	31	37	3	
ParlaMint-UA_2008-09-30-m0.u205	ParlaMint-UA-en_2008-09-30-m0	u	English	-	-	-	10	183	205	3	
ParlaMint-UA_2008-09-30-m0.u205.p1.lang1.s1	ParlaMint-UA_2008-09-30-m0.u205	s	English	Neutral	neutral positive	2.866	1	12	14	0	
ParlaMint-UA_2008-09-30-m0.u205.p1.lang1.s2	ParlaMint-UA_2008-09-30-m0.u205	s	English	Neutral	neutral positive	2.928	1	18	20	2	
ParlaMint-UA_2008-09-30-m0.u205.p1.lang1.s3	ParlaMint-UA_2008-09-30-m0.u205	s	English	Neutral	neutral positive	3.268	1	15	16	0	
ParlaMint-UA_2008-09-30-m0.u205.p1.lang1.s4	ParlaMint-UA_2008-09-30-m0.u205	s	English	Neutral	neutral negative	2.321	1	36	39	1	
ParlaMint-UA_2008-09-30-m0.u205.p1.lang1.s5	ParlaMint-UA_2008-09-30-m0.u205	s	English	Neutral	neutral positive	3.420	1	12	16	0	
ParlaMint-UA_2008-09-30-m0.u205.p2.lang1.s1	ParlaMint-UA_2008-09-30-m0.u205	s	English	Positive	positive	5.025	1	29	33	0	
ParlaMint-UA_2008-09-30-m0.u205.p2.lang1.s2	ParlaMint-UA_2008-09-30-m0.u205	s	English	Negative	negative	0.370	1	24	26	0	
ParlaMint-UA_2008-09-30-m0.u205.p2.lang1.s3	ParlaMint-UA_2008-09-30-m0.u205	s	English	Neutral	neutral negative	1.717	1	12	14	0	
