ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-HR_2017-06-29-0.u38724	ParlaMint-HR-en_2017-06-29-0	u	English	-	-	-	3	31	36	2	
ParlaMint-HR_2017-06-29-0.u38724.seg0.1	ParlaMint-HR_2017-06-29-0.u38724	s	English	Positive	mixed positive	4.377	1	6	8	0	
ParlaMint-HR_2017-06-29-0.u38724.seg0.2	ParlaMint-HR_2017-06-29-0.u38724	s	English	Neutral	neutral positive	3.166	1	23	25	2	
ParlaMint-HR_2017-06-29-0.u38724.seg0.3	ParlaMint-HR_2017-06-29-0.u38724	s	English	Positive	positive	4.511	1	2	3	0	
ParlaMint-HR_2017-06-29-0.u38725	ParlaMint-HR-en_2017-06-29-0	u	English	-	-	-	10	60	76	2	
ParlaMint-HR_2017-06-29-0.u38725.seg0.1	ParlaMint-HR_2017-06-29-0.u38725	s	English	Positive	positive	4.562	1	1	2	0	
ParlaMint-HR_2017-06-29-0.u38725.seg0.2	ParlaMint-HR_2017-06-29-0.u38725	s	English	Positive	mixed positive	4.004	1	3	4	0	
ParlaMint-HR_2017-06-29-0.u38725.seg0.3	ParlaMint-HR_2017-06-29-0.u38725	s	English	Neutral	neutral positive	2.968	1	5	6	0	
ParlaMint-HR_2017-06-29-0.u38725.seg0.4	ParlaMint-HR_2017-06-29-0.u38725	s	English	Neutral	neutral positive	2.985	1	10	12	0	
ParlaMint-HR_2017-06-29-0.u38725.seg0.5	ParlaMint-HR_2017-06-29-0.u38725	s	English	Neutral	neutral positive	3.429	1	17	21	0	
ParlaMint-HR_2017-06-29-0.u38725.seg0.6	ParlaMint-HR_2017-06-29-0.u38725	s	English	Neutral	neutral positive	3.372	1	1	2	0	
ParlaMint-HR_2017-06-29-0.u38725.seg0.7	ParlaMint-HR_2017-06-29-0.u38725	s	English	Neutral	neutral positive	3.372	1	1	2	0	
ParlaMint-HR_2017-06-29-0.u38725.seg0.8	ParlaMint-HR_2017-06-29-0.u38725	s	English	Positive	mixed positive	3.963	1	3	5	0	
ParlaMint-HR_2017-06-29-0.u38725.seg0.9	ParlaMint-HR_2017-06-29-0.u38725	s	English	Neutral	neutral positive	2.780	1	4	5	0	
ParlaMint-HR_2017-06-29-0.u38725.seg1.2	ParlaMint-HR_2017-06-29-0.u38725	s	English	Positive	mixed positive	3.965	1	15	17	2	
ParlaMint-HR_2017-06-29-0.u42795	ParlaMint-HR-en_2017-06-29-0	u	English	-	-	-	9	129	149	6	
ParlaMint-HR_2017-06-29-0.u42795.seg0.1	ParlaMint-HR_2017-06-29-0.u42795	s	English	Positive	mixed positive	4.345	1	12	14	1	
ParlaMint-HR_2017-06-29-0.u42795.seg0.2	ParlaMint-HR_2017-06-29-0.u42795	s	English	Positive	mixed positive	3.882	1	9	10	0	
ParlaMint-HR_2017-06-29-0.u42795.seg0.3	ParlaMint-HR_2017-06-29-0.u42795	s	English	Positive	mixed positive	3.643	1	5	6	0	
ParlaMint-HR_2017-06-29-0.u42795.seg0.4	ParlaMint-HR_2017-06-29-0.u42795	s	English	Positive	positive	4.786	1	39	47	4	
ParlaMint-HR_2017-06-29-0.u42795.seg0.5	ParlaMint-HR_2017-06-29-0.u42795	s	English	Neutral	neutral positive	3.360	1	11	12	0	
ParlaMint-HR_2017-06-29-0.u42795.seg0.6	ParlaMint-HR_2017-06-29-0.u42795	s	English	Positive	mixed positive	3.937	1	13	15	0	
ParlaMint-HR_2017-06-29-0.u42795.seg0.7	ParlaMint-HR_2017-06-29-0.u42795	s	English	Neutral	neutral positive	3.027	1	23	26	1	
ParlaMint-HR_2017-06-29-0.u42795.seg0.8	ParlaMint-HR_2017-06-29-0.u42795	s	English	Positive	positive	4.723	1	12	13	0	
ParlaMint-HR_2017-06-29-0.u42795.seg0.9	ParlaMint-HR_2017-06-29-0.u42795	s	English	Neutral	neutral negative	2.288	1	5	6	0	
ParlaMint-HR_2017-06-29-0.u42796	ParlaMint-HR-en_2017-06-29-0	u	English	-	-	-	5	108	123	1	
ParlaMint-HR_2017-06-29-0.u42796.seg0.1	ParlaMint-HR_2017-06-29-0.u42796	s	English	Neutral	neutral positive	2.972	1	18	21	0	
ParlaMint-HR_2017-06-29-0.u42796.seg0.2	ParlaMint-HR_2017-06-29-0.u42796	s	English	Neutral	neutral positive	3.127	1	9	11	1	
ParlaMint-HR_2017-06-29-0.u42796.seg0.3	ParlaMint-HR_2017-06-29-0.u42796	s	English	Positive	mixed positive	3.543	1	57	62	0	
ParlaMint-HR_2017-06-29-0.u42796.seg0.4	ParlaMint-HR_2017-06-29-0.u42796	s	English	Neutral	neutral positive	3.316	1	4	6	0	
ParlaMint-HR_2017-06-29-0.u42796.seg0.5	ParlaMint-HR_2017-06-29-0.u42796	s	English	Positive	mixed positive	3.954	1	20	23	0	
