ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178	u	Deutsch	-	-	-	9	128	144	3	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s1	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	Deutsch	Neutral	neutral positive	3.374	1	16	18	1	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s2	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	Deutsch	Positive	positive	4.863	1	8	11	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s3	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	Deutsch	Positive	positive	4.709	1	23	24	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s4	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	Deutsch	Positive	positive	4.502	1	16	18	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s5	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	Deutsch	Positive	positive	4.575	1	19	21	1	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s6	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	Deutsch	Positive	mixed positive	4.390	1	13	14	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s7	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	Deutsch	Positive	mixed positive	4.420	1	17	20	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s8	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	Deutsch	Neutral	neutral positive	3.126	1	10	11	1	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s9	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	Deutsch	Positive	mixed positive	4.145	1	6	7	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178	u	Deutsch	-	-	-	18	194	222	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s1	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	Deutsch	Positive	mixed positive	4.459	1	2	3	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s2	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	Deutsch	Positive	mixed positive	4.193	1	2	3	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s3	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	Deutsch	Positive	mixed positive	4.040	1	7	8	0	
