ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	ParlaMint-AT-en_2022-10-12-027-XXVII-NRSITZ-00178	u	English	-	-	-	9	142	161	6	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s1	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	English	Neutral	neutral positive	3.374	1	14	17	1	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s2	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	English	Positive	positive	4.863	1	11	14	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s3	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	English	Positive	positive	4.709	1	21	22	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s4	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	English	Positive	positive	4.502	1	20	21	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s5	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	English	Positive	positive	4.575	1	24	26	1	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s6	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	English	Positive	mixed positive	4.390	1	17	18	1	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s7	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	English	Positive	mixed positive	4.420	1	21	27	2	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s8	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	English	Neutral	neutral positive	3.126	1	8	9	1	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e200.s9	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4759	s	English	Positive	mixed positive	4.145	1	6	7	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	ParlaMint-AT-en_2022-10-12-027-XXVII-NRSITZ-00178	u	English	-	-	-	18	215	239	10	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s1	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	English	Positive	mixed positive	4.459	1	2	3	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s2	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	English	Positive	mixed positive	4.193	1	2	3	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s3	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	English	Positive	mixed positive	4.040	1	8	9	1	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s4	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	English	Positive	positive	4.797	1	17	18	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s5	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	English	Neutral	neutral negative	2.272	1	16	18	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s6	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	English	Negative	negative	0.488	1	11	12	1	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s7	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	English	Negative	mixed negative	0.504	1	30	33	2	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s8	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	English	Neutral	neutral positive	2.537	1	32	34	1	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s9	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	English	Negative	mixed negative	0.601	1	16	18	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s10	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	English	Negative	negative	0.234	1	21	23	1	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s11	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	English	Neutral	neutral negative	2.099	1	9	10	1	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s12	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	English	Neutral	neutral negative	2.290	1	8	9	0	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s13	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	English	Neutral	neutral positive	2.643	1	6	7	1	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s14	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	English	Neutral	neutral positive	2.721	1	7	8	1	
ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d2e221.s15	ParlaMint-AT_2022-10-12-027-XXVII-NRSITZ-00178_d8e4802	s	English	Negative	negative	0.247	1	10	11	0	
