country	pm_id	ches_id	year	chesversion	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_three	mip_two	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote
BG	0	G-VMRO	2002	2020.1	6.25	6.57	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	2001	-	-	-	-	-	6.75	5	-	-	-	6.25	2.97	-	6	6	4.33	-	3.8	-	4	-	4.88	-	5.23	-	0	11	2	6.43	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	-	-	-	-	-	-	-	3.6
BG	0	KzB	2002	2020.1	2.27	2.72	-	-	-	-	-	-	-	-	80221	-	-	-	-	-	0	-	2001	-	-	-	-	-	6.43	6.25	-	-	-	6.86	3.89	-	6.4	5.33	6	-	5.1	-	5.6	-	6.18	-	8.5	-	0	11	5	6.89	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	20	-	-	-	-	-	-	-	-	17.1
BG	0	NDSV	2002	2020.1	5.64	5.73	-	-	-	-	-	-	-	-	80902	-	-	-	-	-	0	-	2001	-	-	-	-	-	6	6.2	-	-	-	6.71	2.33	-	6	5.5	5.4	-	5.4	-	6.17	-	6.45	-	9.40	-	0	11	3	5.1	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	50	-	-	-	-	-	-	-	-	42.7
BG	0	ODS	2002	2020.1	7.18	7.27	-	-	-	-	-	-	-	-	80411	-	-	-	-	-	0	-	2001	-	-	-	-	-	5.86	6	-	-	-	6.71	1.22	-	5.8	5.67	5.8	-	5.5	-	6.17	-	6.91	-	10	-	0	11	2	4.1	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	21.30	-	-	-	-	-	-	-	-	18.2
BG	0	BNS	2006	2020.1	5.8	6.0	-	-	-	-	-	-	5.70	5	-	-	6	4.43	4.57	6	0	-	2005	-	-	-	4.89	5.11	-	-	-	-	-	6.67	1.73	-	-	-	5.38	-	6	-	6.13	-	6.0	-	7.27	4	0	12	9	5.44	-	-	-	-	0.0	-	5.57	3.83	-	-	-	-	-	-	-	-	5.43	-	-	-	4.5	5.11	3.5	5	2.67	4.14	-	5.40	3	4.88	5.67	5	6.88	6.33	6.89	5	5.2
BG	0	DSB	2006	2020.1	7.85	7.83	-	-	-	-	-	-	5.42	6.70	80610	-	5.22	5.10	6.44	8	0	-	2005	-	-	-	5.25	5.91	-	-	-	-	-	6.91	1.58	-	-	-	5.67	-	6	-	6.6	-	6.38	-	8.60	3.27	0	13	2	4.5	-	-	-	-	0.0	-	5.33	3.57	-	-	-	-	-	-	-	-	5.88	-	-	-	3.82	7.18	3.83	5.33	3.38	5.30	-	7.10	3.25	5.40	7.73	6.20	3.10	4.75	7.82	5.45	6.4
BG	0	KzB	2006	2020.1	3.31	3.25	-	-	-	-	-	-	6.33	5.10	80221	-	6.11	5.20	4	4.20	0	-	2005	-	-	-	4.67	5.73	-	-	-	-	-	6.82	2.67	-	-	-	5.67	-	5.36	-	5.9	-	6.46	-	9.17	4.91	0	13	5	5.83	-	-	-	-	1.0	-	5.22	2.86	-	-	-	-	-	-	-	-	6	-	-	-	5.5	3	3.5	5.17	2.38	3.30	-	34.20	3.63	4.90	4.27	5.5	5.20	4.88	4.45	5	31
BG	0	NDSV	2006	2020.1	6.08	6.5	-	-	-	-	-	-	4.83	4.80	80902	-	4.78	4.20	6	7.30	0	-	2005	-	-	-	4.75	5	-	-	-	-	-	7	0.83	-	-	-	5.89	-	5.91	-	6.7	-	6.69	-	9.73	5	0	13	3	4	-	-	-	-	1.0	-	5.33	3.29	-	-	-	-	-	-	-	-	5.43	-	-	-	3.80	6.45	3.33	4.83	3.13	4.20	-	22.1	3.25	4.22	6.55	6.40	3.10	5.13	6.82	5	22.9
BG	0	ODS	2006	2020.1	7.08	7.5	-	-	-	-	-	-	4.83	5.70	80411	-	4.67	5.20	6.11	7.60	0	-	2005	-	-	-	4.67	5.45	-	-	-	-	-	6.91	1.08	-	-	-	5.78	-	6	-	6.6	-	6.69	-	9.17	4.55	0	13	2	4.33	-	-	-	-	0.0	-	5.33	3.14	-	-	-	-	-	-	-	-	5.5	-	-	-	3.70	6.73	3.83	5.33	2.88	4.60	-	8.30	3.38	5.10	7	6	3.40	4.75	7.64	5.27	7.7
BG	0	BNS	2010	2020.1	6.14	5.62	-	-	-	-	-	-	5.5	4.67	-	-	-	-	4.33	5.5	0	-	2009	3.5	5.5	-	5.40	6	-	-	2.73	-	-	5.5	2	-	-	-	4	-	5.20	-	4.80	-	6.0	-	6.19	3.71	1	14	9	6.14	-	-	-	-	0.0	-	5.33	3.5	3	5.5	-	-	-	-	-	3.67	6.33	-	-	-	5	5.5	3.8	4.67	2.75	4.20	-	-	4.40	6.60	4.88	5	6.40	6	-	-	-
