ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-NO_2011-05-24.ana.ud457e94	ParlaMint-NO_2011-05-24	u	Norsk bokmål	-	-	-	1	24	26	0	
ParlaMint-NO_2011-05-24.ana.segd457e95.1	ParlaMint-NO_2011-05-24.ana.ud457e94	s	Norsk bokmål	Neutral	neutral negative	2.329	1	24	26	0	
ParlaMint-NO_2011-05-24.ana.ud457e108	ParlaMint-NO_2011-05-24	u	Norsk bokmål	-	-	-	6	110	125	9	
ParlaMint-NO_2011-05-24.ana.segd457e109.1	ParlaMint-NO_2011-05-24.ana.ud457e108	s	Norsk bokmål	Neutral	neutral negative	2.291	1	23	25	0	
ParlaMint-NO_2011-05-24.ana.segd457e111.1	ParlaMint-NO_2011-05-24.ana.ud457e108	s	Norsk bokmål	Neutral	neutral postive	2.611	1	24	30	7	
ParlaMint-NO_2011-05-24.ana.segd457e113.1	ParlaMint-NO_2011-05-24.ana.ud457e108	s	Norsk bokmål	Neutral	neutral postive	2.521	1	24	25	0	
ParlaMint-NO_2011-05-24.ana.segd457e115.1	ParlaMint-NO_2011-05-24.ana.ud457e108	s	Norsk bokmål	Neutral	neutral postive	2.594	1	23	25	0	
ParlaMint-NO_2011-05-24.ana.segd457e117.1	ParlaMint-NO_2011-05-24.ana.ud457e108	s	Norsk bokmål	Positive	mixed positive	4.020	1	3	5	0	
ParlaMint-NO_2011-05-24.ana.segd457e119.1	ParlaMint-NO_2011-05-24.ana.ud457e108	s	Norsk bokmål	Neutral	neutral postive	2.633	1	13	15	2	
ParlaMint-NO_2011-05-24.ana.ud457e1905	ParlaMint-NO_2011-05-24	u	Norsk bokmål	-	-	-	1	9	10	0	
ParlaMint-NO_2011-05-24.ana.segd457e1906.1	ParlaMint-NO_2011-05-24.ana.ud457e1905	s	Norsk bokmål	Neutral	neutral negative	2.229	1	9	10	0	
ParlaMint-NO_2011-05-24.ana.ud457e1945	ParlaMint-NO_2011-05-24	u	Norsk bokmål	-	-	-	3	16	20	0	
ParlaMint-NO_2011-05-24.ana.segd457e1946.1	ParlaMint-NO_2011-05-24.ana.ud457e1945	s	Norsk bokmål	Neutral	neutral postive	2.972	1	7	8	0	
ParlaMint-NO_2011-05-24.ana.segd457e1948.1	ParlaMint-NO_2011-05-24.ana.ud457e1945	s	Norsk bokmål	Neutral	neutral negative	2.441	1	6	7	0	
ParlaMint-NO_2011-05-24.ana.segd457e1948.2	ParlaMint-NO_2011-05-24.ana.ud457e1945	s	Norsk bokmål	Neutral	neutral postive	3.018	1	3	5	0	
