country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	eu_position	eu_salience	eu_dissent	eu_blur	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_budgets	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	lrecon_salience	lrecon_dissent	lrecon_blur	galtan	galtan_salience	galtan_dissent	galtan_blur	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	econ_interven	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principles	relig_salience	immigrate_policy	immigrate_salience	immigrate_dissent	multiculturalism	multicult_salience	multicult_dissent	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	protectionism	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience	nationalism	russian_interference	anti_islam_rhetoric	people_vs_elite	antielite_salience	corrupt_salience	members_vs_leadership	mip_one	mip_two	mip_three	chesversion
SI	0	1	2019	15	2913		AB	5.11	5.6999998	2018	4.02	9	0.0	6.357142925262451	6.8000002	2.2857144	4.3333335				5.666666507720947		4.8571429		6.25		4.769230842590332	5.071428775787354		4.214285850524902	4.357142925262451	6	2.5714285	5	3.333333253860474	5.5333333	3.25	3.4000001	4.066666603088379		4.800000190734863		3.5	6.642857074737549	4.5333333	3.384615421295166		2.785714387893677		2.666666746139526		4.333333492279053	5.133333206176758	3.1666667	4.1428571	4.0714288	3.1666667	3.933333396911621		4.8000002	5.8571429			5.0666666	4.5						3.5		3.3333333	3.2	2.6153846	4.5833335	3.4000001	5.8666668	7.4000001				2020.1
SI	0	1	2006	5	2909		AS	3	0	2004		7	0.0	5.4	4	1.33			5.4		4.75				5.4			4.25	4	4.6	3.8				2.6				3.200000047683716	5.199999809265137	3.799999952316284	4.599999904632568	3	6.400000095367432		3	6.400000095367432	2.599999904632568	7.199999809265137	2.400000095367432	4	4.199999809265137	5.199999809265137		3.5999999			4	4			3.5999999	5.4000001		4	5			3.2	5	3.599999904632568	5.800000190734863											2020.1
SI	0	0	2002	5	2906	97951	DeSUS	5.2	4.4000001	2000		9	1.0	5.0	6	2.4444444			2.5		3	4		5	4.33	4	4.67	2.75		3.4	3.4				5.8																																																2020.1
SI	0	1	2006	5	2906	97951	DeSUS	4	4.4000001	2004		9	1.0	5.4	5.333333	2			5.2		4.5				5.4			4.75	3.67	3.2	2.6				4.5				2.799999952316284	5.599999904632568	3.200000047683716	5.199999809265137	3	6.800000190734863		4.800000190734863	4.599999904632568	4.400000095367432	4.599999904632568	3	3.400000095367432	4.599999904632568	4		4			5.199999809265137	3.599999904632568			5	3.8		4.4000001	4.75			3.8	3.8	4	4.199999809265137											2020.1
SI	0	1	2010	15	2906	97951	DeSUS	7.5	7.8000002	2008	7.190000057220459	9	1.0	4.900000095367432	3.3333333	1.75		1.8181819	5		4.333333492279053				5.375			4.571428775787354	4	4.25	3.333333492279053				5.166666507720947				2.400000095367432	7.199999809265137	3.363636255264282	4.909090995788574	3.583333253860474	7.272727489471436		5.727272510528564	4.800000190734863	5.166666507720947	3.25	3.799999952316284	4	4.5	3.888888835906982		4.875	3.5454545		4.909090995788574	3.727272748947144	5.2222223	3.0999999				4.875	3	5.4545455	3.5			4.857142925262451	3.222222328186035											2020.1
SI	0	1	2014	14	2906	97951	DeSUS	10.2	11.1	2014	8.1	9	1.0	5.769230842590332	5.5384617	2.5		1.5833334	5.300000190734863		5.300000190734863		4.090909		6.099999904632568			5.55555534362793	4.666666507720947	4.153846263885498	4.0	5.5384617			5.307692527770996	4			3.363636255264282		4.111111164093018		4.55555534362793		4.2727275	5.300000190734863		5.099999904632568		3		4.5			4.25			5.222222328186035		4.9000001					4.7777777		4.3333335				4.75		4.75				4.5	6.3333335		14	13	8	2020.1
SI	0	1	2019	15	2906	97951	DeSUS	4.93	5.6999998	2018	5.67	9	1.0	5.533333301544189	5.5999999	3.125	4.8333335				4.866666793823242		4.2142859		5.75		4.384615421295166	4.642857074737549		3.769230842590332	3.285714387893677	4.6666665	2.5714285	4.7142859	5.066666603088379	4.8666668	4.125	5.5999999	2.533333301544189		3.384615421295166		2.785714387893677	7.071428775787354	3.1333334	4		4.285714149475098		3.666666746139526		5.333333492279053	4	3.8181818	4.8333335	4	3.3	4.933333396911621		5.1666665	4.1428571			6.4000001	4.4545455						4.142857074737549		4.5714288	4.2727275	3.2307692	4.25	3.4666667	5	6.5999999				2020.1
SI	0	0	2002	5	2901	97421	LDS	36.3	37.799999	2000		3	1.0	6.6	8.666666	2.6666667			5		5.5	6		5.33	6	5.75	5.75	5.5		4.2	6.2				3																																																2020.1
SI	0	1	2006	6	2901	97421	LDS	22.8	25.6	2004	21.89999961853027	3	0.0	6.4	8	3.4000001			5.17		5.2				4.83			5.5	5	3.4	3.8				2.8				4.199999809265137	6.199999809265137	4.800000190734863	6.400000095367432	4.400000095367432	6		2.599999904632568	8	2	7.599999904632568	2.200000047683716	6.599999904632568	3	4.800000190734863		2.2			2.799999952316284	3.799999952316284			2.2	5.8000002		4	4.25			4.5999999	4.1999998	2	5.800000190734863											2020.1
SI	0	1	2010	15	2901	97421	LDS	5.21	5.5999999	2008	11.5	3	1.0	6.545454502105713	7.8787875	2.4444444		1	5.800000190734863		6				6.222222328186035			5.125	5.416666507720947	4.75	5.833333492279053				1.583333253860474				5.900000095367432	5.199999809265137	6.454545497894287	6.454545497894287	5.833333492279053	5.454545497894287		2.75	6.416666507720947	1	7.166666507720947	1.454545497894287	4.727272510528564	2.363636255264282	5.272727489471436		1.8181819	4.2727275		2.166666746139526	3.909090995788574	5	4				4.5555553	4.25	4.818182	5.4000001			2.299999952316284	5.818181991577148											2020.1
