ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262	u	Czech	-	-	-	10	246	271	17	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p1.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	Czech	Neutral	neutral postive	3.274	1	1	2	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p1.s2	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	Czech	Neutral	neutral postive	2.716	1	2	2	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p2.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	Czech	Neutral	neutral negative	2.350	1	12	13	1	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p3.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	Czech	Neutral	neutral postive	3.332	1	9	11	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p3.s2	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	Czech	Neutral	neutral negative	1.878	1	13	15	1	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p3.s3	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	Czech	Negative	mixed negative	1.312	1	117	125	8	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p4.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	Czech	Neutral	neutral negative	2.483	1	34	36	2	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p4.s2	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	Czech	Neutral	neutral negative	2.100	1	25	28	1	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p5.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	Czech	Neutral	neutral postive	3.144	1	30	34	4	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p5.s2	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	Czech	Positive	mixed positive	3.802	1	3	5	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262	u	Czech	-	-	-	5	193	225	4	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2.p1.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2	s	Czech	Negative	negative	0.185	1	46	54	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2.p1.s2	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2	s	Czech	Negative	negative	0.035	1	74	84	4	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2.p1.s3	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2	s	Czech	Negative	negative	0.046	1	53	64	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2.p1.s4	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2	s	Czech	Negative	negative	0.413	1	19	21	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2.p1.s5	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2	s	Czech	Positive	positive	4.655	1	1	2	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262	u	Czech	-	-	-	7	109	122	4	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157.p1.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	s	Czech	Positive	mixed positive	4.263	1	3	5	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157.p1.s2	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	s	Czech	Neutral	neutral postive	3.195	1	4	5	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157.p1.s3	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	s	Czech	Neutral	neutral postive	3.046	1	18	20	1	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157.p1.s4	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	s	Czech	Neutral	neutral postive	3.152	1	22	24	2	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157.p1.s5	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	s	Czech	Neutral	neutral negative	2.207	1	11	12	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157.p1.s6	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	s	Czech	Neutral	neutral negative	2.300	1	46	50	1	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157.p1.s7	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	s	Czech	Positive	mixed positive	4.201	1	5	6	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u158	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262	u	Czech	-	-	-	3	45	53	2	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u158.p1.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u158	s	Czech	Positive	positive	4.655	1	1	2	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u158.p1.s2	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u158	s	Czech	Negative	mixed negative	0.942	1	38	44	2	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u158.p1.s3	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u158	s	Czech	Positive	positive	4.891	1	6	7	0	
