ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	ParlaMint-CZ-en_2016-10-27-ps2013-050-07-005-262	u	English	-	-	-	10	273	299	18	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p1.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	English	Neutral	neutral positive	3.274	1	1	2	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p1.s2	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	English	Neutral	neutral positive	2.716	1	2	2	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p2.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	English	Neutral	neutral negative	2.350	1	15	16	1	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p3.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	English	Neutral	neutral positive	3.332	1	7	9	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p3.s2	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	English	Neutral	neutral negative	1.878	1	14	18	2	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p3.s3	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	English	Negative	mixed negative	1.312	1	120	127	8	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p4.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	English	Neutral	neutral negative	2.483	1	44	47	2	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p4.s2	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	English	Neutral	neutral negative	2.100	1	31	33	1	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p5.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	English	Neutral	neutral positive	3.144	1	36	40	4	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1.p5.s2	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u1	s	English	Positive	mixed positive	3.802	1	3	5	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2	ParlaMint-CZ-en_2016-10-27-ps2013-050-07-005-262	u	English	-	-	-	5	210	236	4	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2.p1.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2	s	English	Negative	negative	0.185	1	53	60	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2.p1.s2	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2	s	English	Negative	negative	0.035	1	75	85	4	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2.p1.s3	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2	s	English	Negative	negative	0.046	1	55	61	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2.p1.s4	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2	s	English	Negative	negative	0.413	1	25	27	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2.p1.s5	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u2	s	English	Positive	positive	4.655	1	2	3	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	ParlaMint-CZ-en_2016-10-27-ps2013-050-07-005-262	u	English	-	-	-	7	133	143	5	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157.p1.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	s	English	Positive	mixed positive	4.263	1	4	6	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157.p1.s2	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	s	English	Neutral	neutral positive	3.195	1	4	5	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157.p1.s3	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	s	English	Neutral	neutral positive	3.046	1	23	24	2	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157.p1.s4	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	s	English	Neutral	neutral positive	3.152	1	27	29	2	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157.p1.s5	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	s	English	Neutral	neutral negative	2.207	1	14	15	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157.p1.s6	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	s	English	Neutral	neutral negative	2.300	1	56	58	1	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157.p1.s7	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u157	s	English	Positive	mixed positive	4.201	1	5	6	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u158	ParlaMint-CZ-en_2016-10-27-ps2013-050-07-005-262	u	English	-	-	-	3	60	69	3	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u158.p1.s1	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u158	s	English	Positive	positive	4.655	1	2	3	0	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u158.p1.s2	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u158	s	English	Negative	mixed negative	0.942	1	51	58	3	
ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u158.p1.s3	ParlaMint-CZ_2016-10-27-ps2013-050-07-005-262.u158	s	English	Positive	positive	4.891	1	7	8	0	
