ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-DK_20200421130023	ParlaMint-DK_2020-04-21-20191-M94	u	Danish	-	-	-	5	90	113	4	
ParlaMint-DK_20200421130023.seg1.1	ParlaMint-DK_20200421130023	s	Danish	Positive	mixed positive	3.826	1	3	4	0	
ParlaMint-DK_20200421130023.seg1.2	ParlaMint-DK_20200421130023	s	Danish	Neutral	neutral negative	2.226	1	21	27	2	
ParlaMint-DK_20200421130023.seg1.3	ParlaMint-DK_20200421130023	s	Danish	Neutral	neutral postive	2.514	1	26	33	1	
ParlaMint-DK_20200421130023.seg1.4	ParlaMint-DK_20200421130023	s	Danish	Neutral	neutral negative	2.323	1	29	35	1	
ParlaMint-DK_20200421130023.seg1.5	ParlaMint-DK_20200421130023	s	Danish	Neutral	neutral negative	2.460	1	11	14	0	
ParlaMint-DK_20200421130104	ParlaMint-DK_2020-04-21-20191-M94	u	Danish	-	-	-	2	34	40	0	
ParlaMint-DK_20200421130104.seg2.1	ParlaMint-DK_20200421130104	s	Danish	Neutral	neutral negative	2.374	1	31	36	0	
ParlaMint-DK_20200421130104.seg2.2	ParlaMint-DK_20200421130104	s	Danish	Positive	mixed positive	4.445	1	3	4	0	
ParlaMint-DK_20200421152214	ParlaMint-DK_2020-04-21-20191-M94	u	Danish	-	-	-	14	143	180	11	
ParlaMint-DK_20200421152214.seg166.1	ParlaMint-DK_20200421152214	s	Danish	Neutral	neutral postive	2.530	1	9	11	0	
ParlaMint-DK_20200421152214.seg166.2	ParlaMint-DK_20200421152214	s	Danish	Positive	mixed positive	4.075	1	3	4	0	
ParlaMint-DK_20200421152214.seg166.3	ParlaMint-DK_20200421152214	s	Danish	Neutral	neutral negative	1.546	1	21	25	2	
ParlaMint-DK_20200421152214.seg166.4	ParlaMint-DK_20200421152214	s	Danish	Negative	mixed negative	1.183	1	3	4	0	
ParlaMint-DK_20200421152214.seg166.5	ParlaMint-DK_20200421152214	s	Danish	Neutral	neutral negative	2.218	1	20	25	3	
ParlaMint-DK_20200421152214.seg166.6	ParlaMint-DK_20200421152214	s	Danish	Positive	mixed positive	4.119	1	3	4	0	
ParlaMint-DK_20200421152214.seg166.7	ParlaMint-DK_20200421152214	s	Danish	Neutral	neutral negative	1.556	1	19	23	2	
ParlaMint-DK_20200421152214.seg166.8	ParlaMint-DK_20200421152214	s	Danish	Neutral	neutral negative	1.669	1	3	4	0	
ParlaMint-DK_20200421152214.seg166.9	ParlaMint-DK_20200421152214	s	Danish	Negative	mixed negative	1.211	1	23	32	4	
ParlaMint-DK_20200421152214.seg166.10	ParlaMint-DK_20200421152214	s	Danish	Neutral	neutral negative	1.669	1	3	4	0	
ParlaMint-DK_20200421152214.seg166.11	ParlaMint-DK_20200421152214	s	Danish	Neutral	neutral postive	2.530	1	9	11	0	
ParlaMint-DK_20200421152214.seg166.12	ParlaMint-DK_20200421152214	s	Danish	Positive	mixed positive	4.119	1	3	4	0	
ParlaMint-DK_20200421152214.seg166.13	ParlaMint-DK_20200421152214	s	Danish	Neutral	neutral negative	2.489	1	21	25	0	
ParlaMint-DK_20200421152214.seg166.14	ParlaMint-DK_20200421152214	s	Danish	Positive	mixed positive	4.075	1	3	4	0	
ParlaMint-DK_20200421152411	ParlaMint-DK_2020-04-21-20191-M94	u	Danish	-	-	-	2	26	29	0	
ParlaMint-DK_20200421152411.seg167.1	ParlaMint-DK_20200421152411	s	Danish	Neutral	neutral negative	2.339	1	9	10	0	
ParlaMint-DK_20200421152411.seg167.2	ParlaMint-DK_20200421152411	s	Danish	Neutral	neutral postive	2.507	1	17	19	0	
