COUNTRY	PM_ID	CHES_ID	YEAR	LRGEN	LR	URL	COMMENT
IS	F	F	2019	5.2	CCR	https://en.wikipedia.org/wiki/Progressive_Party_(Iceland)	
IS	Flf	FIF	2019	4.4	CL	https://en.wikipedia.org/wiki/People%27s_Party_(Iceland)	
IS	Vg	Graen	2019	2.0	CLL	https://en.wikipedia.org/wiki/Left-Green_Movement	
IS	M	M	2019	6.2	CCR	https://en.wikipedia.org/wiki/Centre_Party_(Iceland)	
IS	P	Pi	2019	4.0	0	https://en.wikipedia.org/wiki/Pirate_Party_(Iceland)	
IS	Sf	Sam	2019	3.2	CL	https://en.wikipedia.org/wiki/Social_Democratic_Alliance	
IS	S	Sj	2019	7.8	CCR	"https://en.wikipedia.org/wiki/Independence_Party_(Iceland,_historical)"	
IS	V	V	2019	6.8	CR	https://en.wikipedia.org/wiki/Reform_Party_(Iceland)	
IS	Bf	0	0	0	C	https://en.wikipedia.org/wiki/Bright_Future_(Iceland)	
IS	U	0	0	0	0	0	
