COUNTRY	PM_ID	CHES_ID	YEAR	LRGEN	LR	URL	COMMENT
LT	DKF	DK	2014	6.88	0	https://en.wikipedia.org/wiki/The_Way_of_Courage	
LT	DPF	DP	2006	3.86	CCL	https://en.wikipedia.org/wiki/Labour_Party_(Lithuania)	
LT	DPF	DP	2010	4.58			
LT	DPF	DP	2014	4.4			
LT	DPF	DP	2019	4.91			
LT	0	FRONT	2010	1.15	LLF	https://en.wikipedia.org/wiki/Front_Party	
LT	0	JL-PKS	2002	9.8	RRF	https://en.wikipedia.org/wiki/Young_Lithuania	
LT	0	LCP	2019	5.33	CR	https://en.wikipedia.org/wiki/Lithuanian_Centre_Party	
LT	0	LCS	2002	5.6	CR	https://en.wikipedia.org/wiki/Lithuanian_Centre_Union	
LT	0	LKDP	2002	7.4	0	https://en.wikipedia.org/wiki/Lithuanian_Christian_Democratic_Party	
LT	0	LLS	2002	8.2	C	https://en.wikipedia.org/wiki/Liberal_Union_of_Lithuania	
LT	0	LLS	2002	7.8			
LT	LSF	LRLS	2010	7.23	CR	https://en.wikipedia.org/wiki/Liberal_Movement_(Lithuania)	
LT	LSF	LRLS	2014	7.33			
LT	LSF	LRLS	2019	6.82			
LT	0	LRS	2002	2.2	0	https://en.wikipedia.org/wiki/Lithuanian_Russian_Union	
LT	LSDPF	LSDP	2002	2.6	CL	https://en.wikipedia.org/wiki/Social_Democratic_Party_of_Lithuania	
LT	LSDPF	LSDP	2006	4.0			
LT	LSDPF	LSDP	2010	4.15			
LT	LSDPF	LSDP	2014	3.2			
LT	LSDPF	LSDP	2019	2.36			
LT	0	LVLS	2006	3.29	CL	https://en.wikipedia.org/wiki/Lithuanian_Popular_Peasants%27_Union	
LT	0	LVLS	2010	3.46			
LT	0	LVP	2002	2.0	0	https://en.wikipedia.org/wiki/Lithuanian_Peasants_Party	In 2001 the party merged with the New Democracy Party to form the Union of Peasants and New Democracy Parties
LT	LVŽSF	LVZS	2014	3.87	C	https://en.wikipedia.org/wiki/Lithuanian_Farmers_and_Greens_Union	
LT	LVŽSF	LVZS	2019	5.09			
LT	0	LZP	2019	4.0	C	https://en.wikipedia.org/wiki/Lithuanian_Green_Party	
LT	0	LiCS	2006	7.0	CR	https://en.wikipedia.org/wiki/Liberal_and_Centre_Union	
LT	0	LiCS	2010	6.23			
LT	0	MKDS	2002	7.0	0	https://en.wikipedia.org/wiki/Modern_Christian-Democratic_Union	
LT	0	NDP	2002	3.2	0	https://en.wikipedia.org/wiki/New_Democracy_Party_(Lithuania)	In 2001 the party merged with the Lithuanian Peasants Party to form the Union of Peasants and New Democracy Parties
LT	0	NKS	2002	6.6	0	0	
LT	0	NS	2002	3.4	CL	https://en.wikipedia.org/wiki/New_Union_(Social_Liberals)	
LT	0	NS	2006	5.14			
LT	0	NS	2010	4.08			
LT	0	TPP	2010	5.44	CR	https://en.wikipedia.org/wiki/National_Resurrection_Party	
LT	TS-LKDF	TS	2006	8.29	CR	https://en.wikipedia.org/wiki/Homeland_Union	
LT	TS-LKDF	TS	2010	6.62			
LT	0	TS-LK	2002	8.0	CR	https://en.wikipedia.org/wiki/Homeland_Union	
LT	0	TS-LKD	2014	7.64	CR	https://en.wikipedia.org/wiki/Homeland_Union	
LT	0	TS-LKD	2019	7.18			
LT	TTF	TT	2006	4.86	R	https://en.wikipedia.org/wiki/Order_and_Justice	
LT	TTF	TT	2010	6.25			
LT	TTF	TT	2014	6.62			
LT	TTF	TT	2019	6.64			
LT	0	VKM-AMT	2019	5.22	0	0	
LT	FLG	0	0	0	0	0	
LT	LLRA-KŠSF	LLRA	2002	3.4	CRR	https://en.wikipedia.org/wiki/Electoral_Action_of_Poles_in_Lithuania_%E2%80%93_Christian_Families_Alliance	
LT	LLRA-KŠSF	LLRA	2006	4.33			
LT	LLRA-KŠSF	LLRA	2010	4.75			
LT	LLRA-KŠSF	LLRA	2014	5.46			
LT	LLRA-KŠSF	LLRA	2019	6.09			
LT	LLRAF	LLRA	2002	3.4	CRR	https://en.wikipedia.org/wiki/Electoral_Action_of_Poles_in_Lithuania_%E2%80%93_Christian_Families_Alliance	
LT	LLRAF	LLRA	2006	4.33			
LT	LLRAF	LLRA	2010	4.75			
LT	LLRAF	LLRA	2014	5.46			
LT	LLRAF	LLRA	2019	6.09			
LT	LSDDF	0	0	0	CL	https://en.wikipedia.org/wiki/Lithuanian_Regions_Party	
LT	MG	0	0	0	0	0	
LT	TTFSL	TT	2006	4.86	R	https://en.wikipedia.org/wiki/Order_and_Justice	
LT	TTFSL	TT	2010	6.25			
LT	TTFSL	TT	2014	6.62			
LT	TTFSL	TT	2019	6.64			
