Country	orgType	orgID	Abb-xx	Abb-en	Full-xx	Full-en	From	To	Comment
BE	politicalParty	BANAAN	-	-	Beter Alternatieven Nastreven Als Apathisch Nietsdoen	-	1995-01-01	-	-
BE	politicalParty	CVP	-	-	Christelijke Volkspartij	-	-	-	-
BE	politicalParty	CSP	-	-	Christlich Soziale Partei	-	1971-01-01	-	-
BE	politicalParty	CPB	-	-	Communistische Partij van België	-	2018-01-01	-	-
BE	politicalParty	D95	-	-	Democraten95	-	1995-01-01	-	-
BE	politicalParty	DN	-	-	Démocratie Nationale	-	2012-01-01	-	-
BE	politicalParty	D-SA	-	-	Democratisch-Solidair Appèl	-	2018-01-01	-	-
BE	politicalParty	EFP	-	-	Europese Federalistische Partij	-	2011-01-01	-	-
BE	politicalParty	HOERA	-	-	HOERA	-	1995-01-01	-	-
BE	politicalParty	LSP-PSL	-	-	Linkse Socialistische Partij	-	2001-01-01	-	-
BE	politicalParty	PFF	-	-	Partei für Freiheit und Fortschritt	-	-	-	-
BE	politicalParty	PC	-	-	Parti communiste Wallonie-Bruxelles	-	1989-01-01	-	-
BE	politicalParty	PRL	-	-	Parti réformateur libéral	-	1979-01-01	-	-
BE	politicalParty	PSC	-	-	Parti social chrétien	-	-	-	-
BE	politicalParty	PVV	-	-	Partij voor Vrijheid en Vooruitgang	-	-	-	-
BE	politicalParty	PPBE	-	-	Piratenpartij in België	-	2009-01-01	-	-
BE	politicalParty	ProDG	-	-	Pro Deutschsprachige Gemeinschaft	-	1971-01-01	-	-
BE	politicalParty	ROSSEM	-	-	Radicale Omvormers en Sociale Strijders voor een Eerlijker Maatschappij	-	1993-01-01	-	-
BE	politicalParty	R.W.F.	-	-	Rassemblement Wallonie-France	-	1999-01-01	-	-
BE	politicalParty	SoLiDe	-	-	Sociaal Onafhankelijk Liberaal Integer Democratisch Evenwichtig	-	1996-01-01	-	-
BE	politicalParty	Spirit	-	-	Sociaal Progressief Internationaal Regionalistisch Integraal-democratisch en Toekomstgericht	-	2001-01-01	-	-
BE	politicalParty	SLP	-	-	Sociaal-Liberale Partij	-	2009-01-01	-	-
BE	politicalParty	SP	-	-	Socialistische Partij	-	1978-01-01	-	-
BE	politicalParty	SAP-GA	-	-	Stroming voor een Antikapitalistisch Project	-	2017-01-01	-	-
BE	politicalParty	VSL	-	-	Vlaamse Sociaal-Liberalen	-	-	-	-
BE	politicalParty	Vl.Pro	-	-	VlaamsProgressieven	-	2008-01-01	-	-
BE	politicalParty	Volt	-	-	Volt Europa	-	2017-01-01	-	-
BE	politicalParty	WOW	-	-	Waardig Ouder Worden	-	1993-01-01	-	-
BE	politicalParty	Be.One	-	-	Be.One	-	2018-01-01	-	-
BE	politicalParty	DeMilitant	-	-	De Militant	-	1992-01-01	-	-
BE	politicalParty	DierAnimal	-	-	DierAnimal	-	2017-01-01	-	-
BE	politicalParty	Groen_exclamation	-	-	Groen!	-	2003-01-01	-	-
BE	politicalParty	ISLAM	-	-	ISLAM	-	2012-01-01	-	-
BE	politicalParty	MilitantLinks	-	-	Militant Links	-	1995-01-01	-	-
BE	politicalParty	ProBruxsel	-	-	Pro Bruxsel	-	2008-01-01	-	-
BE	politicalParty	Vivant	-	-	Vivant	-	1997-01-01	-	-
BE	politicalParty	Volksunie	-	-	Volksunie	-	1954-01-01	-	-
BE	politicalParty	SP_duitstalig	-	-	Sozialistische Partei	-	-	-	-
BE	politicalParty	CD_en_V	-	-	Christen-Democratisch en Vlaams	-	2001-01-01	-	-
BE	politicalParty	FDF	-	-	Fédéralistes Démocrates Francophones	-	1964-01-01	-	-
BE	politicalParty	FN	-	-	Front National	-	-	-	-
BE	politicalParty	MR	-	-	Mouvement Réformateur	-	2002-01-01	-	-
BE	politicalParty	N-VA	-	-	Nieuw-Vlaamse Alliantie	-	2001-01-01	-	-
BE	politicalParty	PTB	-	-	Parti du Travail de Belgique	-	1979-01-01	-	-
BE	politicalParty	PS	-	-	Parti Socialiste	-	1978-01-01	-	-
BE	politicalParty	PVDA-PTB	-	-	Partij van de Arbeid van België	-	1979-01-01	-	-
BE	politicalParty	sp.a	-	-	Socialistische Partij Anders	-	2001-01-01	-	-
BE	politicalParty	VB	-	-	Vlaams Belang	-	2004-01-01	-	-
BE	politicalParty	DéFi	-	-	Démocrate Fédéraliste Indépendant	-	2015-01-01	-	-
BE	politicalParty	LDD	-	-	Libertair, Direct, Democratisch	-	-	-	-
BE	politicalParty	spirit	-	-	Spirit	-	-	-	-
BE	politicalParty	onafhankelijk	-	-	Onafhankelijk	-	-	-	-
BE	politicalParty	VlaamsBlok	-	-	Vlaams Blok	-	2000-01-01	-	-
BE	politicalParty	Ecolo	-	-	Ecologistes Confédérés pour l'Organisation de Luttes Originales	-	-	-	-
BE	politicalParty	Groen	-	-	Groen	-	2003-01-01	-	-
BE	politicalParty	Agora	-	-	Agora	-	2019-01-01	-	-
BE	politicalParty	Agalev	-	-	Anders Gaan Leven	-	1979-01-01	-	-
BE	politicalParty	B.U.B.	-	-	Belgische Unie - Union Belge	-	2002-01-01	-	-
BE	politicalParty	cdH	-	-	Centre démocrate humaniste	-	2002-01-01	-	-
BE	politicalParty	PP	-	-	Parti Populaire	-	2009-01-01	-	-
BE	politicalParty	OpenVld	-	-	Open Vlaamse Liberalen en Democraten	-	2007-01-01	-	-
BE	politicalParty	VLD	-	-	Vlaamse Liberalen en Democraten	-	1992-01-01	-	-
BE	politicalParty	Vuye_Wouters	-	-	Vuye & Wouters: V-Kamerleden	-	-	-	-
