ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-HR_2022-07-14-0.u102963	ParlaMint-HR_2022-07-14-0	u	hrvatski	-	-	-	2	13	15	2	
ParlaMint-HR_2022-07-14-0.u102963.seg0.1	ParlaMint-HR_2022-07-14-0.u102963	s	hrvatski	Positive	positive	4.511	1	1	2	0	
ParlaMint-HR_2022-07-14-0.u102963.seg0.2	ParlaMint-HR_2022-07-14-0.u102963	s	hrvatski	Neutral	neutral postive	3.452	1	12	13	2	
ParlaMint-HR_2022-07-14-0.u102964	ParlaMint-HR_2022-07-14-0	u	hrvatski	-	-	-	27	677	729	21	
ParlaMint-HR_2022-07-14-0.u102964.seg0.1	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Positive	positive	4.563	1	9	11	1	
ParlaMint-HR_2022-07-14-0.u102964.seg0.2	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	0.063	1	101	104	4	
ParlaMint-HR_2022-07-14-0.u102964.seg0.3	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	-0.023	1	97	100	5	
ParlaMint-HR_2022-07-14-0.u102964.seg0.4	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	-0.060	1	30	32	1	
ParlaMint-HR_2022-07-14-0.u102964.seg0.5	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	0.105	1	25	27	0	
ParlaMint-HR_2022-07-14-0.u102964.seg0.6	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	0.106	1	31	33	2	
ParlaMint-HR_2022-07-14-0.u102964.seg0.7	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	0.149	1	54	57	1	
ParlaMint-HR_2022-07-14-0.u102964.seg0.8	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	0.079	1	35	39	0	
ParlaMint-HR_2022-07-14-0.u102964.seg0.9	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	0.096	1	10	11	1	
ParlaMint-HR_2022-07-14-0.u102964.seg0.10	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	0.249	1	1	2	0	
ParlaMint-HR_2022-07-14-0.u102964.seg0.11	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	-0.006	1	21	24	0	
ParlaMint-HR_2022-07-14-0.u102964.seg0.12	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	0.045	1	16	17	0	
ParlaMint-HR_2022-07-14-0.u102964.seg0.13	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Neutral	neutral postive	3.458	1	17	18	0	
ParlaMint-HR_2022-07-14-0.u102964.seg0.14	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Neutral	neutral postive	2.984	1	9	10	0	
ParlaMint-HR_2022-07-14-0.u102964.seg0.15	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Positive	mixed positive	3.742	1	4	8	0	
ParlaMint-HR_2022-07-14-0.u102964.seg0.16	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	0.035	1	46	48	1	
ParlaMint-HR_2022-07-14-0.u102964.seg0.17	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	0.168	1	7	8	0	
ParlaMint-HR_2022-07-14-0.u102964.seg0.18	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Neutral	neutral postive	3.235	1	14	16	2	
ParlaMint-HR_2022-07-14-0.u102964.seg0.19	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	0.375	1	8	9	1	
ParlaMint-HR_2022-07-14-0.u102964.seg0.20	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	0.051	1	21	24	1	
ParlaMint-HR_2022-07-14-0.u102964.seg0.21	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	0.111	1	10	11	0	
ParlaMint-HR_2022-07-14-0.u102964.seg0.22	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	0.492	1	16	18	1	
ParlaMint-HR_2022-07-14-0.u102964.seg0.23	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Negative	negative	-0.009	1	60	64	0	
ParlaMint-HR_2022-07-14-0.u102964.seg0.24	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Neutral	neutral negative	1.843	1	20	21	0	
ParlaMint-HR_2022-07-14-0.u102964.seg0.25	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Neutral	neutral postive	3.084	1	11	11	0	
ParlaMint-HR_2022-07-14-0.u102964.seg0.26	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Neutral	neutral postive	3.326	1	3	4	0	
ParlaMint-HR_2022-07-14-0.u102964.seg0.27	ParlaMint-HR_2022-07-14-0.u102964	s	hrvatski	Positive	positive	4.511	1	1	2	0	
ParlaMint-HR_2022-07-14-0.u122704	ParlaMint-HR_2022-07-14-0	u	hrvatski	-	-	-	2	67	69	5	
ParlaMint-HR_2022-07-14-0.u122704.seg0.1	ParlaMint-HR_2022-07-14-0.u122704	s	hrvatski	Positive	positive	5.007	1	64	65	5	
ParlaMint-HR_2022-07-14-0.u122704.seg0.2	ParlaMint-HR_2022-07-14-0.u122704	s	hrvatski	Positive	positive	4.795	1	3	4	0	
ParlaMint-HR_2022-07-14-0.u122705	ParlaMint-HR_2022-07-14-0	u	hrvatski	-	-	-	1	13	16	0	
ParlaMint-HR_2022-07-14-0.u122705.seg0.1	ParlaMint-HR_2022-07-14-0.u122705	s	hrvatski	Positive	mixed positive	3.709	1	13	16	0	
