Country	orgType	orgID	Abb-xx	Abb-en	Full-xx	Full-en	From	To	Comment
UA	politicalParty	pp.Self	Самопоміч	Samopomich	Політична партія "Об’єднання «Самопоміч»"	Union "Self Reliance" (Samopomich)	2012-12-29	-	-
UA	politicalParty	pp.Hol	Голос	Holos	Політична партія «Голос»	Holos	2019-05-16	-	-
UA	politicalParty	pp.BPP	БПП	BPP	Блок Петра Порошенка	Petro Poroshenko Bloc	2014-08-27	2019-05-23	-
UA	politicalParty	pp.ES	ЄС	ES	Політична партія "Європейська солідарність"	European Solidarity	2019-05-24	-	-
UA	politicalParty	pp.SN	СН	SN	Політична партія "Слуга народу"	Servant of the People	2016-03-31	-	-
UA	politicalParty	pp.URDP	УРДП	URDP	Українська Радикально-Демократична Партія	Ukrainian Radical-Democratic Party	2010-09-28	2011-08-07	-
UA	politicalParty	pp.RP	Ляшко	Liashko	Радикальна партія Олега Ляшка	Radical Party of Oleh Liashko	2011-08-08	-	-
UA	politicalParty	pp.OPZZh	ОПЗЖ	OPZZh	Політична партія "Опозиційна платформа - За життя"	Opposition Platform – For Life	1999-12-09	2022-06-20	-
UA	politicalParty	pp.USH	УСГ	USH	Політична партія "Українська стратегія Гройсмана"	Ukrainian Strategy of Hroisman	2015-01-14	-	-
UA	politicalParty	pp.UP	УП	UP	Українська партія	Ukrainian Party	2006-08-21	-	-
UA	politicalParty	pp.SL	СЛ	SL	Політична партія «Сила Людей»	Power of the People	2014-08-20	-	-
UA	politicalParty	pp.S-H	СіЧ	SiCh	Політична партія «Сила і Честь»	Strength and Honor	2009-10-26	-	-
UA	politicalParty	pp.Patr	Патріот	Patriot	Політична партія "Патріот"	Patriot	2005-03-25	-	-
UA	politicalParty	pp.Novi	Нові	Novi	Політична партія «Нові обличчя»	New Faces	2012-03-12	-	-
UA	politicalParty	pp.Agro2	АПУ06	APU06	Аграрна партія України	Agrarian Party of Ukraine (2006)	2006-10-07	-	-
UA	politicalParty	pp.Agro1	АПУ96	APU96	Аграрна партія України	Agrarian Party of Ukraine	1996-12-30	2005-02-10	-
UA	politicalParty	pp.NP	НП	NP	Народна партія	People's Party	2005-02-11	-	-
UA	politicalParty	pp.CUN	КУН	CUN	Конгрес українських націоналістів	Congress of Ukrainian Nationalists	1992	-	-
UA	politicalParty	pp.Spravy	Справи	Spravy	Партія «За конкретні справи»	For Real Acts	2015-03-26	-	-
UA	politicalParty	pp.NED	ПНЕРУ	PNERU	Партія національно-економічного розвитку України	Party of National Economic Development of Ukraine	1996-01-25	2013-10-20	-
UA	politicalParty	pp.Demo	Демократи	Democrats	Всеукраїнське об'єднання «Демократи (Демократична партія)»	All-Ukrainian Union "Democrats"	2013-10-21	-	-
UA	politicalParty	pp.Soyuz	Союз	Soyuz	Партія "Союз"	Soyuz	1997-06-11	2017-04-27	-
UA	politicalParty	pp.Right	ПС	PS	Політична партія "Правий сектор"	Right Sector	2014-03-22	-	-
UA	politicalParty	pp.Volia	Воля	Volia	Політична партія "Воля"	Liberty (Volia)	2014-06-21	-	-
UA	politicalParty	pp.Trud	ТПУ	TPU	Трудова партія України	Labour Party of Ukraine	1999-06-19	2009-11-28	-
UA	politicalParty	pp.Sylna	СУ	SU	Партія "Сильна Україна"	Strong Ukraine	2009-11-28	-	-
UA	politicalParty	pp.Zastrup	Заступ	Zastup	Всеукраїнське аграрне об’єднання «Заступ»	All-Ukrainian Agrarian Association "Spade" (Zastup)	2011-05-04	-	-
UA	politicalParty	pp.Sea	УМП	UMP	Українська морська партія	Ukrainian Sea Party	2001-03-27	-	-
UA	politicalParty	pp.Unity	Єдність	Unity	Українська партія "Єдність"	Unity	2000-02-04	2020-09-21	-
UA	politicalParty	pp.UnityOO	ЄОО	UnityOO	Єдність Олександра Омельченка	Unity of Oleksandr Omelchenko	2020-09-22	-	-
UA	politicalParty	pp.Ukrop	УКРОП	UKROP	Політична партія «Українське об'єднання патріотів — УКРОП»	Ukrainian Association of Patriots (UKROP)	2014-09-25	2020-05-20	-
UA	politicalParty	pp.UC	ЄдЦ	EdC	Політична партія "Єдиний центр"	United Centre	1999-09-24	2020-06-30	-
UA	politicalParty	pp.Baloha	Балога	Baloha	Політична партія "Команда Андрія Балоги"	Andriy Baloha's Team	2020-07-01	-	-
UA	politicalParty	pp.Kray	Край	Kray	Політична партія «Наш край»	Our Land	2011-08-23	-	-
UA	politicalParty	pp.dpuds	бДемБлок	DemBloc	Виборчий блок політичних партій "Демократична партія України – партія "Демократичний союз"	Democratic Party of Ukraine -- Democratic Union electoral alliance	2001-12-22	2006-05-24	-
UA	politicalParty	pp.zaedu	бЗаЄдУ	bZaEdU	Виборчий блок політичних партій "За Єдину Україну!"	For United Ukraine!	2001-12-15	2006-05-24	-
UA	politicalParty	pp.byut	бБЮТ	bBYuT	Виборчий блок політичних партій "Виборчий блок Юлії Тимошенко"	Yulia Tymoshenko Bloc	2002-05-14	2012-12-15	-
UA	politicalParty	pp.nu06	бНУ06	bNU06	Блок "НАША УКРАЇНА": Політична партія "Народний Союз Наша Україна", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія "Собор", Партія Християнсько-Дем.Союз	Our Ukraine Bloc 2006	2006-05-25	2007-11-23	-
UA	politicalParty	pp.nu02	бНУ02	bNU02	Виборчий блок політичних партій "Блок Віктора Ющенка "Наша Україна"	Our Ukraine Bloc 2002	2002-05-14	2006-05-25	-
UA	politicalParty	pp.nuns	бНУНС	bNUNS	Наша Україна — Народна самооборона	Our Ukraine -- People's Self-Defense Bloc	2007-11-23	2012-12-15	-
UA	politicalParty	pp.bl	бЛитвин	bLytvyn	"Блок Литвина" (Народна Партія, Трудова партія України)	Lytvyn Bloc	2007-11-23	2012-12-15	-
UA	politicalParty	pp.zm	ПЗМ	PZM	Партія "За майбутнє"	For the Future Party	2020-05-20	-	-
UA	politicalParty	pp.Vdr	Відродження	Revival	Партія «Відродження»	Revival Party	2004-06-15	-	-
UA	politicalParty	pp.NDP	НДП	NDP	Народно-демократична партія	People's Democratic Party	1996-02-24	-	-
UA	politicalParty	pp.CP	Позиція	Position	Громадянська позиція	Civil Position	2005-03-24	-	-
UA	politicalParty	pp.Justice	Справедливість	Justice	Партія "Справедливість"	Justice Party	2000-04-08	-	-
UA	politicalParty	pp.pzy	ПЗВ	PZV	Партія захисників Вітчизни	Motherland Defenders Party	1997-07-07	2020-02-20	-
UA	politicalParty	pp.pora	ПОРА	PORA	Громадянська партія "ПОРА"	PORA Party	2005-03-23	2020-02-20	-
UA	politicalParty	pp.epu	ЄПУ	EPU	Європейська партія України	European Party of Ukraine	2006-08-03	-	-
UA	politicalParty	pp.xds	ХДС	XDS	Християнсько-демократичний союз	Christian Democratic Union	1997-02-08	2020-02-20	-
UA	politicalParty	pp.sobor02	Собор02	Sobor02	Українська республіканська партія "Собор"	Ukrainian Republican Party "Sobor"	2002-04-21	2011-12-02	-
UA	politicalParty	pp.sobor11	Собор11	Sobor11	Українська платформа "Собор"	Ukrainian Platform "Sobor"	2011-12-03	2015-03-27	-
UA	politicalParty	pp.resplat	РесПлат	ResPlat	Республіканська платформа	Republican Platform	2015-03-28	-	-
UA	politicalParty	pp.lpu	ЛПУ	LPU	Ліберальна партія України	The Liberal Party of Ukraine	1991-10-10	-	-
UA	politicalParty	pp.rxp	РХП	RXP	Республіканська християнська партія	Republican Christian Party	1997-05-01	-	-
UA	politicalParty	pp.solid	Солідарність	Solidarity	Партія «Солідарність»	Solidarity Party	2001-03-22	2013-12-30	-
UA	politicalParty	pp.youth	Молодь	Youth	Молодіжна партія України	Youth Party of Ukraine	1999-09-03	-	-
UA	parliamentaryGroup	gr.ppu-pwill	гПППУ-ВоляН	grPPPU-VoliaN	Група Промисловців і підприємців - Воля народу	Industrialists and Entrepreneurs and People's Will Group	2005-01-21	2005-02-03	-
UA	parliamentaryGroup	gr.pwill	гВоляН05	grVoliaN05	Група "Воля народу" 05	People's Will Group 05	2005-02-03	2005-03-25	-
UA	parliamentaryGroup	gr.demi	гДемІ	grDemI	Група "Демократичні ініціативи"	Democratic Initiatives Group	2002-06-20	2005-09-07	-
UA	parliamentaryGroup	gr.narod	гНародовладдя	grNarodovladdia	Група "Народовладдя"	Narodovladdia Group	2002-06-20	2004-05-14	-
UA	parliamentaryGroup	gr.demi-narod	гДемІ-Народовладдя	grDemI-Narodovladdia	Група "Демократичні ініціативи Народовладдя"	Democratic Initiatives Narodovladdia Group	2004-05-14	2004-09-22	-
UA	parliamentaryGroup	fr.edup	фЄдУп	frEdUp	Фракція партії "Єдина Україна"	United Ukraine Party Faction	2004-09-22	2006-02-14	-
UA	parliamentaryGroup	fr.edu	фЄдУ	frEdU	Фракція "Єдина Україна"	United Ukraine Faction	2002-05-15	2002-07-22	-
UA	parliamentaryGroup	gr.ech	гЄвВибір	grEuChoice	Група "Європейський вибір"	European Choice Group	2002-06-20	2003-11-20	-
UA	parliamentaryGroup	gr.pch	гНарВибір	grP'sChoice	Група "Народний вибір"	People's Choice Group	2002-07-05	2004-05-21	-
UA	parliamentaryGroup	gr.Soyuz	гСоюз	grSoyuz	Група "Союз"	Soyuz Group	2004-05-21	2005-05-31	-
UA	parliamentaryGroup	gr.centre	гЦентр	grCentre	Група "Центр"	Centre Group	2004-04-22	2005-03-18	-
UA	parliamentaryGroup	fr.ppu-Lab	фПППУ-ТУ	frPPPU-TU	Фракція політичних партій Промисловців і підприємців України та "Трудова Україна"	Party of Industrialists and Entrepreneurs of Ukraine and Labour Ukraine Faction	2002-06-20	2004-04-21	-
UA	parliamentaryGroup	fr.NDP-ppu	фНДП-ПППУ	frNDP-PPPU	Фракція Народно-демократичної партії та Партії промисловців і підприємців України	Party of Industrialists and Entrepreneurs of Ukraine and gg	2004-05-14	2004-12-23	-
UA	parliamentaryGroup	fr.Lab	фТУ	frTU	Фракція політичної партії "Трудова Україна"	Labour Ukraine Faction	2004-04-21	2004-12-23	-
UA	parliamentaryGroup	fr.NDP	фНДП	frNDP	Фракція Народно-демократичної партії	People's Democratic Party Faction	2002-06-20	2004-12-23	-
UA	parliamentaryGroup	fr.Lab-NDP	фТУ-НДП	frTU-NDP	Фракція "Трудова Україна" та Народно-демократичної партії	Labour Ukraine and People's Democratic Party Faction	2004-12-23	2005-02-01	-
UA	parliamentaryGroup	fr.NDP-Resp	фНДП-Республіка	frNDP-Republic	Фракція Народно-демократичної партії та групи "Республіка"	People's Democratic Party's and the Republic Group's Faction	2005-02-01	2005-04-06	-
UA	parliamentaryGroup	fr.NDP-Lab	фНДП-ТУ	frNDP-TU	Фракція Народно-демократичної партії та політичної партії "Трудова Україна"	People's Democratic Party and Labour Ukraine Faction	2005-09-09	2005-10-18	-
UA	parliamentaryGroup	gr.nbl	гНБЛ	grNBL	Група Народного блоку Литвина	Lytvyn People's Bloc Group	2005-11-04	2006-05-25	-
UA	parliamentaryGroup	fr.unp	фУНП	frUNP	Фракція Української Народної Партії	Ukrainian People's Party Faction	2005-03-16	2006-05-25	-
UA	parliamentaryGroup	fr.sdpuo	фСДПУ(о)	frSDPU(o)	Фракція Соціал-демократичної партії України (об’єднаної)	Social Democratic Party of Ukraine (united) Faction	2002-05-14	2006-05-25	-
UA	parliamentaryGroup	fr.regU	фРегУ	frRegU	Фракція Партії регіонів "Регіони України"	Regions of Ukraine Faction	2002-06-20	2006-05-25	-
UA	parliamentaryGroup	fr.ppu	фПППУ	frPPPU	Фракція "Партії промисловців і підприємців України"	Party of Industrialists and Entrepreneurs of Ukraine Faction	2005-03-25	2006-05-25	-
UA	parliamentaryGroup	gr.au	гАУ	grAU	Депутатська група аграрників України	Agrarians of Ukraine Group	2002-06-19	2002-06-20	-
UA	parliamentaryGroup	fr.au	фАУ	frAU	Фракція "Аграрники України"	Agrarians of Ukraine Faction	2002-06-20	2002-10-22	-
UA	parliamentaryGroup	fr.apu	фАПУ	frAPU	Фракція Аграрної партії	Agrarian Party Faction	2002-10-22	2004-06-15	-
UA	parliamentaryGroup	fr.napu	фНАПУ	frNAPU	Фракція Народної аграрної партії України	People's Agrarian Party Faction	2004-06-15	2005-03-01	-
UA	parliamentaryGroup	fr.np1	фНП05	frNP05	Фракція Народної Партії 2005-2006	People's Party Faction 2005-2006	2005-02-18	2006-05-25	-
UA	parliamentaryGroup	fr.spu	фСПУ	frSPU	Фракція Соціалістичної партії України	Socialist Party Faction	2002-05-14	2007-11-23	-
UA	parliamentaryGroup	fr.byut	фБЮТ	frBYuT	Фракція Виборчого блоку політичних партій "Виборчий блок Юлії Тимошенко"	Yulia Tymoshenko Bloc Faction	2002-05-14	2012-12-15	-
UA	parliamentaryGroup	fr.nru	фРУХ	frRUKh	Фракціїя Народного Руху України	People's Movement of Ukraine (RUKh) Faction	2005-09-06	2006-05-25	-
UA	parliamentaryGroup	fr.PRP	фПРП	frPRP	Фракція політичної партії "Реформи і порядок"	Reforms and Order Party Faction	2005-09-08	2006-05-25	-
UA	parliamentaryGroup	gr.dU	грДемУ	grDemU	Група "Демократична Україна"	Democratic Ukraine Group	2005-01-20	2005-09-08	-
UA	parliamentaryGroup	fr.FU	фВпередУ	frVperedU	Фракція політичної партії "Вперед, Україно!"	Forward Ukraine Faction	2005-09-08	2005-11-03	-
UA	parliamentaryGroup	gr.dovnar	гДовіраН	grDoviraN	Депутатська група "Довіра народу"	Trust of the People Group (DoviraN)	2005-10-21	2005-12-20	-
UA	parliamentaryGroup	gr.vdr	гВідродження05	grRevival05	Депутатська група "Відродження" (2005)	Revival Group (2005)	2005-12-21	2005-12-22	-
UA	parliamentaryGroup	fr.vdr	фВідродження05	frRevival05	Фракція політичної партії „Відродження” (2005-2006)	Revival Party Faction (2005-2006)	2005-12-23	2006-05-25	-
UA	parliamentaryGroup	fr.nu06	фНУ06	frNU06	Фракція Блоку "НАША УКРАЇНА": Політична партія "Народний Союз Наша Україна", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія "Собор", Партія Християнсько-Дем.Союз	Our Ukraine Bloc 2006 Faction	2006-05-25	2007-11-23	-
UA	parliamentaryGroup	fr.nu02	фНУ02	frNU02	Фракція Виборчого блоку політичних партій "Блок Віктора Ющенка "Наша Україна"	Our Ukraine Bloc 2002 Faction	2002-05-14	2005-09-07	-
UA	parliamentaryGroup	fr.NSNU	фрНСНУ05	frNSNU05	Фракція політичної партії "Народний Союз Наша Україна"	People's Union Our Ukraine	2005-09-07	2006-05-25	-
UA	parliamentaryGroup	fr.nuns	фНУНС	frNUNS	Фракція "Наша Україна — Народна самооборона"	Our Ukraine -- People's Self-Defense Bloc Faction	2007-11-23	2012-12-11	-
UA	parliamentaryGroup	fr.bl	фЛитвин	frLytvyn	Фракція "Блок Литвина" (Народна Партія, Трудова партія України)	Lytvyn Bloc Faction	2007-11-23	2010-11-15	-
UA	parliamentaryGroup	fr.np2	фНП10	frNP10	Фракція Народної Партії 2010-2012	Peolpe's Party Faction 2010-2012	2010-11-16	2012-12-11	-
UA	parliamentaryGroup	gr.rzm	гРЗМ	grRZM	Група "Реформи заради майбутнього"	Reforms for the Future Group	2010-08-31	2011-02-15	-
UA	parliamentaryGroup	fr.rzm	фРЗМ	frRZM	Фракція "Реформи заради майбутнього"	Reforms for the Future Faction	2011-02-16	2012-12-11	-
UA	parliamentaryGroup	fr.sn	фСН	frSN	Фракція політичної партії "Слуга народу"	Servant of the People Faction	2019-08-29	-	-
UA	parliamentaryGroup	fr.es	фЄС	frES	Фракція політичної партії "Європейська солідарність"	European Solidarity Faction	2019-08-29	-	-
UA	parliamentaryGroup	fr.opzzh	фОПЗЖ	frOPZZh	Фракція політичної партії "Опозиційна платформа - За життя"	Opposition Platform – For Life Faction	2019-08-29	2022-05-12	-
UA	parliamentaryGroup	fr.ob	фОпоблок	frOpobloc	Фракція політичної партії "Опозиційний блок"	Opposition Bloc Faction	2014-11-27	2019-08-28	-
UA	parliamentaryGroup	fr.but	фБатьківщина	frBatkivshchyna	Фракція політичної партії Всеукраїнське об'єднання "Батьківщина"	All-Ukrainian Union "Fatherland" Faction	2012-12-12	-	-
UA	parliamentaryGroup	fr.hol	фГолос	frHolos	Фракція політичної партії "Голос"	Holos Faction	2019-08-29	-	-
UA	parliamentaryGroup	gr.pzhim	гПЗЖМ	grPZZhM	Депутатська група «Платформа за життя та мир»	Platform for Life and Peace Group	2022-04-21	-	-
UA	parliamentaryGroup	gr.vu	гВУ	grVU	Депутатська група «Відновлення України»	Restoration of Ukraine Group	2022-05-22	-	-
UA	parliamentaryGroup	gr.zm	гЗМ	grZM	Депутатська група «За майбутнє»	For the Future Group	2019-08-29	2020-05-19	-
UA	parliamentaryGroup	gr.pzm	гПЗМ	grPZM	Депутатська група "Партія "За майбутнє"	For the Future Party Group	2020-05-20	-	-
UA	parliamentaryGroup	gr.dvr	гДовіра	grDovira	Депутатська група «Довіра»	Cresence (Dovira) Group	2019-12-06	-	-
UA	parliamentaryGroup	fr.nf	фНФ	frNF	Фракція Політичної партії "Народний фронт"	People's Front Faction	2014-11-27	2019-08-28	-
UA	parliamentaryGroup	fr.bpp	фБПП	frBPP	Фракція партії «Блок Петра Порошенка»	Petro Poroshenko Bloc Faction	2014-11-27	2019-08-28	-
UA	parliamentaryGroup	fr.sp	фСамопоміч	frSamopomich	Фракція політичної партії «Об'єднання „Самопоміч“»	Self Reliance Faction	2014-11-27	2019-08-28	-
UA	parliamentaryGroup	fr.rp	фЛяшко	frLiashko	Фракція Радикальної партії Олега Ляшка	Radical Party of Oleh Liashko Faction	2014-11-27	2019-08-28	-
UA	parliamentaryGroup	gr.vd	гВідродження15	grRevival15	Група «Відродження» (2015)	Revival Group (2015)	2015-03-06	2015-06-16	-
UA	parliamentaryGroup	gr.pvd	гПВідродження15	grPRevival15	Група «Партія відродження»	Revival Party Group	2015-06-17	2019-08-28	-
UA	parliamentaryGroup	gr.ed	гЕР	grER	Група «Економічний розвиток»	Economic Development Group	2014-02-24	2015-03-05	-
UA	parliamentaryGroup	gr.pw	гВоляН	grVoliaN	Група «Воля народу»	People's Will Group	2014-11-27	2019-08-28	-
UA	parliamentaryGroup	fr.reg	фПР	frPR	Фракція Партії регіонів	Party of Regions Faction	2007-11-23	2014-11-26	-
UA	parliamentaryGroup	fr.ud	фУДАР	frUDAR	Фракція Політичної партії "УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка"	Ukrainian Democratic Alliance for Reform (UDAR) Faction	2012-12-12	2014-11-26	-
UA	parliamentaryGroup	fr.sv	фСвобода	frSvoboda	Фракція Всеукраїнське об'єднання "Свобода"	All-Ukrainian Union "Freedom" (Svoboda) Faction	2012-12-12	2014-11-26	-
UA	parliamentaryGroup	fr.kpu	фКПУ	frCPU	Фракція Комуністичної партії України	Communist Party Faction	2002-05-15	2014-07-24	-
UA	parliamentaryGroup	gr.eu	гСЄУ	grSEU	Група "Суверенна європейська Україна"	Sovereign European Ukraine Group	2014-02-27	2014-11-26	-
UA	parliamentaryGroup	gr.ps	гЗМіС	grZMiS	Група "За мир та стабільність"	For Peace and Stability Group	2014-07-02	2014-11-26	-
