ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u1	ParlaMint-SI-en_2015-03-06-SDZ7-Redna-05	u	English	-	-	-	8	181	218	25	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg1.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u1	s	English	Positive	mixed positive	4.079	1	9	11	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg2.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u1	s	English	Neutral	neutral positive	3.302	1	13	14	1	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg3.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u1	s	English	Neutral	neutral negative	1.722	1	79	101	19	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg4.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u1	s	English	Positive	positive	4.512	1	4	5	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg5.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u1	s	English	Neutral	neutral positive	3.169	1	6	7	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg5.2	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u1	s	English	Neutral	neutral positive	2.711	1	30	34	1	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg6.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u1	s	English	Neutral	neutral positive	3.051	1	8	9	1	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg6.2	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u1	s	English	Neutral	neutral positive	2.993	1	32	37	3	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u2	ParlaMint-SI-en_2015-03-06-SDZ7-Redna-05	u	English	-	-	-	7	176	195	15	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg7.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u2	s	English	Positive	mixed positive	3.888	1	9	11	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg7.2	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u2	s	English	Positive	mixed positive	3.721	1	4	5	1	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg8.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u2	s	English	Neutral	neutral positive	2.982	1	38	42	5	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg8.2	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u2	s	English	Neutral	neutral positive	2.657	1	33	38	5	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg8.3	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u2	s	English	Neutral	neutral positive	2.894	1	39	42	2	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg8.4	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u2	s	English	Neutral	neutral positive	2.851	1	49	52	2	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg8.5	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u2	s	English	Positive	mixed positive	4.085	1	4	5	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	ParlaMint-SI-en_2015-03-06-SDZ7-Redna-05	u	English	-	-	-	20	608	663	25	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg564.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Positive	mixed positive	3.545	1	7	11	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg565.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Negative	mixed negative	1.482	1	43	48	3	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg565.2	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Negative	mixed negative	1.452	1	29	32	3	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg565.3	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Negative	mixed negative	1.411	1	13	15	1	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg565.4	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Neutral	neutral negative	2.083	1	39	41	2	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg565.5	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Neutral	neutral positive	2.830	1	23	24	1	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg565.6	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Neutral	neutral positive	2.860	1	51	57	1	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg566.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Neutral	neutral negative	1.687	1	10	11	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg566.2	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Neutral	neutral positive	3.053	1	26	29	1	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg566.3	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Neutral	neutral positive	2.961	1	17	18	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg566.4	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Positive	mixed positive	3.653	1	46	49	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg567.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Negative	mixed negative	1.051	1	45	50	1	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg567.2	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Neutral	neutral negative	1.602	1	27	29	4	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg567.3	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Neutral	neutral negative	2.273	1	17	20	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg567.4	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Neutral	neutral positive	2.680	1	28	30	1	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg568.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Negative	mixed negative	0.805	1	40	42	1	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg568.2	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Negative	mixed negative	0.735	1	33	34	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg568.3	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Neutral	neutral positive	2.885	1	45	47	3	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg568.4	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Negative	mixed negative	1.031	1	33	37	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg569.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u160	s	English	Neutral	neutral negative	1.702	1	36	39	3	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u161	ParlaMint-SI-en_2015-03-06-SDZ7-Redna-05	u	English	-	-	-	11	208	238	7	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg570.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u161	s	English	Neutral	neutral positive	3.226	1	12	13	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg571.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u161	s	English	Neutral	neutral positive	3.057	1	53	57	1	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg572.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u161	s	English	Neutral	neutral positive	3.082	1	16	17	1	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg572.2	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u161	s	English	Neutral	neutral positive	3.325	1	4	5	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg572.3	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u161	s	English	Neutral	neutral positive	2.547	1	3	6	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg573.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u161	s	English	Neutral	neutral negative	2.330	1	12	14	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg573.2	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u161	s	English	Neutral	neutral positive	2.883	1	28	33	1	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg574.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u161	s	English	Neutral	neutral positive	3.188	1	5	6	0	
ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.seg575.1	ParlaMint-SI_2015-03-06-SDZ7-Redna-05.ana.u161	s	English	Positive	mixed positive	3.926	1	21	25	2	
