ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-NO_2004-06-08-lower.ana.ud1454e48	ParlaMint-NO_2004-06-08-lower	u	Norwegian bokmål	-	-	-	11	281	307	2	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e51.1	ParlaMint-NO_2004-06-08-lower.ana.ud1454e48	s	Norwegian bokmål	Negative	mixed negative	1.469	1	8	9	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e51.2	ParlaMint-NO_2004-06-08-lower.ana.ud1454e48	s	Norwegian bokmål	Neutral	neutral postive	2.627	1	12	13	1	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e51.3	ParlaMint-NO_2004-06-08-lower.ana.ud1454e48	s	Norwegian bokmål	Neutral	neutral negative	1.826	1	35	38	1	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e51.4	ParlaMint-NO_2004-06-08-lower.ana.ud1454e48	s	Norwegian bokmål	Neutral	neutral negative	2.403	1	14	17	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e53.1	ParlaMint-NO_2004-06-08-lower.ana.ud1454e48	s	Norwegian bokmål	Negative	mixed negative	0.630	1	28	30	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e53.2	ParlaMint-NO_2004-06-08-lower.ana.ud1454e48	s	Norwegian bokmål	Neutral	neutral negative	1.578	1	23	25	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e53.3	ParlaMint-NO_2004-06-08-lower.ana.ud1454e48	s	Norwegian bokmål	Neutral	neutral postive	2.583	1	20	22	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e56.1	ParlaMint-NO_2004-06-08-lower.ana.ud1454e48	s	Norwegian bokmål	Negative	mixed negative	0.608	1	15	17	0	
ParlaMint-NO_2004-06-08-lower.ana.segd1454e56.2	ParlaMint-NO_2004-06-08-lower.ana.ud1454e48	s	Norwegian bokmål	Neutral	neutral postive	2.503	1	27	28	0	
