ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
u2023-07-31-0	ParlaMint-HU-en_2023-07-31	u	English	-	-	-	12	203	228	20	
ParlaMint-HU_2023-07-31.seg1.1	u2023-07-31-0	s	English	Positive	positive	4.750	1	2	3	0	
ParlaMint-HU_2023-07-31.seg1.2	u2023-07-31-0	s	English	Positive	mixed positive	4.407	1	3	4	0	
ParlaMint-HU_2023-07-31.seg1.3	u2023-07-31-0	s	English	Positive	mixed positive	4.043	1	3	4	0	
ParlaMint-HU_2023-07-31.seg1.4	u2023-07-31-0	s	English	Neutral	neutral positive	3.016	1	10	11	0	
ParlaMint-HU_2023-07-31.seg1.5	u2023-07-31-0	s	English	Neutral	neutral positive	3.074	1	27	29	2	
ParlaMint-HU_2023-07-31.seg2.1	u2023-07-31-0	s	English	Positive	mixed positive	4.409	1	2	3	0	
ParlaMint-HU_2023-07-31.seg2.2	u2023-07-31-0	s	English	Neutral	neutral negative	2.446	1	121	132	14	
ParlaMint-HU_2023-07-31.seg3.1	u2023-07-31-0	s	English	Positive	mixed positive	4.416	1	2	3	1	
ParlaMint-HU_2023-07-31.seg3.2	u2023-07-31-0	s	English	Positive	mixed positive	4.043	1	3	4	0	
ParlaMint-HU_2023-07-31.seg3.3	u2023-07-31-0	s	English	Neutral	neutral positive	2.796	1	10	11	0	
ParlaMint-HU_2023-07-31.seg3.4	u2023-07-31-0	s	English	Neutral	neutral positive	2.791	1	13	15	3	
ParlaMint-HU_2023-07-31.seg3.5	u2023-07-31-0	s	English	Positive	mixed positive	3.594	1	7	9	0	
u2023-07-31-1	ParlaMint-HU-en_2023-07-31	u	English	-	-	-	33	743	828	42	
ParlaMint-HU_2023-07-31.seg4.1	u2023-07-31-1	s	English	Positive	mixed positive	4.010	1	5	6	0	
ParlaMint-HU_2023-07-31.seg4.2	u2023-07-31-1	s	English	Positive	mixed positive	4.466	1	2	3	0	
ParlaMint-HU_2023-07-31.seg4.3	u2023-07-31-1	s	English	Negative	negative	0.244	1	33	37	0	
ParlaMint-HU_2023-07-31.seg4.4	u2023-07-31-1	s	English	Negative	negative	0.273	1	28	30	1	
