COUNTRY	PM_ID	CHES_ID	YEAR	LRGEN	LR	URL	COMMENT
BG	АБВ	ABV	2014	3.47	CL	https://en.wikipedia.org/wiki/Alternative_for_Bulgarian_Revival	
BG	Атака	ATAKA	2014	5.36	FR	https://en.wikipedia.org/wiki/Attack_(political_party)	
BG	Атака	Ataka	2019	6.81			
BG	0	BBT	2014	6.08	CCR	https://en.wikipedia.org/wiki/Bulgaria_for_Citizens_Movement	
BG	0	BMRO	2019	6.9	RRF	https://en.wikipedia.org/wiki/IMRO_%E2%80%93_Bulgarian_National_Movement	
BG	0	BNS	2006	5.8	CR	https://en.wikipedia.org/wiki/Agrarian_People%27s_Union	
BG	0	BNS	2010	6.14			
BG	БСП	BSP	2014	3.69	CL	https://en.wikipedia.org/wiki/Bulgarian_Socialist_Party	
BG	БСП	BSP	2019	3.25			
BG	0	DB	2019	6.05	CCR	https://en.wikipedia.org/wiki/Democratic_Bulgaria	
BG	0	DBG	2014	6.13	CCR	https://en.wikipedia.org/wiki/Bulgaria_for_Citizens_Movement	The same party as BBT. 
BG	ДПС	DPS	2002	4.91	C	https://en.wikipedia.org/wiki/Movement_for_Rights_and_Freedoms	
BG	ДПС	DPS	2006	4.58			
BG	ДПС	DPS	2010	4.27			
BG	ДПС	DPS	2014	4.69			
BG	ДПС	DPS	2019	4.71			
BG	0	DSB	2006	7.85	CRR	https://en.wikipedia.org/wiki/Democrats_for_a_Strong_Bulgaria	
BG	0	DSB	2010	8.08			
BG	0	DSB	2014	7.56			
BG	0	DSB	2019	7.45			
BG	0	G-VMRO	2002	6.25	R	https://en.wikipedia.org/wiki/George%27s_Day_Movement	
BG	ГЕРБ	GERB	2010	6.08	CR	https://en.wikipedia.org/wiki/GERB	
BG	ГЕРБ	GERB	2014	6.5			
BG	ГЕРБ	GERB	2019	6.1			
BG	ВМРО–БНД	KSII	2002	6.86	CCR	https://en.wikipedia.org/wiki/National_Movement_for_Stability_and_Progress	"It was known as the National Movement Simeon II (Bulgarian: Национално движение „Симеон Втори“, romanized: Natsionalno dvizhenie ""Simeon Vtori"") until 3 June 2007"
BG	0	KzB	2002	2.27	L	https://en.wikipedia.org/wiki/BSP_for_Bulgaria	
BG	0	KzB	2006	3.31			
BG	0	KzB	2010	3.0			
BG	0	L	2010	6.0	CCR	https://en.wikipedia.org/wiki/Bulgarian_Democratic_Center	
BG	ВМРО–БНД	NDSV	2002	5.64	CCR	https://en.wikipedia.org/wiki/National_Movement_for_Stability_and_Progress	
BG	ВМРО–БНД	NDSV	2006	6.08			
BG	ВМРО–БНД	NDSV	2010	5.82			
BG	НФСБ	NFSB	2014	6.86	RRF	https://en.wikipedia.org/wiki/National_Front_for_the_Salvation_of_Bulgaria	
BG	НФСБ	NFSB	2019	7.35			
BG	Атака	NOA	2006	5.46	FR	https://en.wikipedia.org/wiki/Attack_(political_party)	
BG	Атака	NOA	2010	6.27			
BG	0	ODS	2002	7.18	CR	https://en.wikipedia.org/wiki/United_Democratic_Forces	
BG	0	ODS	2006	7.08			
BG	0	ODS	2010	7.0			
BG	0	RZS	2010	6.5	CRR	"https://en.wikipedia.org/wiki/Order,_Law_and_Justice"	
BG	0	SDS	2014	7.13	CR	https://en.wikipedia.org/wiki/Union_of_Democratic_Forces_(Bulgaria)	
BG	0	Slavi Trifonov	2019	5.67	0	https://en.wikipedia.org/wiki/There_Is_Such_a_People	"Trifonov initially refused to position his party as either left or right, neither liberal nor conservative. When pressed by a journalist during an interview, he revealed that he opposed both progressive taxation and the Istanbul Convention on women's rights. When the journalist asked Trifonov if he thought that those positions were not right-wing, conservative opinions, Trifonov admitted that his party would be ""more likely conservative""."
BG	ВОЛЯ	Volya	2019	5.56	RRF	https://en.wikipedia.org/wiki/Volya_Movement	
BG	ЗС „Александър Стамболийски“	0	0	0	CL	https://en.wikipedia.org/wiki/Agrarian_Union_%22Aleksandar_Stamboliyski%22	
BG	КПБ	0	0	0	FL	https://en.wikipedia.org/wiki/Communist_Party_of_Bulgaria	
BG	НЗ	0	0	0	FR	https://en.wikipedia.org/wiki/Bulgarian_National_Union_%E2%80%93_New_Democracy	
BG	ПБГ	0	0	0	CR	https://en.wikipedia.org/wiki/Reload_Bulgaria	Formerly known as Bulgaria Uncensored
BG	ПФ	0	0	0	R	"https://en.wikipedia.org/wiki/Patriotic_Front_(Bulgaria,_2014)"	
BG	РБ	0	0	0	CR	https://en.wikipedia.org/wiki/Reformist_Bloc	
