ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
i-BQ8dtftkuwhpor9i8CsgBV	ParlaMint-SE-en_2022-05-13-prot-202122--113	u	English	-	-	-	27	612	652	25	
i-7Gocwwgm1SAsUELPMWzXuE	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Positive	mixed positive	4.017	1	5	6	0	
i-7GodASKwaGTGUA8Kq8nQCL	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Neutral	neutral negative	2.313	1	37	38	2	
i-7GodHw7T7ZphsKCgv74KaC	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Neutral	neutral negative	2.331	1	22	23	1	
i-7GodPmH4ygtVQDNXYCAFye	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Negative	mixed negative	0.572	1	14	15	0	
i-7GodVbSgqoxGw7YNAHGCP6	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Negative	mixed negative	1.452	1	32	34	1	
i-7GodbRcJhw24U1iCnNN8nY	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Neutral	neutral positive	2.786	1	42	43	2	
i-7Godi65sQeEfw3LJdu44gC	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Negative	mixed negative	0.626	1	19	20	2	
i-7GodovFVGmJTTwW9FzA15e	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Negative	mixed negative	0.981	1	27	28	2	
i-7GodukR78tNEzqfyt5FwV6	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Neutral	neutral positive	3.137	1	14	15	1	
i-7Goe1aaj11S2XjqpWAMstY	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Positive	mixed positive	3.544	1	29	31	1	
i-7Goe7QkLs8Vp4e1f8FTpHz	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Positive	mixed positive	3.739	1	10	11	0	
i-7GoeDEuxjFZbbYBVkLZkhS	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Neutral	neutral positive	2.605	1	16	17	0	
i-7GoeK55abNdP8SMLNRfh6t	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Neutral	neutral positive	2.561	1	23	24	0	
i-7GoeQuFCTVhAfLXAzWmdWL	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Positive	positive	4.705	1	14	16	0	
i-7GoeWjQpKckxCEh1cbsZun	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Positive	mixed positive	3.977	1	24	25	2	
i-7GoecZaSBjpjj8rrEgyWKE	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Neutral	neutral positive	3.105	1	33	34	0	
i-7GoeiPk43rtXG32grn5Sig	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Neutral	neutral negative	1.943	1	22	23	0	
i-7GoepDufuyxJnwCXUsBP88	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Neutral	neutral positive	2.750	1	25	27	0	
i-7Goev45Hn726KqNN6xHKXa	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Neutral	neutral negative	2.390	1	30	32	1	
i-7Gof2iYrUpEhnrzTxUyFRE	i-BQ8dtftkuwhpor9i8CsgBV	s	English	Negative	mixed negative	1.293	1	21	24	1	
