ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-ES-PV_2022-10-14.u0	ParlaMint-ES-PV-en_2022-10-14	u	English	-	-	-	5	72	88	5	
ParlaMint-ES-PV_2022-10-14.seg2.s1	ParlaMint-ES-PV_2022-10-14.u0	s	English	Positive	mixed positive	3.697	1	3	5	0	
ParlaMint-ES-PV_2022-10-14.seg2.s2	ParlaMint-ES-PV_2022-10-14.u0	s	English	Neutral	neutral positive	3.065	1	6	7	0	
ParlaMint-ES-PV_2022-10-14.seg3.s1	ParlaMint-ES-PV_2022-10-14.u0	s	English	Neutral	neutral positive	3.350	1	5	6	0	
ParlaMint-ES-PV_2022-10-14.seg3.s2	ParlaMint-ES-PV_2022-10-14.u0	s	English	Neutral	neutral negative	2.234	1	52	62	4	
ParlaMint-ES-PV_2022-10-14.seg4.s1	ParlaMint-ES-PV_2022-10-14.u0	s	English	Positive	mixed positive	3.532	1	6	8	1	
ParlaMint-ES-PV_2022-10-14.u1	ParlaMint-ES-PV-en_2022-10-14	u	English	-	-	-	9	139	160	5	
ParlaMint-ES-PV_2022-10-14.seg5.s1	ParlaMint-ES-PV_2022-10-14.u1	s	English	Neutral	neutral positive	3.380	1	4	6	0	
ParlaMint-ES-PV_2022-10-14.seg5.s2	ParlaMint-ES-PV_2022-10-14.u1	s	English	Positive	mixed positive	4.035	1	10	14	0	
ParlaMint-ES-PV_2022-10-14.seg6.s1	ParlaMint-ES-PV_2022-10-14.u1	s	English	Positive	mixed positive	4.316	1	20	22	1	
ParlaMint-ES-PV_2022-10-14.seg6.s2	ParlaMint-ES-PV_2022-10-14.u1	s	English	Negative	mixed negative	0.559	1	34	35	1	
ParlaMint-ES-PV_2022-10-14.seg7.s1	ParlaMint-ES-PV_2022-10-14.u1	s	English	Neutral	neutral positive	3.268	1	16	18	0	
ParlaMint-ES-PV_2022-10-14.seg8.s1	ParlaMint-ES-PV_2022-10-14.u1	s	English	Negative	mixed negative	1.310	1	29	34	1	
ParlaMint-ES-PV_2022-10-14.seg9.s1	ParlaMint-ES-PV_2022-10-14.u1	s	English	Neutral	neutral negative	1.513	1	24	27	2	
ParlaMint-ES-PV_2022-10-14.seg9.s2	ParlaMint-ES-PV_2022-10-14.u1	s	English	Neutral	neutral negative	1.739	1	0	1	0	
ParlaMint-ES-PV_2022-10-14.seg10.s1	ParlaMint-ES-PV_2022-10-14.u1	s	English	Positive	positive	4.759	1	2	3	0	
ParlaMint-ES-PV_2022-10-14.u135	ParlaMint-ES-PV-en_2022-10-14	u	English	-	-	-	15	354	399	18	
ParlaMint-ES-PV_2022-10-14.seg690.s1	ParlaMint-ES-PV_2022-10-14.u135	s	English	Neutral	neutral positive	3.324	1	2	3	0	
ParlaMint-ES-PV_2022-10-14.seg691.s1	ParlaMint-ES-PV_2022-10-14.u135	s	English	Negative	negative	0.396	1	17	19	2	
ParlaMint-ES-PV_2022-10-14.seg691.s2	ParlaMint-ES-PV_2022-10-14.u135	s	English	Negative	negative	0.259	1	37	40	1	
ParlaMint-ES-PV_2022-10-14.seg692.s1	ParlaMint-ES-PV_2022-10-14.u135	s	English	Positive	positive	4.584	1	84	91	3	
ParlaMint-ES-PV_2022-10-14.seg692.s2	ParlaMint-ES-PV_2022-10-14.u135	s	English	Positive	positive	5.006	1	25	26	1	
ParlaMint-ES-PV_2022-10-14.seg692.s3	ParlaMint-ES-PV_2022-10-14.u135	s	English	Negative	mixed negative	0.903	1	10	11	0	
ParlaMint-ES-PV_2022-10-14.seg693.s1	ParlaMint-ES-PV_2022-10-14.u135	s	English	Positive	mixed positive	3.875	1	2	3	0	
ParlaMint-ES-PV_2022-10-14.seg694.s1	ParlaMint-ES-PV_2022-10-14.u135	s	English	Neutral	neutral negative	2.405	1	8	10	0	
ParlaMint-ES-PV_2022-10-14.seg694.s2	ParlaMint-ES-PV_2022-10-14.u135	s	English	Negative	mixed negative	0.903	1	10	11	0	
ParlaMint-ES-PV_2022-10-14.seg695.s1	ParlaMint-ES-PV_2022-10-14.u135	s	English	Positive	positive	4.730	1	50	59	3	
ParlaMint-ES-PV_2022-10-14.seg695.s2	ParlaMint-ES-PV_2022-10-14.u135	s	English	Negative	mixed negative	1.376	1	18	22	0	
ParlaMint-ES-PV_2022-10-14.seg696.s1	ParlaMint-ES-PV_2022-10-14.u135	s	English	Positive	mixed positive	3.905	1	64	72	8	
ParlaMint-ES-PV_2022-10-14.seg696.s2	ParlaMint-ES-PV_2022-10-14.u135	s	English	Negative	mixed negative	1.261	1	9	10	0	
ParlaMint-ES-PV_2022-10-14.seg696.s3	ParlaMint-ES-PV_2022-10-14.u135	s	English	Positive	positive	4.561	1	16	19	0	
ParlaMint-ES-PV_2022-10-14.seg697.s1	ParlaMint-ES-PV_2022-10-14.u135	s	English	Positive	positive	4.759	1	2	3	0	
ParlaMint-ES-PV_2022-10-14.u136	ParlaMint-ES-PV-en_2022-10-14	u	English	-	-	-	3	27	32	1	
ParlaMint-ES-PV_2022-10-14.seg698.s1	ParlaMint-ES-PV_2022-10-14.u136	s	English	Positive	mixed positive	3.881	1	4	6	1	
ParlaMint-ES-PV_2022-10-14.seg699.s1	ParlaMint-ES-PV_2022-10-14.u136	s	English	Neutral	neutral positive	3.006	1	13	15	0	
ParlaMint-ES-PV_2022-10-14.seg699.s2	ParlaMint-ES-PV_2022-10-14.u136	s	English	Neutral	neutral positive	2.955	1	10	11	0	
