ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-ES_2023-02-23-CD230223.u1	ParlaMint-ES-en_2023-02-23-CD230223	u	English	-	-	-	8	192	218	9	
ParlaMint-ES_2023-02-23-CD230223.u1.p1.s1	ParlaMint-ES_2023-02-23-CD230223.u1	s	English	Positive	positive	4.557	1	5	7	0	
ParlaMint-ES_2023-02-23-CD230223.u1.p1.s2	ParlaMint-ES_2023-02-23-CD230223.u1	s	English	Positive	mixed positive	3.846	1	4	5	0	
ParlaMint-ES_2023-02-23-CD230223.u1.p2.s1	ParlaMint-ES_2023-02-23-CD230223.u1	s	English	Negative	negative	0.349	1	40	47	1	
ParlaMint-ES_2023-02-23-CD230223.u1.p2.s2	ParlaMint-ES_2023-02-23-CD230223.u1	s	English	Negative	negative	0.253	1	16	17	1	
ParlaMint-ES_2023-02-23-CD230223.u1.p2.s3	ParlaMint-ES_2023-02-23-CD230223.u1	s	English	Negative	negative	-0.001	1	32	34	2	
ParlaMint-ES_2023-02-23-CD230223.u1.p2.s4	ParlaMint-ES_2023-02-23-CD230223.u1	s	English	Positive	mixed positive	4.049	1	15	19	1	
ParlaMint-ES_2023-02-23-CD230223.u1.p3.s1	ParlaMint-ES_2023-02-23-CD230223.u1	s	English	Neutral	neutral positive	2.772	1	76	84	4	
ParlaMint-ES_2023-02-23-CD230223.u1.p4.s1	ParlaMint-ES_2023-02-23-CD230223.u1	s	English	Positive	mixed positive	4.272	1	4	5	0	
ParlaMint-ES_2023-02-23-CD230223.u2	ParlaMint-ES-en_2023-02-23-CD230223	u	English	-	-	-	4	126	137	9	
ParlaMint-ES_2023-02-23-CD230223.u2.p1.s1	ParlaMint-ES_2023-02-23-CD230223.u2	s	English	Neutral	neutral positive	2.665	1	72	76	7	
ParlaMint-ES_2023-02-23-CD230223.u2.p2.s1	ParlaMint-ES_2023-02-23-CD230223.u2	s	English	Neutral	neutral positive	2.774	1	13	15	1	
ParlaMint-ES_2023-02-23-CD230223.u2.p2.s2	ParlaMint-ES_2023-02-23-CD230223.u2	s	English	Neutral	neutral positive	2.795	1	21	22	0	
ParlaMint-ES_2023-02-23-CD230223.u2.p2.s3	ParlaMint-ES_2023-02-23-CD230223.u2	s	English	Neutral	neutral positive	3.118	1	20	24	1	
ParlaMint-ES_2023-02-23-CD230223.u73	ParlaMint-ES-en_2023-02-23-CD230223	u	English	-	-	-	4	52	60	3	
ParlaMint-ES_2023-02-23-CD230223.u73.p1.s1	ParlaMint-ES_2023-02-23-CD230223.u73	s	English	Neutral	neutral positive	2.850	1	4	5	0	
ParlaMint-ES_2023-02-23-CD230223.u73.p1.s2	ParlaMint-ES_2023-02-23-CD230223.u73	s	English	Neutral	neutral positive	2.552	1	34	37	3	
ParlaMint-ES_2023-02-23-CD230223.u73.p2.s1	ParlaMint-ES_2023-02-23-CD230223.u73	s	English	Neutral	neutral positive	3.304	1	4	5	0	
ParlaMint-ES_2023-02-23-CD230223.u73.p3.s1	ParlaMint-ES_2023-02-23-CD230223.u73	s	English	Neutral	neutral positive	3.392	1	10	13	0	
ParlaMint-ES_2023-02-23-CD230223.u74	ParlaMint-ES-en_2023-02-23-CD230223	u	English	-	-	-	4	20	26	0	
ParlaMint-ES_2023-02-23-CD230223.u74.p1.s1	ParlaMint-ES_2023-02-23-CD230223.u74	s	English	Neutral	neutral positive	3.420	1	8	11	0	
ParlaMint-ES_2023-02-23-CD230223.u74.p2.s1	ParlaMint-ES_2023-02-23-CD230223.u74	s	English	Positive	mixed positive	4.334	1	5	6	0	
ParlaMint-ES_2023-02-23-CD230223.u74.p3.s1	ParlaMint-ES_2023-02-23-CD230223.u74	s	English	Neutral	neutral positive	2.817	1	3	4	0	
ParlaMint-ES_2023-02-23-CD230223.u74.p4.s1	ParlaMint-ES_2023-02-23-CD230223.u74	s	English	Neutral	neutral positive	2.592	1	4	5	0	
