ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
tbmm-2018-11-01sit01spe0001par0001	ParlaMint-TR-en_2018-11-01-tbmm-T27	u	English	-	-	-	6	73	86	6	
tbmm-2018-11-01sit01spe0001par0001-000010	tbmm-2018-11-01sit01spe0001par0001	s	English	Neutral	neutral positive	3.335	1	13	14	1	
tbmm-2018-11-01sit01spe0001par0002-000010	tbmm-2018-11-01sit01spe0001par0001	s	English	Neutral	neutral positive	3.235	1	9	11	0	
tbmm-2018-11-01sit01spe0001par0003-000010	tbmm-2018-11-01sit01spe0001par0001	s	English	Neutral	neutral positive	2.782	1	16	18	0	
tbmm-2018-11-01sit01spe0001par0004-000010	tbmm-2018-11-01sit01spe0001par0001	s	English	Neutral	neutral positive	2.843	1	25	30	4	
tbmm-2018-11-01sit01spe0001par0005-000010	tbmm-2018-11-01sit01spe0001par0001	s	English	Positive	mixed positive	4.019	1	5	7	1	
tbmm-2018-11-01sit01spe0001par0007-000010	tbmm-2018-11-01sit01spe0001par0001	s	English	Neutral	neutral positive	3.425	1	5	6	0	
tbmm-2018-11-01sit01spe0002par0011	ParlaMint-TR-en_2018-11-01-tbmm-T27	u	English	-	-	-	23	769	849	38	
tbmm-2018-11-01sit01spe0002par0011-000010	tbmm-2018-11-01sit01spe0002par0011	s	English	Positive	mixed positive	4.396	1	36	42	2	
tbmm-2018-11-01sit01spe0002par0011-000020	tbmm-2018-11-01sit01spe0002par0011	s	English	Positive	positive	4.665	1	26	29	2	
tbmm-2018-11-01sit01spe0002par0011-000030	tbmm-2018-11-01sit01spe0002par0011	s	English	Negative	negative	0.450	1	34	37	1	
tbmm-2018-11-01sit01spe0002par0011-000040	tbmm-2018-11-01sit01spe0002par0011	s	English	Neutral	neutral positive	3.148	1	16	20	0	
tbmm-2018-11-01sit01spe0002par0011-000050	tbmm-2018-11-01sit01spe0002par0011	s	English	Negative	negative	0.136	1	22	25	0	
tbmm-2018-11-01sit01spe0002par0011-000060	tbmm-2018-11-01sit01spe0002par0011	s	English	Negative	negative	-0.067	1	28	30	1	
tbmm-2018-11-01sit01spe0002par0011-000070	tbmm-2018-11-01sit01spe0002par0011	s	English	Negative	negative	-0.000	1	37	41	4	
tbmm-2018-11-01sit01spe0002par0011-000080	tbmm-2018-11-01sit01spe0002par0011	s	English	Negative	negative	0.249	1	49	51	4	
tbmm-2018-11-01sit01spe0002par0011-000090	tbmm-2018-11-01sit01spe0002par0011	s	English	Negative	negative	0.018	1	53	59	0	
tbmm-2018-11-01sit01spe0002par0011-000100	tbmm-2018-11-01sit01spe0002par0011	s	English	Positive	mixed positive	4.432	1	17	18	1	
tbmm-2018-11-01sit01spe0002par0012-000010	tbmm-2018-11-01sit01spe0002par0011	s	English	Negative	negative	0.011	1	67	74	4	
tbmm-2018-11-01sit01spe0002par0012-000020	tbmm-2018-11-01sit01spe0002par0011	s	English	Neutral	neutral positive	2.590	1	20	21	2	
tbmm-2018-11-01sit01spe0002par0012-000030	tbmm-2018-11-01sit01spe0002par0011	s	English	Positive	mixed positive	3.995	1	37	43	1	
tbmm-2018-11-01sit01spe0002par0013-000010	tbmm-2018-11-01sit01spe0002par0011	s	English	Positive	mixed positive	4.481	1	78	85	2	
tbmm-2018-11-01sit01spe0002par0013-000020	tbmm-2018-11-01sit01spe0002par0011	s	English	Neutral	neutral negative	1.853	1	42	45	2	
tbmm-2018-11-01sit01spe0002par0013-000030	tbmm-2018-11-01sit01spe0002par0011	s	English	Negative	mixed negative	0.584	1	23	25	3	
tbmm-2018-11-01sit01spe0002par0014-000010	tbmm-2018-11-01sit01spe0002par0011	s	English	Negative	negative	0.200	1	24	29	1	
tbmm-2018-11-01sit01spe0002par0014-000020	tbmm-2018-11-01sit01spe0002par0011	s	English	Negative	negative	0.066	1	30	33	2	
tbmm-2018-11-01sit01spe0002par0015-000010	tbmm-2018-11-01sit01spe0002par0011	s	English	Neutral	neutral negative	1.950	1	14	16	1	
tbmm-2018-11-01sit01spe0002par0015-000020	tbmm-2018-11-01sit01spe0002par0011	s	English	Neutral	neutral negative	1.967	1	26	28	0	
tbmm-2018-11-01sit01spe0002par0015-000030	tbmm-2018-11-01sit01spe0002par0011	s	English	Negative	negative	0.002	1	49	53	4	
tbmm-2018-11-01sit01spe0002par0016-000010	tbmm-2018-11-01sit01spe0002par0011	s	English	Positive	mixed positive	3.534	1	15	17	0	
tbmm-2018-11-01sit01spe0002par0016-000020	tbmm-2018-11-01sit01spe0002par0011	s	English	Neutral	neutral negative	2.242	1	26	28	1	
tbmm-2018-11-01sit01spe0122par0609	ParlaMint-TR-en_2018-11-01-tbmm-T27	u	English	-	-	-	1	6	9	0	
tbmm-2018-11-01sit01spe0122par0609-000010	tbmm-2018-11-01sit01spe0122par0609	s	English	Neutral	neutral positive	2.900	1	6	9	0	
tbmm-2018-11-01sit01spe0126par0610	ParlaMint-TR-en_2018-11-01-tbmm-T27	u	English	-	-	-	3	44	55	0	
tbmm-2018-11-01sit01spe0126par0610-000010	tbmm-2018-11-01sit01spe0126par0610	s	English	Neutral	neutral negative	1.624	1	12	15	0	
tbmm-2018-11-01sit01spe0126par0611-000010	tbmm-2018-11-01sit01spe0126par0610	s	English	Neutral	neutral positive	2.766	1	25	32	0	
tbmm-2018-11-01sit01spe0126par0611-000020	tbmm-2018-11-01sit01spe0126par0610	s	English	Neutral	neutral negative	1.569	1	7	8	0	
