ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u1	ParlaMint-IT-en_2018-03-23-LEG18-Senato-sed-1	u	English	-	-	-	1	6	9	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg1.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u1	s	English	Positive	mixed positive	3.646	1	6	9	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	ParlaMint-IT-en_2018-03-23-LEG18-Senato-sed-1	u	English	-	-	-	42	1139	1258	32	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg2.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	mixed positive	4.038	1	63	71	3	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg3.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	mixed positive	3.878	1	31	32	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg4.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	mixed positive	3.747	1	25	27	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg4.2	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	mixed negative	0.533	1	24	26	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg4.3	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	mixed negative	0.884	1	10	12	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg4.4	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	mixed positive	3.721	1	24	26	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg5.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	negative	0.402	1	27	31	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg5.2	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	negative	0.050	1	33	38	2	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg6.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	negative	0.002	1	32	35	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg6.2	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	negative	0.196	1	22	24	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg7.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	mixed negative	0.595	1	42	46	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg8.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	mixed negative	0.583	1	46	52	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg8.2	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	negative	0.082	1	10	12	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg9.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	positive	4.558	1	49	53	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg9.2	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	negative	0.017	1	25	27	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg9.3	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	mixed negative	0.816	1	27	29	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	mixed positive	3.799	1	24	26	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.2	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	mixed positive	3.962	1	8	9	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.3	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	mixed positive	4.067	1	13	14	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.4	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	mixed positive	3.743	1	19	22	2	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.5	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Neutral	neutral negative	1.585	1	16	18	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.6	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	negative	0.134	1	24	27	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.7	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Neutral	neutral positive	3.477	1	47	49	2	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.8	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Neutral	neutral positive	2.918	1	28	31	3	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.9	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Neutral	neutral negative	2.203	1	45	49	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.10	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	mixed negative	0.716	1	25	30	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg11.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	mixed positive	4.343	1	35	38	3	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg12.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	mixed positive	3.529	1	36	41	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg12.2	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	mixed negative	1.468	1	10	11	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg12.3	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	negative	0.031	1	10	11	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg12.4	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Neutral	neutral positive	2.984	1	6	8	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg12.5	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	negative	0.153	1	27	29	2	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg12.6	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	positive	5.077	1	23	26	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg13.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	mixed negative	0.565	1	25	26	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg14.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	positive	4.721	1	43	46	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg14.2	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	positive	4.692	1	50	55	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg15.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Neutral	neutral positive	3.423	1	34	37	2	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg16.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Neutral	neutral positive	3.350	1	41	46	2	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg16.2	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	mixed positive	4.142	1	11	14	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg16.3	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Negative	negative	0.467	1	12	13	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg17.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	mixed positive	3.931	1	32	35	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg18.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	English	Positive	mixed positive	3.902	1	5	6	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u15	ParlaMint-IT-en_2018-03-23-LEG18-Senato-sed-1	u	English	-	-	-	1	19	21	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg55.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u15	s	English	Neutral	neutral negative	2.185	1	19	21	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u16	ParlaMint-IT-en_2018-03-23-LEG18-Senato-sed-1	u	English	-	-	-	2	28	35	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg56.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u16	s	English	Neutral	neutral positive	2.650	1	19	23	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg56.2	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u16	s	English	Neutral	neutral positive	2.652	1	9	12	0	
